,feature,mean__pd,mean__parse,mean_diff
39,bkc316__tu,253.94422549766824,377.2254859109351,39.06437783211612
929,linkf199__tu,471.8499502243448,699.8819852145813,38.92221899795137
1869,bc31s__tu,17.3490990990991,25.73267456604433,38.91936080490673
295,s062s__tu,87.5616554054054,129.80315683616809,38.866917782273426
1914,bc57s__tu,23.54293408999057,15.905407279460825,38.72166253582569
322,st60s__tu,0.0135537323037323,0.0091819334528442,38.457627743964515
1748,cv19__tu,37653.31225527536,25515.01674729284,38.43158652333204
1449,g210s__tu,2609.9255949596004,1768.6333915788252,38.427811796861455
1249,linkf022__tu,0.1394385456885457,0.2056753093437103,38.38545609765439
490,rtdexq3__tu,3.8058236808236807,2.581762931222946,38.32623568006812
976,linkf108__tu,0.0713883526383526,0.1052205850203314,38.313159945917654
1846,trv01__tu,161.31439028314028,237.7215032136767,38.29585968368326
117,aut231__tu,74.75707287651257,110.1063496286602,38.24366797186015
1253,linkf010__tu,25.288237953034624,37.18416920091588,38.083793437208726
138,rev234__tu,341.5780364776235,502.2352215749265,38.07884826746768
1333,linka042__tu,0.0041425353925353,0.0028201652748021,37.98440234366378
1457,g217s__tu,4226.6041337492425,2878.2995545958624,37.95419722198743
1111,agg523__tu,911.7004882291596,621.1632560828407,37.90777010995476
985,linkf117__tu,0.0533703346203346,0.0363998076166324,37.80884508104033
1166,agg313__tu,1484.2291666666667,2175.631017445673,37.78296524989784
208,std205__tu,-0.8707806467181467,-1.2753884832320406,37.70512126630811
1112,agg524__tu,889.4728977037354,607.6207598933656,37.653240514391655
1755,cv05__tu,9.10698198198198,6.222049757334616,37.64011026538564
565,us101s__tu,956.1041453746728,654.2357021694725,37.49127163009298
1519,fr02s__tu,-0.8783783783783784,-0.6019631848192034,37.34478588334843
1068,agg404__tu,283.11124517374515,413.0501945695422,37.33011970433543
1959,aggs105__tu,63.74369483903415,92.96738799027334,37.29626855181667
1104,agg612__tu,1112.0786290565572,762.8534677948256,37.252032950760565
640,derogcount__ln,1.5838561776061777,1.0865943771588475,37.24179049561804
870,phoneinputmobile__ln,0.3951496138996139,0.2711512395610161,37.21993561754443
1252,linkf009__tu,19.63330366377041,28.59535130918685,37.164825145721494
988,linkf103__tu,0.0041023166023166,0.0059682567443487,37.05727723337568
264,per225__tu,-0.8026781692406693,-0.55206178129509,36.99844945835811
404,re24s__tu,-1.3599179536679538,-0.9354859866206112,36.98102626712276
1705,rvlr31__tu,83.48757032634823,57.45125321102517,36.94697665532719
1495,br31s__tu,16.305099742599744,23.646801626513927,36.752703287308194
90,walsrvs1__tu,18.53953507078507,26.87659044204451,36.71407579188721
1863,bc24s__tu,-1.6352557915057917,-1.1287001005640331,36.654397589711
691,addrinputsubjectowned__ln,-0.1900337837837837,-0.2751956626295308,36.6107001619534
843,addrcurrentsubjectowned__ln,-0.1936534749034749,-0.2804206199991255,36.60488772898553
1108,agg520__tu,966.8147893037792,668.3925270938535,36.49962414152488
1306,linka036__tu,0.0008848133848133,0.0006121288968562,36.43219799403117
1743,cv14__tu,4.965974903474904,7.17598705784618,36.40288384054236
1109,agg521__tu,943.632150743973,653.1052023764295,36.39007352083111
1110,agg522__tu,921.980504147674,638.3270755690564,36.35865546844476
1123,agg401__tu,284.9807351994852,411.4839753399502,36.327250534340486
1267,linkf005__tu,0.0127493564993564,0.0088321455117834,36.301560341361224
98,revs121__tu,114.70537919246657,79.53920750512064,36.208135614193395
287,rt35s__tu,124.44554375804375,86.38975121332692,36.100020681911374
1958,aggs104__tu,66.01552509020283,95.05428926272702,36.05736343483403
220,std225__tu,-0.9122594916344916,-1.3113746666083683,35.89755747314675
836,addrcurrenttaxmarketvalue__ln,18050.641739776507,12557.352829508898,35.8944712815653
1831,trv08__tu,1.6209379021879022,2.3300249223908005,35.894390895895576
91,walsrvs2__tu,16.33779761904762,23.476476760963667,35.859898255486044
1165,agg312__tu,1533.988416988417,2203.8415897861923,35.84182114134156
78,rvdexq1__tu,7.373270592020592,10.586900441607275,35.786183144577166
967,linkt004__tu,1.599823037323037,1.1143806567268593,35.77051948314487
852,addrinputtaxmarketvalue__ln,17374.71433332464,12119.088182262143,35.63885089611637
1855,bc01s__tu,1.9155003217503217,2.744261291591972,35.570960002273914
240,per205__tu,-0.8007283622908622,-0.5591049801058108,35.537205134152124
1521,fi101s__tu,8232.865311151278,5753.963859566138,35.44622474942248
598,bc_trd__tu,1.8243243243243243,2.605504787722443,35.26910152239171
1511,fi09s__tu,0.6053330115830116,0.8636264264789472,35.166854605149574
1247,linkf024__tu,65.61337676962677,93.58725022954832,35.14291870228187
1105,agg611__tu,1103.9026962956482,774.5272529422782,35.06922826555194
1107,agg519__tu,968.7486752061444,680.4415583096342,34.963476139667776
530,us31s__tu,5.177284427284428,7.366227974290586,34.90160454150475
1298,linkf055__tu,0.0571509009009009,0.0812601110576712,34.837127213529
1918,bc101s__tu,1704.671028498699,1200.173717244838,34.73488984174455
959,linkf209__tu,0.1440637065637065,0.2044510515499978,34.65411066844387
999,linkf092__tu,0.0305662805662805,0.0215775436141839,34.47670781102479
1707,rvlr32__tu,41.863039108647385,29.56228126582979,34.44368965606516
275,rev14__tu,3.599099099099099,5.094617638056928,34.404584004126576
705,bankruptcychapter__ln,0.7038690476190477,0.4974640374273097,34.362661406894176
1084,agg517__tu,1003.03140636993,709.232303567312,34.317039028221465
1522,fi57s__tu,116.9390152873826,165.11643144932577,34.16166340295181
408,re30s__tu,21.878137065637063,30.86220541296839,34.06905577443221
86,rvdexq2__tu,8.812660875160875,12.43100432862577,34.06515230544993
1095,agg518__tu,982.3588332758336,696.429511840412,34.063772513934474
1767,paymnt10__tu,2.5058317245817245,3.532311661055485,33.999852965248365
89,rvdexq4__tu,7.868042149292149,11.08805911416204,33.97340961749154
1083,agg515__tu,1054.1456972257245,748.0886576124371,33.96417772102351
413,re34s__tu,23.156813063063066,32.62850334484719,33.957646533814604
884,addrchangecount12month__ln,0.2093388030888031,0.1487254601897599,33.856125346911746
1056,agg516__tu,1022.6079887952736,726.7226156539266,33.82841098061169
1265,linkf042__tu,0.0167310167310167,0.0118927899960648,33.80561349566665
657,assetproppurchasetimeoldest__ln,38.11615186615187,27.10030169209917,33.782426283616886
1785,agg814__tu,32.93301875920079,46.3055804020708,33.75264526232549
131,aut253__tu,133.20089285714286,187.28400594639496,33.75080279361673
1766,paymnt09__tu,-1.4646492921492922,-1.0422086922303355,33.70279469768193
925,linkf175__tu,0.0479005791505791,0.0673123169078746,33.697161379307545
527,us28s__tu,715.5360870829093,509.6106603549395,33.61645078985385
637,criminalfelonytimenewest__ln,-0.822675353925354,-0.586113418739889,33.583733740001485
1969,at104s__tu,21.13264157014157,29.65876000174894,33.573077992500146
1069,agg405__tu,302.613055019305,424.42617288268985,33.50936598425341
1071,agg407__tu,295.1115669240669,413.7780158279043,33.47952961677443
1050,agg501__tu,1539.5218771738207,1099.4672341140276,33.350243180430766
21,std235__tu,276.06762705790965,386.18961819707766,33.25656062751507
1697,rvlr30__tu,186.8767974063508,133.6272912716712,33.22859708549552
1799,agg713__tu,182.77884388339976,255.5230301514991,33.19364601316181
1708,rvlr33__tu,21.386111205357693,15.30262260168103,33.16270676263866
147,ret92__tu,-0.2436856499356499,-0.3402343579205107,33.06915559867031
1164,agg311__tu,1591.1971122908624,2219.6820208998297,32.983723001614216
1106,agg610__tu,1096.1624358505671,786.0489088191588,32.95204100321948
1072,agg408__tu,292.984555984556,408.3918718027196,32.90880937708564
0,rev319__tu,1585.674465570215,1138.1502064977035,32.85999012063817
274,rev13__tu,4.799629987129987,6.685956014166412,32.846839975313614
1772,rvlr03__tu,476.5556049366247,342.3819431140063,32.76773965047775
1063,agg514__tu,1071.5417424221012,770.2617768569949,32.715755227032126
410,re31s__tu,19.001045688545688,26.407437366096804,32.62118079848034
113,revs120__tu,115.14008630427428,82.88244951345669,32.57976336643724
1751,cv22__tu,1583.1201571158083,1139.6782252126382,32.5725132482232
668,assetpropeversoldcount__ln,0.1584218146718146,0.1141620392636963,32.47424582865388
1824,trv18__tu,-1.04122425997426,-0.750819815486861,32.41041316605713
17,all252__tu,158.67410714285714,220.00004372349264,32.38981928939746
1999,at02s__tu,2.434966216216216,3.374972672817105,32.35856605566778
1798,agg712__tu,189.0804854224577,261.7791171152186,32.24890022684424
1062,agg513__tu,1099.9647621823765,795.5989667787331,32.113485899042324
573,se35s__tu,575.4300595238095,416.868261116698,31.958493753121182
665,assetproppurchasetimenewest__ln,32.428692084942085,23.513663591447685,31.872195533077814
470,g402s__tu,-0.948037323037323,-0.6876393686327664,31.8397829755317
516,s207s__tu,7.910312097812098,5.737812076428665,31.835877130774833
337,mtap01__tu,60.02706724581724,43.56630667657733,31.779562622550067
1341,linka018__tu,48527.24223777349,66847.95887805519,31.7585000296363
273,rev12__tu,5.796975546975547,7.981395653884832,31.707958438119014
1342,linka019__tu,48585.41236325612,66874.91242184426,31.681012664097956
325,st35s__tu,3237.7475466537967,4451.720169647151,31.574945569245237
1842,agg908__tu,1837.7163636927828,1336.6107585650489,31.572398547967428
1061,agg512__tu,1119.4337831584749,814.495207909895,31.5356537553244
336,inap01__tu,290.0028674687187,211.1158890194874,31.48434474976109
756,sourcevoterregistration__ln,0.3170045045045045,0.4353329543963972,31.456216486883438
1851,cv26__tu,4.563787001287001,6.263893139784006,31.40296197055634
1931,aggs124__tu,76.63862127947995,55.84907970591976,31.38335320023587
252,per224__tu,-0.9951874195624194,-0.7257564164225437,31.312004204445152
272,rev11__tu,6.480333011583012,8.885641205019457,31.306940380487987
1960,aggs106__tu,65.04745087457562,89.15014125400567,31.26208398809686
69,bkc327__tu,251.3230373230373,344.40544794718204,31.24994453871818
35,all231__tu,142.85207500391166,195.23428113145957,30.987471204885793
519,us06s__tu,-0.6458333333333334,-0.4725853701193651,30.98087731886639
1852,bi101s__tu,4131.51748036045,3023.8146711317822,30.961604179273717
932,linkd003__tu,0.0222007722007722,0.0303222421407022,30.925376396445476
1938,aggs123__tu,77.63029879410672,56.88015394120879,30.852836238279963
919,linkf169__tu,0.0913368725868725,0.124633815749202,30.834687261371087
71,ret315__tu,2.372546653796654,1.7396047396266014,30.78397916877984
728,intservicecontractmileage__app,86795.36679536679,118373.26745660444,30.782386183315207
1646,g241s__tu,-1.0193854568854568,-0.7478903414804775,30.724702466475257
1462,fr36s__tu,74.12471846846847,100.94108259367758,30.635754056487198
446,g417s__tu,4.118886743886744,3.0250098377858423,30.624096908323228
673,assetpropsalepurchaseratio__ln,0.0112709137709137,0.0153351405710288,30.551142592444787
1121,agg609__tu,1071.6102950822662,787.6481210298274,30.545745722236273
1844,agg910__tu,39.68417993886744,53.98244873420489,30.530123690568946
1887,au33s__tu,6771.5939894946605,4981.313066537515,30.46532937633136
1836,agg902__tu,0.5836953024453024,0.7929255388920466,30.39765637188564
1911,bi03s__tu,-1.1873793436293436,-0.8740763412181365,30.396287896374286
651,evictiontimenewest__ln,2.991232303732304,2.2028551440689084,30.35671492196903
626,runningnetloss__app,2035.5818339768337,1501.109921297713,30.224398939037904
1773,rvlr01__tu,10.806286599099098,14.64108237506012,30.139035433133415
686,lienjudgmenttaxcount__ln,0.1975144787644787,0.1457959861833763,30.129284051366074
469,g401s__tu,-1.028957528957529,-0.7596738227449609,30.11058773584096
1301,linkf058__tu,0.0472168597168597,0.034891347120808,30.022608142983565
224,per204__tu,-0.9912829794079794,-0.733066984390713,29.949372278052426
1841,agg907__tu,1630.2638910815178,1205.9927416284215,29.917684074146756
757,educationevidence__ln,0.1178008365508365,0.1591753749289493,29.875878622978696
1745,walshr09__tu,111.98162001287,151.1651436316733,29.780737620419384
542,s209a__tu,9.52598133848134,7.05736522233396,29.772230919668054
1060,agg511__tu,1136.8757857040384,842.4227056481599,29.753276864745843
228,aut203__tu,-0.63779962998713,-0.4733634296707621,29.597132281736393
920,linkf171__tu,0.2055984555984556,0.2770101875737834,29.594054306997368
912,linkf170__tu,0.1524694337194337,0.2053036596563333,29.535047165443558
468,g400s__tu,-1.0640685328185329,-0.7904114380656727,29.513081731735504
2002,at09s__tu,2.4381837194337197,3.279917799833851,29.441033096871237
1995,aggs909__tu,576.6164859884103,428.7601194845568,29.41313050233475
914,linkf164__tu,0.2513272200772201,0.3379825980499322,29.40910716475283
1070,agg406__tu,314.83506274131275,422.70827685715534,29.25203396849078
88,rvdexq3__tu,8.308920527670528,11.151130252284553,29.210712312648802
1059,agg510__tu,1161.977900380644,866.2163683102272,29.165010140899444
534,us02s__tu,-0.5832528957528957,-0.4348082724848061,29.162220876188076
209,aut223__tu,-0.6397993082368083,-0.4769655896112981,29.16168281063891
786,addrinputphonecount__ln,0.578426640926641,0.4320974159415854,28.961057184240214
1942,aggs903__tu,808.5684861969218,1081.4002658155673,28.871565133352288
1839,agg905__tu,37.12296372265122,49.59718136504745,28.768903995216462
532,us33s__tu,572.2997429733869,428.6670184400542,28.69880001420074
621,fltapproveddowntotal__app,959.942084942085,1281.3060207249357,28.677229885462342
652,lienjudgmentseverityindex__ln,1.580316924066924,1.1847098946263828,28.615059121017616
1593,mt28s__tu,8865.684202059201,6648.832866949412,28.577767844776975
1797,agg711__tu,206.39042262080824,275.0592687464983,28.525865674842176
591,se31s__tu,4.56483268983269,6.081347558042936,28.489370514140166
1163,agg310__tu,1676.4503297940798,2231.732149884133,28.416371189288643
711,inquiryauto12month__ln,0.2922699485199485,0.388898605220585,28.371437926784775
1058,agg509__tu,1181.05379146656,888.030667007205,28.323940403621783
1882,au28s__tu,8897.787883703415,6691.054607077615,28.311701499721014
615,ENG-dealership_age,5.164582341637136,6.863675720224751,28.251694798184396
195,bitdealerapplicantsamezip__app,0.0479407979407979,0.0636614052730532,28.17257523515305
1256,linkf013__tu,10.25552652783317,7.723082184165775,28.171749930540948
239,aut202__tu,-0.8530799549549549,-0.6425517030300381,28.152419855641924
1893,bi12s__tu,-1.1485682110682112,-0.8654846749158323,28.110834439589954
225,aut222__tu,-0.855333815958816,-0.6446329412793493,28.094072573637906
1892,bi29s__tu,-1.1488899613899617,-0.866053080320056,28.0739331301267
1993,aggs907__tu,516.0423396813419,683.8054952879356,27.9640718959816
1504,fr06s__tu,-0.9090250965250966,-0.686065322897993,27.955753593923955
18,all234__tu,3138.2043062810003,2369.677678897949,27.906430437364644
578,se02s__tu,-0.5876769626769627,-0.4445148878492414,27.739431338222293
1346,linkb017__tu,18725.6225466538,14169.22587556294,27.702797791361967
112,revs119__tu,108.22453983858834,81.91236076776413,27.67708844197403
315,rt20s__tu,55.832166988416986,42.31644877792838,27.541332305010613
1937,aggs122__tu,80.03931420119794,60.67162711587629,27.528331349413726
1233,linkf029__tu,49.96110842985843,65.89515106466705,27.506571857796853
1828,trv22__tu,-1.1428571428571428,-0.8665559004853308,27.50069163602226
1057,agg508__tu,1198.6700042592004,909.1517894709812,27.470843659497707
531,us32s__tu,484.0055489928399,367.22093084617086,27.43914126561384
915,linkf165__tu,0.3336550836550837,0.4397490271522889,27.435577860182715
244,rev84__tu,81.52883687258688,107.31008700975032,27.305017002985426
1120,agg608__tu,1047.014972864866,795.5403979850923,27.296284156038155
1460,fr101s__tu,106.1697013809822,139.66863821173274,27.252817348383385
1788,agg817__tu,31.375918685055854,41.19502622073504,27.06071292974347
987,linkf119__tu,0.1824726512226512,0.2395391543876525,27.044979503581924
1787,agg816__tu,34.20375138505916,44.87649481064008,26.992185631716865
494,revs101__tu,88.94940960495092,116.62234005793668,26.922892370538236
1489,br24s__tu,-1.6411679536679538,-1.2537930129858774,26.762014765941906
1814,trv16__tu,-1.2773487773487773,-0.9760832495299724,26.738372777641818
891,mt33s__tu,8192.152308558558,6260.780835993179,26.72636001631877
1760,paymnt03__tu,85.38114354406169,111.66358692393229,26.676626487242867
1054,agg505__tu,1294.3896721920432,990.6304464594102,26.58700667475104
1616,in02s__tu,1.4038368725868726,1.8341786541908969,26.58058789682631
1145,agg101__tu,17165.49099099099,13143.2513444974,26.54177861932573
260,rev83__tu,63.037845881595885,82.30929998688295,26.51782942160466
1193,agg301__tu,2878.432713963964,2204.754273971405,26.506144337853137
765,businessassociationindex__ln,0.1832368082368082,0.1404179965895675,26.459555680139417
1055,agg507__tu,1214.0074950512835,931.100393649186,26.37695781105777
957,linkf207__tu,20.91518690377024,16.04853613390869,26.33203784640814
1047,agg506__tu,1245.2681129455232,957.8705949273808,26.08982512005521
918,linkf168__tu,0.0699806949806949,0.090923002929474,26.03085972638243
383,mt35s__tu,8032.78310006435,6182.82593677583,26.02712495109144
1696,br01s__tu,1.859073359073359,2.4140833369769576,25.976579722273936
1961,aggs107__tu,67.26190488746123,87.31092738519425,25.941198337322263
241,per223__tu,-1.1417491151866153,-0.880034760176643,25.88944923333603
1198,mt32s__tu,8090.335263835263,6239.466923177823,25.832433923405546
1362,linkf002__tu,0.0492277992277992,0.0638144374972672,25.807412684065383
1786,agg815__tu,33.78877258340065,43.790527325894445,25.78459654621205
1719,rvlr05__tu,8.937157335907337,11.56437038170609,25.62943681062013
1986,at103s__tu,51.65375643500644,66.82681124568231,25.61273145072706
917,linkf167__tu,0.4016248391248391,0.5195662629530847,25.60628811159944
125,aut232__tu,217.73320424812505,281.6613098105192,25.60224582478574
1826,trv20__tu,-1.2998712998712998,-1.0072580997770102,25.365998122072774
1162,agg309__tu,1744.265564671815,2250.412093918062,25.341044885454767
1119,agg607__tu,1027.4025007864757,796.3418877724039,25.339144505514348
223,per203__tu,-1.1418311615186616,-0.8856460146036466,25.271322403242742
1053,agg504__tu,1326.963514743917,1029.6201190259578,25.23512354554485
1886,au32s__tu,6026.883871997375,4676.7817009437285,25.22691244141088
1238,linkf043__tu,0.0793114543114543,0.1021818022823663,25.202421731949553
1228,linka035__tu,0.0002815315315315,0.0002186174631629,25.15813049151147
1074,agg410__tu,328.4277268339768,422.6894757553233,25.099078704735096
1351,linkb013__tu,12788.30127895753,9942.561453368897,25.038555369406172
574,se34s__tu,6.063465250965251,7.796904376721613,25.01288453799558
580,se06s__tu,-0.6492117117117117,-0.5051375103843295,24.96197832849499
7,rev318__tu,1104.8388470884702,860.2515504146367,24.893236156933266
1357,linkb011__tu,27.32573198198198,21.28947138297407,24.832810237132975
529,us30s__tu,7.334258365508365,9.412553014734817,24.820183401340405
1756,cv04__tu,9.616956241956242,12.341305583490009,24.81388885140867
1412,g020s__tu,3.3376769626769627,4.273796510865288,24.59759076720978
1639,g302s__tu,3.9115186615186617,5.005618468803288,24.53926167770225
412,re33s__tu,1027.3543363696458,803.5838810046713,24.443255729936723
1657,hr57s__tu,1.0316274340859346,0.8083100870097502,24.27444894359225
323,st33s__tu,8361.245191151113,10667.336725410174,24.23818594965276
1758,paymnt01__tu,-0.5706644144144144,-0.4475318088408902,24.186419623489343
1654,g301s__tu,3.996299871299872,5.095688863626426,24.18368575630371
49,bkc317__tu,356.1387136385539,454.0162808530682,24.16267698897127
1476,fc05s__tu,9.993583295176329,7.846519391368982,24.070084590114202
1496,br32s__tu,435.20407133547394,341.71204490112564,24.067469957303995
964,linkt001__tu,3.7261100386100394,2.929911241309956,23.924166219301917
1352,linkb015__tu,12759.529118404118,10033.78208211272,23.917078236790722
1706,walshr07__tu,-0.7715053893178893,-0.6071581915963445,23.84152305126695
540,g099a__tu,0.9474340411840412,1.2036421669362949,23.82138994286351
309,rt01s__tu,2.159145752895753,1.7027895588299593,23.63354935957589
1761,paymnt04__tu,281.4584715160757,356.6313423352583,23.561846369388007
1052,agg503__tu,1343.0745545247032,1060.5277155067688,23.51028225765778
1843,agg909__tu,1.978885135135135,1.5628525206593502,23.49313556836327
590,se30s__tu,6.708815958815959,8.480958418958506,23.33336119508832
533,us34s__tu,7.122948841698841,9.001377290017926,23.299311028250543
478,rtdex01__tu,21.250925032175036,16.816558086659963,23.29740020727055
1131,agg123__tu,12307.261824324323,15552.247256350838,23.295352567984835
702,bankruptcycount__ln,0.6934121621621622,0.549014035241135,23.24453995300855
556,jt21s__tu,28.527348777348777,22.598574614140176,23.19282966416046
1821,trv15__tu,-1.332247425997426,-1.0559004853307683,23.14320142029765
1051,agg502__tu,1365.8900642380238,1083.4042819450165,23.06670757912219
745,bitdealertrack__app,0.7417953667953668,0.5884089021031,23.062091782232077
1349,linkb003__tu,2419.136824324324,1919.2390581959687,23.045387475183446
301,revs102__tu,92.10562506786977,116.05035261237188,23.006524060802864
1577,lm16s__tu,1034.3314832689832,822.5414498710157,22.811472946598176
1488,br21s__tu,22.324726512226512,17.7602640898955,22.773922876206832
1845,agg911__tu,48.33487934362934,60.70067334178655,22.68213200850992
1124,agg124__tu,12165.11217020592,15276.074111320013,22.67366949225855
1395,g100s__tu,1.766489703989704,2.218092781251366,22.667523080995515
949,linkt009__tu,1.766489703989704,2.218092781251366,22.667523080995515
1825,trv19__tu,-1.339205276705277,-1.066612741025753,22.661110164650832
1920,bc103s__tu,610.3634572072073,486.4004197455293,22.60523711012411
283,rt31s__tu,5.928410553410553,4.724607581653623,22.600223833180934
1870,au57s__tu,122.9291510891555,154.23200876929127,22.588199368283014
38,bkc315__tu,3.374839124839125,4.233811376852783,22.578833180014023
541,s209s__tu,9.994570463320464,7.967710200690831,22.567961168657067
1130,agg122__tu,12522.85304054054,15706.546871584102,22.555873245298088
110,revs117__tu,108.86563319963776,86.79895704435431,22.555615329034744
79,revs901__tu,275.7673763814792,345.85217144515394,22.54909624663897
132,aut254__tu,210.2349983912484,263.6310830309125,22.536360686298732
1796,agg710__tu,226.8797793242896,284.4764570681507,22.52702661854643
1912,bi02s__tu,-0.3584298584298584,-0.2860172270560972,22.472793501473372
31,per252__tu,8.997104247104247,11.272047571159984,22.447346040457596
111,revs118__tu,106.43364454425564,84.98933444428526,22.405157639150623
695,inquiryshortterm12month__ln,0.1578587516087516,0.1976301866993135,22.37562455802558
1129,agg121__tu,12619.04013835264,15797.485855450132,22.370403178704272
1559,in36s__tu,124.47208815958815,155.81736697127366,22.366363227650492
403,re21s__tu,23.853201415701417,19.05541952691181,22.362787632845386
1497,br33s__tu,656.9502678045791,525.286255527215,22.273717598625172
217,per222__tu,-1.2461393983268982,-0.9970263652660576,22.21084478944862
109,revs116__tu,113.32831371333424,90.68043340854383,22.202852205410785
492,walsrts1__tu,9.225225225225223,7.389095360937431,22.10297862937621
1126,agg118__tu,12892.345358751609,16085.636548467492,22.03943117874857
1823,agg824__tu,39.66770602975246,31.800941258008027,22.01458981046552
1127,agg119__tu,12836.255268661518,16010.580363779458,22.008133824897683
1704,rvlr29__tu,562.2701142279382,450.8865912716,21.98742254810826
1439,g224c__tu,5.428048584298584,4.353023479515544,21.98174387775309
222,per202__tu,-1.2455879987129987,-0.9990689082243888,21.964968430294405
1919,bc102s__tu,360.9809362934363,449.8759783131477,21.926196945078033
1128,agg120__tu,12752.796332046331,15891.77613571772,21.91675094612723
1861,bc21s__tu,22.67688223938224,18.199094923702507,21.909138943954794
1118,agg606__tu,1006.5526000744878,807.805316397849,21.90827750933112
781,subjectwillingnessindex__ln,2.130952380952381,1.710528617025928,21.888629106728015
29,all233__tu,1334.148386402126,1072.2551727197283,21.766358571873784
324,st34s__tu,23.96541184041184,29.81483100870097,21.753041111028107
491,rtdexq4__tu,4.378297940797941,3.5193257837436054,21.752673639923213
1134,agg202__tu,12699.153193371943,15783.701390407066,21.65898216389992
461,au201s__tu,0.3421412483912484,0.2753049713611123,21.649262686211635
411,re32s__tu,603.950740517519,486.0471026063738,21.63373783809292
597,rtl_trd__tu,2.125563063063063,1.710965851952254,21.613141477347824
1206,linka027__tu,46253.13207850708,57460.86880766036,21.612774810325693
357,st28s__tu,7199.315700969675,8943.080432043404,21.604781801972095
486,rtdex02__tu,14.1755148005148,11.41725329019282,21.55500726256702
1264,linkf021__tu,0.0673664736164736,0.0836211796598312,21.531172504034828
340,st31s__tu,19.581040862290862,24.285492545144507,21.44893301304835
962,linkf212__tu,90.82244944984774,112.59865852099696,21.4099798082609
1542,in101s__tu,22551.376690976984,18190.7287352294,21.406100200912547
1161,agg308__tu,1840.7701898326895,2281.6903720869223,21.39111705893043
1926,bc110s__tu,564.2906213238665,455.4446780418675,21.347881817899246
1399,g200s__tu,74.41425353925354,60.15674872108784,21.18956473339345
1034,linkf127__tu,0.0524855212355212,0.0648638013204494,21.09646620077298
328,st50s__tu,10.642454954954957,13.1434130558349,21.0289412162335
885,addrchangecount24month__ln,0.4576898326898327,0.3707752175243758,20.982083708415747
555,jt53s__tu,-2.6971927284427286,-2.18761750688645,20.863664994426923
1927,bi01s__tu,1.3306386743886744,1.0796423418302654,20.82714263353013
1142,agg115__tu,13244.08273005148,16295.167351668051,20.6578339881739
1004,linkf097__tu,0.2470238095238095,0.3039219972891434,20.654731213754715
514,jt80s__tu,-2.359435328185328,-1.9178435573433603,20.64825711206275
1358,linkb008__tu,0.0067567567567567,0.0083074636001923,20.587946892588725
1289,linkf046__tu,0.0293597168597168,0.0360937431682042,20.576532716879488
639,derogseverityindex__ln,1.4786840411840412,1.2031174850247035,20.550853854491262
1812,agg823__tu,41.6898779642072,33.93417666764982,20.511201982788812
465,au205s__tu,0.1944176319176319,0.1583009050762975,20.4790636461253
1757,walshr10__tu,139.0783462033462,170.79718857942373,20.4719887927346
1143,agg114__tu,13314.068733912483,16341.377596082377,20.416545605034013
1141,agg116__tu,13190.797417953669,16185.93448034629,20.391220321998794
1257,linkf014__tu,93.13480574247173,114.26416231770509,20.375565773406045
1125,agg117__tu,13148.257963320464,16125.656573827117,20.34164994728284
338,reap01__tu,87.2441903433883,71.13782144527252,20.338634061054268
1075,agg411__tu,334.15995012870013,409.53209304359234,20.269718792037853
341,st30s__tu,20.302284427284427,24.878098902540334,20.25575764531104
1652,g251c__tu,5.615106177606178,4.583970967600892,20.22016689009662
1891,au02s__tu,0.1056949806949806,0.0863320362030519,20.166896101094505
692,addrinputdeedmailing__ln,-0.152791184041184,-0.1868960692580123,20.080167792924954
1348,linkb002__tu,7237.594554375804,5921.748633640856,19.998656497281754
299,rt30s__tu,8.444779601029602,6.910629181058983,19.981889661708497
1833,trv06__tu,3.3670366795366795,4.113090813694198,19.947631503143715
261,rev82__tu,49.65033783783784,60.64728258493288,19.940493194583453
431,pb35s__tu,69.23282657657657,56.71431069913865,19.879000266648706
1975,at32s__tu,19373.670443852698,15871.25520890944,19.874720516930772
129,aut235__tu,3032.6219513941164,2486.2244732643007,19.80114814170189
37,rev328__tu,710.2777911840412,582.4225656945476,19.781107788694115
874,addrprevioustimenewest__ln,33.68947072072072,27.64660487079708,19.70411635125646
916,linkf166__tu,0.0444417631917631,0.0541296838791482,19.656646980977573
1896,bi24s__tu,-1.243283462033462,-1.0208561059857462,19.647848497458785
333,atap01__tu,590.59408938775,718.9966526082765,19.609571006102303
1077,agg413__tu,342.668194980695,417.0863101744568,19.590042491045097
1144,agg113__tu,13501.309242277992,16421.37484150234,19.51740419441301
762,profliccount__ln,0.0489462676962677,0.0595295352192733,19.51267884367855
1000,linkf093__tu,0.0654359716859716,0.0538454811770364,19.433852004211598
33,per254__tu,21.264880952380956,25.7974290586332,19.261902380871128
1987,at28a__tu,30197.312024370614,24899.19898031398,19.232118141223715
1353,linkb016__tu,17811.303893178894,14687.59352455074,19.223485206141344
602,factor,1.1985635188928525,0.9887172612805372,19.187866460901326
764,businessassociation__ln,0.0832931145431145,0.0687114686721175,19.185797641838224
1840,agg906__tu,40.74756917631918,49.32391675047002,19.043424200022102
700,lienjudgmenttimenewest__ln,9.113778957528956,7.529251016571203,19.04133974911528
1962,aggs108__tu,70.05252961458794,84.73805505065421,18.97470116522387
1078,agg414__tu,346.35267857142856,418.691661929955,18.91105639997754
1649,g250c__tu,5.950933075933076,4.925954265226706,18.846914168683078
1591,mt25s__tu,-1.3279440154440154,-1.099492807485462,18.822422548806365
