bigAccountId,application_date,dtmApproved,dtmFunded,OriginalInterestRate,mnyReserve,mnyDiscount,GEN11_ECNL
6391693,18-10-2022,18-10-2022,7/11/2022,0.2199,1578.02,798,0.118651
6391695,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.060965
6391699,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.064448
6391700,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.169146
6391701,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.177078
6391702,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.187718
6391705,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.112303
6391715,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.189779
6391717,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.192258
6391718,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.11752
6391720,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.161877
6391721,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.131371
6391723,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.093465
6391725,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.15542
6391730,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.106234
6391735,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.090371
6391743,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.14815
6391747,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.105605
6391749,18-10-2022,18-10-2022,25-10-2022,0.2049,0,798,0.08311
6391754,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.14285
6391756,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.178031
6391757,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.038044
6391759,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.240944
6391761,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.123523
6391763,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.076099
6391768,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.199375
6391770,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.165442
6391774,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.161367
6391777,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.166148
6391785,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.082392
6391787,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,-0.002728
6391790,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.060069
6391801,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.182552
6391802,18-10-2022,18-10-2022,21-10-2022,0.2399,0,2098,0.172496
6391804,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.051606
6391806,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.131583
6391816,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.052157
6391819,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.034548
6391827,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.097185
6391828,18-10-2022,16-12-2022,22-12-2022,0.1524,0,449,0.013537
6391831,18-10-2022,18-10-2022,2/11/2022,0.2399,0,1748,0.158587
6391835,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.159995
6391845,18-10-2022,18-10-2022,31-10-2022,0.2245,1707.55,998,0.139951
6391846,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.176231
6391847,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.143918
6391848,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.129978
6391858,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.143225
6391859,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.1657
6391861,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.118561
6391862,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.056981
6391865,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.089735
6391869,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.111311
6391873,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.069738
6391874,18-10-2022,18-10-2022,25-10-2022,0.1799,0,348,0.047565
6391877,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.134586
6391878,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,-0.001726
6391879,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.050094
6391880,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.036076
6391881,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.149895
6391882,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.16733
6391888,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.082692
6391891,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.133612
6391894,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.104497
6391896,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.170113
6391897,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.156927
6391899,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.088373
6391900,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.043975
6391908,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.162145
6391916,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.197702
6391919,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.15458
6391921,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.135098
6391925,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.084762
6391928,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.116497
6391929,18-10-2022,18-10-2022,NULL,NULL,NULL,NULL,0.198902
