bigAccountId,bigDealerId,dtmStampCreation,dtmFunded,intTerm,intOpenBKType,strTier,AmtFinanced,OriginalInterestRate,MaxFico
7459286,6833,07:11.6,00:00.0,72,NULL,B,14849.24,25,567
7470908,5657,39:18.6,00:00.0,66,7,A,25126.25,22.88,509
7487767,6414,13:53.8,00:00.0,72,7,B,21130.64,24,545
7473144,3475,24:31.3,00:00.0,60,NULL,B,15497.24,24.24,706
7470877,953,33:15.1,00:00.0,72,NULL,D,26286.03,29.81,569
7347899,4930,22:37.6,00:00.0,60,13,A,14559.7,20.85,493
7472251,5375,49:05.1,00:00.0,72,NULL,C,19922.91,26.9,683
7481571,4973,34:51.6,00:00.0,72,NULL,B,26045.77,25,583
7466492,5055,43:03.7,00:00.0,66,NULL,B,14459,18,559
7458231,1587,33:24.9,00:00.0,72,13,A1,24043.94,17.99,574
7490362,6495,59:30.2,00:00.0,60,NULL,C,16748.02,26.74,493
7444039,1943,57:44.2,00:00.0,72,NULL,C,14789.83,26.74,562
7478245,6640,57:30.4,00:00.0,72,NULL,B,19955.94,23.24,500
7457700,6007,36:04.8,00:00.0,72,7,B,34748.2,27.95,497
7493193,6268,45:08.9,00:00.0,66,NULL,A,18178.24,21.24,556
7495924,5163,54:39.7,00:00.0,72,NULL,B,18954.98,25,489
7475619,791,26:16.9,00:00.0,71,NULL,D,27441.7,30,592
7480645,6554,15:16.5,00:00.0,72,13,B,28163.85,25,518
7497538,2552,52:27.1,00:00.0,72,NULL,A,17519.72,19.42,NULL
7485140,6641,24:47.7,00:00.0,66,NULL,C,19949.5,25,NULL
7477148,4731,13:51.8,00:00.0,72,NULL,B,14670.7,27.72,425
7498797,4316,27:11.1,00:00.0,72,7,A1,21200.47,18.74,522
7457504,6003,01:23.7,00:00.0,66,13,A,14094,21,530
7497081,4316,09:00.3,00:00.0,72,7,A1,31888.84,19.75,558
7469676,7995,02:44.5,00:00.0,68,NULL,B,12232.59,23.24,651
7471348,6427,55:24.6,00:00.0,60,NULL,B,21433,21,493
7468090,6966,18:59.0,00:00.0,72,7,A1,26383,19.43,524
7462319,135,55:15.2,00:00.0,72,NULL,B,21990.12,28.74,521
7494783,1520,17:34.3,00:00.0,72,NULL,C,23730.84,26.74,507
7464969,1988,27:54.8,00:00.0,72,NULL,B,24878.6,24.27,690
7483012,6212,19:03.6,00:00.0,66,NULL,B,21246.21,28.8,568
7490984,2373,51:07.5,00:00.0,72,7,A1,31090,17.74,644
7479978,1940,18:42.9,00:00.0,72,NULL,B,27526.25,24.24,574
7470592,1671,39:35.3,00:00.0,72,NULL,B,24024.62,25.24,590
7490188,6554,30:36.5,00:00.0,72,7,A1,24974.88,18.74,551
7439242,2374,33:28.2,00:00.0,72,13,B,31153.87,23.24,591
7484128,6170,51:21.2,00:00.0,72,NULL,C,18927.58,25,534
7446863,3323,41:07.1,00:00.0,72,NULL,A,20220.41,22.4,NULL
7486276,1963,27:25.4,00:00.0,72,NULL,A,17992.98,21.14,596
7475496,6934,59:11.8,00:00.0,72,NULL,B,24123.75,28.3,546
7456908,2553,15:14.0,00:00.0,72,NULL,B,22778.93,24.99,472
7475539,607,08:09.3,00:00.0,72,NULL,B,19150.8,23.5,643
7492892,3265,47:21.7,00:00.0,72,NULL,C,25697.08,24,638
7475226,1696,06:51.2,00:00.0,72,NULL,B,15342.04,23.24,NULL
7471861,2131,35:59.2,00:00.0,72,13,A,35130.17,21.65,623
7493298,6637,05:10.6,00:00.0,72,NULL,B,23007.74,25,523
7497225,6988,23:46.0,00:00.0,72,NULL,B,28885.7,28.71,541
7490915,5979,37:43.1,00:00.0,72,NULL,A1,19694.68,18.74,558
7489245,1763,37:08.4,00:00.0,72,7,A1,20141.72,18.74,512
7491413,4462,18:51.0,00:00.0,72,7,A,29746.07,23.14,558
7438059,6340,31:55.5,00:00.0,60,7,A1,20448.98,19.91,615
7467470,967,50:35.2,00:00.0,60,NULL,A,17741.41,21.24,582
7481016,3260,50:49.8,00:00.0,72,NULL,B,23390.25,24.1,489
7478064,7925,22:41.5,00:00.0,72,7,A1,28423.2,17.74,570
7477002,6783,40:35.1,00:00.0,72,NULL,B,30413.92,25,478
7452636,857,07:45.1,00:00.0,72,NULL,B,34383.1,27.24,577
7471426,6007,10:22.2,00:00.0,72,7,A1,23849.05,17.74,631
7445800,4270,39:56.5,00:00.0,48,NULL,D,13302.08,29.24,550
7491118,2493,14:17.7,00:00.0,72,NULL,B,21055.41,25.34,565
7490740,5501,06:49.8,00:00.0,72,7,A1,26472.03,19.34,514
7459389,3439,23:21.9,00:00.0,72,NULL,B,19705.45,28.25,533
7483083,3376,34:20.8,00:00.0,72,7,A1,20263.46,16.9,550
7489673,7487,01:50.6,00:00.0,72,NULL,C,14323.04,26.48,558
7445312,4336,46:43.3,00:00.0,72,NULL,A1,19052.25,16.74,NULL
7480517,4891,44:46.2,00:00.0,60,7,A1,16213.26,18.8,477
7379970,2836,52:04.3,00:00.0,72,13,A1,23830,18.24,550
7454217,6394,02:45.6,00:00.0,72,NULL,C,20319.04,24.99,515
7460888,6605,35:36.1,00:00.0,72,7,A1,30600,19.26,593
7470225,3366,18:44.3,00:00.0,72,7,A1,30713.68,14.74,612
7493981,7929,25:30.0,00:00.0,72,NULL,B,15276.34,25.59,505
7491253,7487,42:30.1,00:00.0,72,NULL,D,15897.53,26.48,580
7496460,6810,58:46.9,00:00.0,64,NULL,B,13491.3,25,716
7461323,2373,33:28.7,00:00.0,72,7,B,21584.47,28.11,519
7445059,560,43:30.0,00:00.0,72,NULL,B,19892.14,24.74,452
7471631,6641,50:02.1,00:00.0,63,NULL,B,21780.9,24.36,531
7495655,7741,47:59.5,00:00.0,72,7,B,25486.92,25.24,542
7500141,1472,48:37.3,00:00.0,72,7,A,26757.05,19.24,588
7487169,6315,08:11.5,00:00.0,72,7,A1,23190.78,18.74,546
7496220,7925,02:31.2,00:00.0,48,NULL,B,15996,22.45,432
7464479,6806,51:13.7,00:00.0,72,NULL,B,20571,25.24,621
7488685,6835,28:21.0,00:00.0,66,NULL,B,15912.5,25,659
7493513,4316,51:17.0,00:00.0,66,NULL,B,30861.46,26.52,581
7494278,6144,27:22.8,00:00.0,72,NULL,B,20830.52,25,NULL
7464213,5620,49:45.3,00:00.0,72,NULL,B,15810.1,24.67,603
7478918,6024,07:45.2,00:00.0,72,NULL,B,22228.34,24,626
7405146,5366,32:03.8,00:00.0,72,NULL,B,19918.54,25,597
7433986,2836,43:13.4,00:00.0,72,7,A1,32505.31,19.47,524
7484192,7674,05:48.4,00:00.0,72,NULL,B,24410.92,25.3,585
7457441,1469,50:10.8,00:00.0,72,NULL,B,25365.35,23.29,602
7481188,7045,29:14.2,00:00.0,72,NULL,B,23892.39,22.99,584
7468538,5741,56:23.9,00:00.0,72,7,A1,25648.94,19.22,542
7455726,5987,06:18.0,00:00.0,72,13,A,34172.9,19.36,615
7448916,7223,00:03.6,00:00.0,72,NULL,A1,13132.3,18.99,494
7470937,7711,43:27.5,00:00.0,72,NULL,B,21800.61,22.8,537
7479888,4272,54:55.5,00:00.0,72,7,B,19997,21,511
7493344,4625,13:17.4,00:00.0,72,13,A1,25514.56,18.74,532
7482533,5025,30:07.0,00:00.0,72,7,A1,29881.08,18.24,513
7481783,1279,36:54.3,00:00.0,72,NULL,C,20581,20.6,547
7496791,7398,25:29.6,00:00.0,66,7,A1,24143.59,18.74,580
7487138,7925,01:12.2,00:00.0,72,NULL,D,17334.65,29.24,511
7477299,5188,45:41.3,00:00.0,72,7,A1,29567.21,19.51,559
7496983,4625,39:59.7,00:00.0,72,7,A1,25198.57,17.74,500
7441677,7925,49:27.3,00:00.0,72,NULL,B,12589,27.14,637
7484232,4913,14:35.7,00:00.0,72,NULL,B,13517.75,24.1,646
7488179,5585,42:25.0,00:00.0,72,NULL,C,24524.34,24,608
7485647,6816,16:35.2,00:00.0,60,NULL,B,21312.88,25,616
7467694,7487,32:02.1,00:00.0,72,NULL,D,12210.93,26.24,525
7483097,5541,38:10.4,00:00.0,72,NULL,B,19202,20,456
7480664,2054,20:27.7,00:00.0,72,7,A1,29488.5,18.74,509
7463052,5830,31:37.8,00:00.0,72,7,A1,28725.2,18.51,540
7465996,4820,58:56.0,00:00.0,72,7,A1,30564,18.74,552
7393465,6605,47:47.8,00:00.0,72,13,A,23643.9,21.97,526
7486023,2687,41:18.3,00:00.0,72,7,A1,19919.81,16.11,508
7483099,6810,38:32.8,00:00.0,60,NULL,D,12619,25,601
7453380,1946,56:59.6,00:00.0,66,NULL,B,17746.72,25.24,545
7401850,5406,39:59.9,00:00.0,66,7,B,17582.62,25.24,625
7431578,1679,36:06.3,00:00.0,72,NULL,B,18158.46,22.74,578
7475731,8007,57:42.6,00:00.0,60,NULL,B,14488.09,27.24,438
7469027,4945,41:55.1,00:00.0,72,NULL,A,18959.08,21.24,NULL
7475838,4187,28:03.3,00:00.0,60,NULL,D,16214.3,29.24,432
7488088,5944,24:19.1,00:00.0,72,NULL,B,18619.69,25.24,NULL
7487364,5944,47:40.8,00:00.0,72,7,B,19917.24,24.24,536
7452431,1372,13:57.7,00:00.0,72,13,A1,22254.57,18.24,537
7483503,2814,32:31.9,00:00.0,72,NULL,B,18998.32,27,589
7482177,218,12:05.1,00:00.0,72,7,A1,39713.29,20.03,524
7479872,6755,49:21.1,00:00.0,66,NULL,D,13212,25,450
7449857,2493,25:33.4,00:00.0,72,NULL,B,17526.68,28.07,646
7495184,5501,40:22.5,00:00.0,72,7,A1,25566.03,16.27,546
7440148,4854,18:04.6,00:00.0,72,NULL,B,20890.52,27.6,631
7463892,4842,41:01.4,00:00.0,72,NULL,C,21323.27,25.74,497
7474309,1327,39:07.8,00:00.0,72,7,A1,24853.37,17.74,540
7467585,6315,44:45.9,00:00.0,72,NULL,B,30837.6,23.74,584
7462793,7745,22:34.7,00:00.0,66,NULL,B,21578.08,25,581
7461223,1284,57:57.4,00:00.0,72,NULL,B,25717.68,28.16,NULL
7429698,2222,58:44.6,00:00.0,72,7,A1,32692.86,19.3,560
7490197,5189,32:30.4,00:00.0,72,NULL,A,22857.32,22.26,594
7461377,3391,53:49.6,00:00.0,72,NULL,B,27410.2,27.69,536
7445045,6303,38:26.7,00:00.0,60,NULL,B,11991.55,23.74,569
7492398,6303,54:02.6,00:00.0,60,NULL,C,14163,24,540
7447609,6935,27:14.5,00:00.0,72,NULL,B,23573.57,21.74,533
7469236,3355,27:10.2,00:00.0,72,NULL,A,26836.25,19.52,580
7404838,1372,45:09.2,00:00.0,72,NULL,B,24259.12,28.12,603
7490003,6523,57:51.3,00:00.0,72,NULL,B,21166.74,24.4,460
7467680,1880,26:11.1,00:00.0,72,NULL,B,21097.51,25,669
7473133,2612,08:29.3,00:00.0,72,7,A1,34489.21,19.99,552
7487620,2997,43:35.6,00:00.0,60,NULL,C,13445.93,25,596
7438333,2493,36:45.6,00:00.0,66,NULL,B,17786.65,27.73,543
7445028,4462,32:57.5,00:00.0,72,7,B,29122.02,23.76,577
7479532,4945,25:47.1,00:00.0,72,NULL,A,23722.06,22.31,603
7487296,5948,31:37.1,00:00.0,66,NULL,B,13997.04,25,511
7475534,2209,07:23.1,00:00.0,60,NULL,C,13584,23.99,614
7486339,6122,08:07.7,00:00.0,66,NULL,B,15036.66,28,NULL
7485300,6667,59:38.5,00:00.0,60,NULL,C,13708.5,26.74,519
7481425,1207,47:21.7,00:00.0,72,NULL,B,20874,26.05,NULL
7489535,6506,40:02.5,00:00.0,72,NULL,D,23387.5,29.99,566
7487268,3260,26:14.2,00:00.0,60,NULL,B,17793.12,24.1,651
7480740,2836,34:19.9,00:00.0,72,7,A1,28658.16,18.74,528
7487228,5334,18:50.7,00:00.0,72,NULL,B,22982.01,28.87,NULL
7451466,5486,08:21.6,00:00.0,48,NULL,D,18118.94,23.99,477
7456687,6605,36:36.2,00:00.0,60,13,A1,14607,18,537
7464270,2603,06:14.8,00:00.0,72,7,A1,33802.77,16.74,549
7459237,1151,57:07.2,00:00.0,72,13,A,24952,20.16,578
7435804,7277,56:55.4,00:00.0,72,7,A1,27403.46,16.74,551
7482581,4503,42:20.6,00:00.0,72,7,A1,25633.22,19.91,543
7491764,5454,55:08.3,00:00.0,60,NULL,B,22590.1,25.24,572
7490147,3435,23:52.0,00:00.0,60,NULL,B,24152.39,26.12,522
7422182,5334,38:19.5,00:00.0,72,NULL,B,21334.93,29.4,599
7493735,6523,33:08.6,00:00.0,72,7,A1,15313.13,19.63,558
7476593,6642,02:13.4,00:00.0,72,NULL,D,22517.94,24,613
7441956,4182,01:06.3,00:00.0,72,NULL,B,21181.29,27.24,572
7439370,6816,02:26.6,00:00.0,66,NULL,C,14240.03,25,NULL
7376028,4945,14:44.7,00:00.0,48,13,A1,14208.92,18.74,600
7298205,6205,02:00.3,00:00.0,72,13,B,21050.64,23,551
7464365,7751,27:50.1,00:00.0,72,7,A1,17303.7,17.24,512
7465696,6170,50:56.2,00:00.0,72,7,B,13992.43,24.25,516
7478332,7033,15:11.5,00:00.0,72,NULL,B,17872.04,24.84,538
7472155,7423,31:49.6,00:00.0,66,NULL,C,16566.47,26.74,559
7484514,2136,13:37.7,00:00.0,72,NULL,A,19675,21.24,660
7410455,2687,37:21.2,00:00.0,72,7,B,20475.75,23.07,596
7396943,5273,20:23.0,00:00.0,72,13,A1,24607.83,16.24,540
7454622,3171,23:46.5,00:00.0,66,NULL,D,15289.72,27.74,521
7453981,7319,10:32.3,00:00.0,72,7,B,29364.83,24.94,558
7459110,2836,36:43.3,00:00.0,72,NULL,C,19360,23.98,471
7494511,6523,26:45.7,00:00.0,66,NULL,C,14773.08,25,515
7476922,5702,22:43.1,00:00.0,72,7,A,31731.77,19.24,553
7489622,2408,55:01.7,00:00.0,72,NULL,A,19713.39,21.08,658
7489932,953,44:32.6,00:00.0,72,NULL,B,28556.03,28.65,502
7484406,1392,49:37.0,00:00.0,66,NULL,D,20398.95,29.24,484
7483999,929,22:32.9,00:00.0,72,NULL,B,24112.5,26.2,488
7480464,6941,31:07.2,00:00.0,72,NULL,A,18388.83,20.12,622
7491008,1504,55:31.1,00:00.0,72,7,A1,18246.48,18.74,541
7486142,6495,22:15.6,00:00.0,60,NULL,D,16109.21,29.24,536
7456024,7433,31:07.2,00:00.0,60,NULL,B,15979.08,24,580
7489647,7925,58:16.2,00:00.0,48,NULL,A,21499,21.47,484
7463960,6642,59:15.0,00:00.0,60,NULL,B,17960,24,537
7481193,7645,31:27.1,00:00.0,72,NULL,B,24468.52,26.77,631
7480048,6262,41:47.0,00:00.0,60,NULL,D,15152.34,29.24,528
7486632,7945,11:49.6,00:00.0,60,NULL,B,15974.52,21,501
7451919,6272,30:52.3,00:00.0,72,NULL,B,20943,25,515
7484385,7086,44:42.4,00:00.0,72,NULL,B,21031,25,578
7302092,1975,57:02.6,00:00.0,66,NULL,B,12035.95,25.24,NULL
7476457,4716,10:50.9,00:00.0,72,7,A1,26700.45,17.74,521
7446078,3355,49:44.6,00:00.0,72,NULL,C,25201,26.25,613
7477266,4316,37:03.3,00:00.0,72,7,A1,24806.84,20,512
7442096,6810,35:28.4,00:00.0,66,NULL,D,14635.5,25,519
7462835,7167,37:42.7,00:00.0,60,NULL,B,9433,23.74,593
7482846,6816,43:57.0,00:00.0,72,7,A1,21729.08,19.22,519
7388519,6605,17:46.7,00:00.0,72,7,B,31252.1,25,582
7483837,2879,37:37.3,00:00.0,72,7,A,17964.2,19.24,554
7492507,7925,22:23.1,00:00.0,72,NULL,C,16991.85,26.74,543
7443370,1152,39:15.1,00:00.0,72,7,A1,21169.93,16.74,561
7480734,5944,33:28.7,00:00.0,72,7,A,18960,21.24,590
7470312,5273,19:52.3,00:00.0,72,NULL,C,26300,25,466
7466607,6501,09:21.7,00:00.0,60,NULL,B,18960.94,24.39,493
7476910,2408,20:47.5,00:00.0,72,NULL,C,27526.03,26.19,443
7484068,7433,38:57.9,00:00.0,60,NULL,B,14810,24.1,NULL
7475395,4750,38:43.8,00:00.0,72,NULL,B,25419.55,27,562
7474041,2083,55:17.3,00:00.0,60,NULL,D,13451.3,24.99,632
7484143,7369,54:29.6,00:00.0,66,NULL,B,14549,28.18,519
7438837,4085,47:45.3,00:00.0,72,NULL,B,23696.16,24.24,480
7482666,2865,59:29.9,00:00.0,66,NULL,B,16639.92,25,607
7447493,7654,22:28.5,00:00.0,72,NULL,C,20608.7,25.74,563
7387121,7608,37:43.6,00:00.0,72,13,B,30054.14,24.18,NULL
7485113,1504,20:39.3,00:00.0,72,NULL,C,15578.78,26.74,553
7437602,2212,01:47.0,00:00.0,66,NULL,D,21151.27,30,527
7445948,5381,17:15.8,00:00.0,72,NULL,B,16269.59,25.24,632
7479721,3373,09:42.3,00:00.0,54,NULL,B,13885.95,25,NULL
7468738,2814,40:43.2,00:00.0,66,NULL,B,24978.26,27.31,468
7480773,7705,41:22.3,00:00.0,48,NULL,B,13219.96,27.86,471
7462552,6476,21:49.9,00:00.0,72,NULL,B,19013.24,25,530
7460580,5235,42:54.7,00:00.0,66,NULL,D,27350,28.24,444
7459933,6501,50:59.5,00:00.0,66,NULL,C,11629.01,24.74,691
7477555,2612,33:48.3,00:00.0,72,NULL,D,20756.87,29.24,480
7391028,2823,47:39.4,00:00.0,72,NULL,B,30923.15,25.57,512
7495149,6816,30:50.9,00:00.0,60,NULL,C,27033.04,25,551
7488669,6358,23:03.7,00:00.0,66,7,A1,18019.93,17.74,517
7481562,6375,32:40.1,00:00.0,72,NULL,B,26871.5,26.75,542
7463119,3416,50:16.1,00:00.0,72,13,B,22692.05,20.49,479
7493281,2899,02:42.6,00:00.0,72,NULL,A,16455.04,22.38,642
7464714,7815,43:27.5,00:00.0,72,NULL,A,24332.64,22,573
7469254,6668,32:45.0,00:00.0,72,NULL,C,12243.55,24.99,619
7478786,4462,08:25.0,00:00.0,72,7,A1,26366.65,18.74,560
7487280,6476,28:51.1,00:00.0,72,NULL,A,19903.65,22,593
7465016,857,35:54.6,00:00.0,72,7,A1,20157,15.74,509
7463491,6810,10:59.7,00:00.0,60,NULL,C,10975.9,25,711
7458801,7394,22:42.7,00:00.0,72,NULL,B,17632.98,24.74,573
7495075,5079,05:16.0,00:00.0,72,7,B,24374.74,23.24,590
7492387,5479,53:01.4,00:00.0,72,7,C,30557.79,27.94,475
7491617,1696,00:20.8,00:00.0,72,NULL,C,12655.83,25.74,579
7487388,4891,53:18.8,00:00.0,72,NULL,B,15221.5,23.24,536
7473967,6773,44:31.2,00:00.0,72,NULL,A,10110.7,20.24,582
7439027,6703,32:27.6,00:00.0,63,7,A1,18578.68,19.69,538
7490052,6303,06:34.9,00:00.0,60,NULL,A,20351.55,22.57,467
7472698,7302,27:03.7,00:00.0,72,7,B,14259.7,24.9,564
7450157,4252,30:42.8,00:00.0,72,NULL,D,24351.66,29.24,479
7477347,2836,54:46.0,00:00.0,72,7,A,29945.09,21.24,577
7466495,5366,43:32.3,00:00.0,72,NULL,B,19396.85,25,559
7490571,4563,36:41.2,00:00.0,72,NULL,B,13858.69,23.25,564
7482363,5210,50:43.0,00:00.0,72,NULL,A1,38384.04,19,650
7435476,2756,04:55.5,00:00.0,66,NULL,D,11649.74,28.24,NULL
7448357,6227,07:19.9,00:00.0,72,7,A1,27862.74,19.87,515
7459482,5200,39:03.4,00:00.0,72,7,A1,29169.32,19.45,600
7449984,51,59:23.5,00:00.0,72,NULL,B,18243.42,25.24,543
7486084,6721,58:48.0,00:00.0,72,7,A,29869.69,22.09,537
7480133,7715,05:08.1,00:00.0,72,NULL,B,33853.16,27.72,552
7474056,4462,57:50.5,00:00.0,72,7,B,22511.59,27.59,632
7470332,6703,28:26.2,00:00.0,66,7,B,32738,26.11,496
7456236,5657,15:18.8,00:00.0,72,7,A1,28095.5,19.93,613
7445539,2408,36:42.3,00:00.0,72,NULL,B,15489.27,26.82,509
7492562,5620,33:06.1,00:00.0,72,NULL,A1,26752.76,18.69,NULL
7398346,7167,12:43.6,00:00.0,72,7,D,25552,24,499
7463841,6303,29:43.6,00:00.0,72,NULL,B,21847.75,24,513
7459799,6605,29:35.7,00:00.0,72,NULL,C,18228.53,25,571
7473622,1940,47:01.8,00:00.0,72,NULL,A,32101.77,18.99,642
7469231,7591,26:01.7,00:00.0,72,NULL,B,21424.36,27.9,470
7483675,7925,41:45.1,00:00.0,72,NULL,D,18299,29.24,482
7491761,1520,52:43.2,00:00.0,72,NULL,B,27454.47,27.53,410
7466823,7975,55:34.7,00:00.0,72,NULL,A1,39997.89,17.74,NULL
7423979,6484,09:44.1,00:00.0,72,NULL,D,20342.2,29.24,465
7474738,6424,43:04.7,00:00.0,72,NULL,A1,13047.58,19.24,NULL
7438151,6703,33:46.7,00:00.0,60,13,B,20603.05,27.09,565
7463275,5830,21:08.9,00:00.0,72,NULL,A,29485,22.09,NULL
7437017,5258,39:04.0,00:00.0,72,NULL,B,15368.5,24.24,NULL
7484140,2871,54:00.4,00:00.0,72,NULL,B,26381.46,23.24,613
7494662,3265,15:32.1,00:00.0,60,NULL,B,23779.8,24,642
7434854,1732,43:59.4,00:00.0,72,13,A1,18690,17.74,605
7483521,7402,40:52.1,00:00.0,48,NULL,B,12333.25,24.24,573
7494001,2083,30:16.0,00:00.0,72,NULL,B,16834.5,24.94,531
7468405,5501,27:39.7,00:00.0,60,7,B,14033.91,25.24,557
7441770,6189,15:54.2,00:00.0,72,7,B,24939.46,26.19,540
7488202,6427,45:33.8,00:00.0,72,NULL,B,22265,21,496
7427534,6495,39:27.7,00:00.0,72,NULL,C,16853.92,26.74,646
7482374,2373,53:13.9,00:00.0,72,7,A1,26156,17.74,546
7472802,2492,51:18.0,00:00.0,72,NULL,B,22411.64,21.74,453
7483661,7925,27:52.0,00:00.0,72,7,A1,17699,18.92,652
7476934,2997,25:53.4,00:00.0,72,7,A,26197.71,19.36,604
7254327,929,26:45.8,00:00.0,72,13,A,24286.22,19.99,537
7411474,2836,40:00.8,00:00.0,72,7,B,18944.1,23.27,601
7488173,2083,40:45.0,00:00.0,66,NULL,B,19028.59,25,511
7487351,6462,45:33.0,00:00.0,72,NULL,B,20749,21,460
7465981,560,56:19.6,00:00.0,72,7,B,20697.07,28.36,561
7430392,3302,23:24.3,00:00.0,66,NULL,B,17665,18,592
7477109,6474,04:57.8,00:00.0,72,NULL,B,20586.88,25,513
7490072,6816,11:29.1,00:00.0,72,NULL,B,15289.08,25,601
7472490,6515,37:40.9,00:00.0,66,13,A1,19971.39,18.74,666
7448790,1610,34:32.7,00:00.0,72,NULL,A,16277.65,22.32,578
7474080,6502,01:42.6,00:00.0,72,NULL,C,15144.54,23.24,545
7472743,5454,37:05.8,00:00.0,72,NULL,B,19839.28,27.07,521
7460365,5356,02:20.2,00:00.0,72,NULL,B,22291.31,26.99,536
7482149,6170,05:58.9,00:00.0,72,NULL,C,17802.73,25,628
7481090,5445,19:58.2,00:00.0,72,7,A1,22508.75,18.74,591
7480575,3171,58:11.6,00:00.0,72,NULL,C,22054.83,25.74,473
7453324,5085,47:01.7,00:00.0,72,13,A1,22171.14,20.13,540
7473319,6755,38:55.7,00:00.0,72,13,A1,24079,16.91,600
7460256,6051,41:59.2,00:00.0,72,7,A1,23745.45,18.24,591
7469529,4049,33:45.8,00:00.0,72,NULL,C,24498.26,25.96,556
7491109,5567,12:39.7,00:00.0,72,NULL,B,17859.53,24.19,582
7460457,1284,18:32.0,00:00.0,72,NULL,D,19749.99,31.93,679
7470117,5223,18:11.3,00:00.0,72,NULL,B,22740.98,24.1,526
7393803,3871,12:22.5,00:00.0,72,NULL,A,10657.46,22.09,NULL
7491340,6414,00:48.9,00:00.0,72,NULL,B,17420.64,24,576
7486657,5256,15:55.7,00:00.0,72,NULL,B,23200.11,20,550
7433341,6641,14:17.3,00:00.0,72,NULL,D,13471.5,24.99,NULL
7479890,8009,55:00.5,00:00.0,48,NULL,B,10600,23.24,NULL
7463022,3439,23:36.0,00:00.0,72,NULL,C,24695.88,27.21,527
7470035,6816,35:36.9,00:00.0,72,NULL,D,24894.08,25,478
7472933,4824,35:39.4,00:00.0,48,NULL,B,25009.88,26.38,NULL
7470749,7170,09:08.6,00:00.0,72,NULL,D,13253,23.9,NULL
7467466,7940,48:05.6,00:00.0,72,7,A1,19335.41,18.74,562
7462936,7925,02:06.4,00:00.0,72,NULL,C,26570.2,28.07,557
7477711,6204,08:14.9,00:00.0,72,NULL,B,17942.17,20,518
7490793,1392,15:59.2,00:00.0,72,NULL,C,21871.03,26.76,551
7454230,1940,04:12.2,00:00.0,72,13,B,17562.59,24.99,553
7451519,6272,17:55.4,00:00.0,72,NULL,B,26933.13,28.17,511
7438223,669,03:05.0,00:00.0,72,13,A1,23781.5,18.25,562
7462349,2066,25:28.4,00:00.0,72,NULL,A,23019.89,22.5,575
7476411,7736,26:05.9,00:00.0,60,NULL,D,19339.09,26.48,689
7442321,1940,36:47.9,00:00.0,72,NULL,B,18695,26.49,630
7464264,6667,04:21.2,00:00.0,72,NULL,D,14973.5,28.24,644
7465118,2836,58:36.6,00:00.0,72,NULL,B,25818,23.24,532
7485005,2947,57:38.4,00:00.0,72,7,A,22833.86,19.85,580
7446941,1372,58:33.6,00:00.0,72,13,A1,26762.7,17.24,557
7468836,3439,59:52.6,00:00.0,72,NULL,C,21710.75,26.74,620
7456561,5290,14:19.3,00:00.0,66,NULL,C,12698.68,24.74,499
7392649,5454,29:49.9,00:00.0,72,NULL,B,13257.1,27.38,639
7447412,1375,56:25.2,00:00.0,72,NULL,D,14450.32,27.24,613
7438129,2534,23:12.0,00:00.0,72,13,A,20461.95,16.43,534
7475338,5382,26:19.0,00:00.0,72,NULL,B,17978.54,26.18,476
7466126,6810,26:17.6,00:00.0,66,NULL,C,11041,24.74,678
7445180,5619,28:00.2,00:00.0,72,13,A1,32516.58,17.74,637
7469827,7925,37:09.5,00:00.0,72,13,A1,20948.84,19.01,511
7489820,5944,26:57.8,00:00.0,72,NULL,B,31719.19,26.16,641
7487097,5366,54:00.5,00:00.0,60,NULL,B,11850.91,25,579
7443888,7481,26:48.5,00:00.0,72,7,A1,20511.25,18.74,600
7490287,6523,47:18.0,00:00.0,72,NULL,B,18313.56,25,602
7480127,5948,04:26.0,00:00.0,66,13,A1,22169.04,18.84,548
7424573,6170,28:06.4,00:00.0,66,NULL,B,16727.13,24.99,607
7447602,6484,46:03.8,00:00.0,72,NULL,B,22617.75,27,476
7479020,7402,01:56.9,00:00.0,72,NULL,B,20737.92,28.08,678
7474781,6605,51:10.6,00:00.0,72,7,B,14666.6,24.24,613
7473195,3366,53:34.2,00:00.0,72,7,B,20833.75,24.24,572
7472917,7116,29:47.9,00:00.0,72,NULL,D,30011.56,29.68,498
7472190,1327,37:00.4,00:00.0,66,NULL,A1,19738.27,19.66,494
7470255,7146,45:12.9,00:00.0,72,NULL,B,12947.1,22.74,555
7489333,2997,57:06.9,00:00.0,72,7,A1,24530.93,18.74,543
7488322,3260,09:09.5,00:00.0,72,NULL,B,30992.03,24.1,610
7462880,7275,47:18.5,00:00.0,72,7,A1,20505.04,14.24,669
7486965,6835,27:15.8,00:00.0,72,7,B,14816.1,25,471
7476434,7316,56:24.2,00:00.0,66,NULL,B,13740.44,25.65,NULL
7398906,4975,11:18.7,00:00.0,72,13,A,18874.24,22,605
7474471,6502,02:37.9,00:00.0,72,NULL,C,27348.04,26.83,598
7480838,2136,00:09.2,00:00.0,66,NULL,B,17205,28.54,421
7470269,4665,55:31.8,00:00.0,72,NULL,B,29993.2,24.74,576
7446508,3366,15:29.7,00:00.0,72,NULL,B,17586.72,20.28,554
7463820,1827,25:18.7,00:00.0,72,NULL,D,19860,28.24,512
7486588,6303,01:09.5,00:00.0,72,NULL,B,34944,24,529
