feature,bin,min,max,count,prop,target,bin_label,coef,contribution,description
au20s__tu_binned,0.3445472263798866,102.0,132.0,2936,0.1173555040370932,0.2104904632152588,5,-0.46036241850527687,-0.15861659442552972,Months since oldest auto trade opened
au20s__tu_binned,0.2324809283185701,86.0,101.0,2268,0.0906547285954113,0.2297178130511463,4,-0.46036241850527687,-0.10702548241708884,Months since oldest auto trade opened
au20s__tu_binned,0.0330998097317019,51.0,85.0,6014,0.24038692141658,0.2668772863318922,3,-0.46036241850527687,-0.015237908460150787,Months since oldest auto trade opened
au20s__tu_binned,-0.1063198230848162,41.0,50.0,1427,0.0570389319689823,0.2950245269796776,2,-0.46036241850527687,0.04894565089037915,Months since oldest auto trade opened
au20s__tu_binned,-0.1892049207160376,1.0,40.0,11003,0.4398033415940522,0.3125511224211578,1,-0.46036241850527687,0.08710283489393422,Months since oldest auto trade opened
aut252__tu_binned,0.2403146600279642,101.0,55201.0,1327,0.0530418098968742,0.228334589299171,3,-0.18415596180229202,-0.04425537735264057,Average Aggregate Excess Payment for Auto accounts over the past 3 months
aut252__tu_binned,0.1555126911470646,1.0,100.0,1293,0.0516827883923575,0.2436194895591647,2,-0.18415596180229202,-0.02863858921065046,Average Aggregate Excess Payment for Auto accounts over the past 3 months
aut252__tu_binned,-0.0219870762594491,0.0,0.0,22398,0.8952754017107682,0.2777926600589338,1,-0.18415596180229202,0.0040490511757791895,Average Aggregate Excess Payment for Auto accounts over the past 3 months
balmag01__tu_binned,0.3920629027413897,0.0,95.0,1258,0.0502837956671196,0.2027027027027027,1,-0.6808600506655478,-0.26693996782458435,Non-mortgage balance magnitude algorithm over last 24 months
balmag01__tu_binned,0.3079638557493251,96.0,148.0,1551,0.0619953633383963,0.2166344294003868,2,-0.6808600506655478,-0.20968028642864295,Non-mortgage balance magnitude algorithm over last 24 months
balmag01__tu_binned,0.2210474680734687,149.0,209.0,2753,0.1100407706451355,0.2317471848892117,3,-0.6808600506655478,-0.15050239031199295,Non-mortgage balance magnitude algorithm over last 24 months
balmag01__tu_binned,0.1883664863627016,210.0,232.0,1393,0.0556799104644655,0.2376166547020818,4,-0.6808600506655478,-0.12825121544860021,Non-mortgage balance magnitude algorithm over last 24 months
balmag01__tu_binned,0.0409761935142508,233.0,260.0,1858,0.0742665280997681,0.2653390742734122,5,-0.6808600506655478,-0.02789905319219409,Non-mortgage balance magnitude algorithm over last 24 months
balmag01__tu_binned,-0.0821067315682433,261.0,298.0,3655,0.1460948117355504,0.2900136798905608,6,-0.6808600506655478,0.055903193415536664,Non-mortgage balance magnitude algorithm over last 24 months
