feature,bin,min,max,count,prop,target,bin_label
g199s__tu_binned,0.1517615286348773,714.0,1097.0,1670,0.0667519386042049,0.2443113772455089,6
g199s__tu_binned,0.2347620628012051,1099.0,14502.0,1269,0.0507234790950515,0.2293144208037825,7
g200s__tu_binned,0.1338234957775294,0.0,99.0,1482,0.0592373491086417,0.247638326585695,1
g200s__tu_binned,-0.0081516430803647,100.0,100.0,23536,0.9407626508913582,0.2750254928619986,2
g201a__tu_binned,-0.0445272789305357,0.0,5.0,16583,0.6628427532176833,0.2823373334137369,1
g201a__tu_binned,0.0060539211211837,6.0,78.0,1385,0.0553601406986969,0.2722021660649819,2
g201a__tu_binned,0.1047531378199257,79.0,1846.0,5575,0.2228395555200255,0.2530941704035874,3
g201a__tu_binned,0.1166732682514636,1848.0,70749.0,1475,0.0589575505635942,0.2508474576271186,4
g202a__tu_binned,-0.0450520450750006,0.0,5.0,16467,0.6582060916140379,0.2824436752292463,1
g202a__tu_binned,0.0034049129496069,6.0,76.0,1364,0.0545207450635542,0.2727272727272727,2
g202a__tu_binned,0.1036374805801524,77.0,1853.0,5673,0.2267567351506915,0.2533051295610788,3
g202a__tu_binned,0.1159108915051461,1855.0,70749.0,1514,0.0605164281717163,0.2509907529722589,4
g205s__tu_binned,-0.0423723233232556,0.0,44.0,13299,0.5315772643696538,0.2819008948041206,1
g205s__tu_binned,0.0210737288634689,45.0,393.0,6355,0.2540171076824686,0.269236821400472,2
g205s__tu_binned,0.0356855503242997,394.0,683.0,3390,0.1355024382444639,0.2663716814159292,3
g205s__tu_binned,0.1662775534691678,684.0,14502.0,1974,0.0789031897034135,0.2416413373860182,4
g206s__tu_binned,0.0952124622027295,0.0,3318.0,5304,0.2120073547046126,0.2549019607843137,1
g206s__tu_binned,-0.0249169541743802,7206.0,11623.0,19714,0.7879926452953874,0.2783808460992188,2
g207s__tu_binned,-0.0861617786121373,0.0,38.0,10043,0.4014309697018147,0.2908493478044409,1
g207s__tu_binned,-0.0341223196973414,39.0,137.0,2737,0.1094012311135982,0.2802338326635001,2
g207s__tu_binned,0.021205992282144,138.0,395.0,3852,0.1539691422176033,0.2692107995846313,3
g207s__tu_binned,0.0632827645125338,396.0,546.0,3019,0.120673115356943,0.2610135806558463,4
g207s__tu_binned,0.0699306779220407,547.0,710.0,1875,0.0749460388520265,0.2597333333333333,5
g207s__tu_binned,0.1053049024329871,711.0,1191.0,2174,0.0868974338476297,0.2529898804047838,6
g207s__tu_binned,0.2880651829724711,1192.0,14502.0,1318,0.0526820689103845,0.220030349013657,7
g208s__tu_binned,-0.0367545440277163,0.0,0.0,11084,0.4430410104724598,0.2807650667629014,1
g208s__tu_binned,0.0296795457563152,1.0,100.0,13934,0.5569589895275402,0.2675470073202239,2
g209s__tu_binned,-0.0339034787484483,2.0,53.0,20454,0.8175713486289872,0.2801896939473941,1
g209s__tu_binned,0.0760397929135935,54.0,75.0,2862,0.1143976337037333,0.2585604472396925,2
g209s__tu_binned,0.306966336076062,76.0,514.0,1702,0.0680310176672795,0.2168037602820211,3
g210s__tu_binned,0.0475826153168343,0.0,163.0,1352,0.0540410904149012,0.2640532544378698,1
g210s__tu_binned,-0.0026871832903699,164.0,130419.0,23666,0.9459589095850988,0.2739372940082819,2
g211s__tu_binned,0.1690039727167382,0.0,27.0,2907,0.1161963386361819,0.2411420708634331,1
g211s__tu_binned,-0.0212490133065039,29.0,220651.0,22111,0.883803661363818,0.2776446112794536,2
g212s__tu_binned,0.0225412719053704,0.0,0.0,10344,0.41346230713886,0.2689481825212683,1
g212s__tu_binned,-0.015752284435836,1.0,14.0,14674,0.58653769286114,0.2765435464086139,2
g213a__tu_binned,0.142117971737478,0.0,185.0,1601,0.0639939243744504,0.2460961898813241,1
g213a__tu_binned,-0.0093781184262371,186.0,169597.0,23417,0.9360060756255496,0.2752701029166844,2
g216s__tu_binned,-0.0179013579633919,0.0,7.0,23699,0.9472779598688944,0.2769737119709692,1
g216s__tu_binned,0.352031249221503,8.0,40.0,1319,0.0527220401311056,0.2092494313874147,2
g217s__tu_binned,0.1088674642179497,0.0,15.0,8739,0.3493084978815253,0.2523171987641606,1
g217s__tu_binned,-0.0562695131965614,16.0,386364.0,16279,0.6506915021184747,0.284722648811352,2
g218a__tu_binned,0.0057585343926987,0.0,0.0,20653,0.8255256215524822,0.2722606885198276,1
g218a__tu_binned,-0.0270458235123528,1.0,7.0,4365,0.1744743784475178,0.2788087056128293,2
g218b__tu_binned,-0.027474098807528,0.0,4.0,21137,0.8448716923814853,0.2788948289728911,1
g218b__tu_binned,0.0208489643033986,5.0,7.0,2295,0.0917339515548804,0.269281045751634,2
g218b__tu_binned,0.3706885230849741,8.0,41.0,1586,0.0633943560636341,0.2061790668348045,3
g218c__tu_binned,0.0498732743578811,0.0,0.0,14605,0.5837796786313854,0.2636083533036631,1
g218c__tu_binned,-0.0681144393293046,1.0,5.0,10413,0.4162203213686146,0.2871410736579275,2
g218d__tu_binned,-0.0269232149327856,0.0,1.0,20593,0.8231273483092174,0.2787840528334871,1
g218d__tu_binned,0.0599443233652715,2.0,2.0,2316,0.0925733471900231,0.2616580310880829,2
g218d__tu_binned,0.209775724976231,3.0,18.0,2109,0.0842993045007594,0.233760075865339,3
g219a__tu_binned,0.0078775655794515,0.0,0.0,21439,0.8569430010392517,0.2718410373618172,1
g219a__tu_binned,-0.0466150090383899,1.0,6.0,3579,0.1430569989607482,0.2827605476390053,2
g219b__tu_binned,-0.0276962427664224,0.0,4.0,21424,0.8563434327284355,0.2789395070948469,1
g219b__tu_binned,0.0255199230293729,5.0,7.0,2083,0.0832600527620113,0.2683629380700912,2
g219b__tu_binned,0.3973282606175994,8.0,41.0,1511,0.0603965145095531,0.2018530774321641,3
g219c__tu_binned,0.0508935306616649,0.0,0.0,14802,0.5916540091134384,0.263410349952709,1
g219c__tu_binned,-0.0717301865764213,1.0,6.0,10216,0.4083459908865616,0.2878817541111981,2
g219d__tu_binned,-0.0306836300951775,0.0,0.0,15504,0.6197138060596371,0.2795407636738906,1
g219d__tu_binned,-0.0222202248532167,1.0,1.0,5406,0.2160844192181629,0.2778394376618572,2
g219d__tu_binned,0.0661059474722099,2.0,2.0,2173,0.0868574626269086,0.2604693971468017,3
g219d__tu_binned,0.2515751339810625,3.0,18.0,1935,0.0773443120952913,0.2263565891472868,4
g220b__tu_binned,-0.0296002718065099,0.0,4.0,21613,0.8638979934447198,0.279322629898672,1
g220b__tu_binned,0.0480255088823137,5.0,7.0,1951,0.0779838516268286,0.2639671963095848,2
g220b__tu_binned,0.4209495467123723,8.0,41.0,1454,0.0581181549284515,0.1980742778541953,3
g220c__tu_binned,0.0499928940667372,0.0,0.0,14906,0.5958110160684307,0.2635851335032872,1
g220c__tu_binned,-0.0717010995588761,1.0,7.0,10112,0.4041889839315692,0.2878757911392405,2
g220d__tu_binned,-0.0359371013609014,0.0,0.0,15866,0.6341833879606683,0.2806000252111433,1
g220d__tu_binned,-0.0146634411380052,1.0,1.0,5280,0.2110480454073067,0.2763257575757575,2
g220d__tu_binned,0.0774131195522906,2.0,2.0,2079,0.083100167879127,0.2582972582972583,3
g220d__tu_binned,0.2962553664844249,3.0,18.0,1793,0.0716683987528979,0.218627997769102,4
g221a__tu_binned,0.0072054548415679,0.0,0.0,21002,0.8394755775841394,0.2719740977049805,1
g221a__tu_binned,-0.0373062721074066,1.0,21.0,4016,0.1605244224158605,0.2808764940239043,2
g221b__tu_binned,-0.0315763404407005,0.0,5.0,22619,0.9041090414901272,0.2797205888854502,1
g221b__tu_binned,0.3245132779605135,6.0,41.0,2399,0.0958909585098728,0.2138390996248436,2
g221c__tu_binned,0.0617109619675682,0.0,0.0,14580,0.5827803981133584,0.2613168724279835,1
g221c__tu_binned,-0.083426462239519,1.0,8.0,10438,0.4172196018866416,0.2902854953056141,2
g221d__tu_binned,-0.0379500893806554,0.0,0.0,16174,0.6464945239427612,0.2810065537282057,1
g221d__tu_binned,-0.0205181946691334,1.0,1.0,5164,0.2064113838036613,0.2774980635166537,2
g221d__tu_binned,0.0948011934327952,2.0,2.0,2008,0.0802622112079302,0.2549800796812749,3
g221d__tu_binned,0.3515435258660526,3.0,18.0,1672,0.0668318810456471,0.2093301435406698,4
g222s__tu_binned,-0.026410701229968,0.0,0.0,17468,0.6982172835558398,0.2786810167162812,1
g222s__tu_binned,0.0349586159199232,1.0,1.0,4360,0.1742745223439123,0.2665137614678899,2
g222s__tu_binned,0.0882179293684202,2.0,2.0,1444,0.0577184427212407,0.2562326869806094,3
g222s__tu_binned,0.1105252428619498,3.0,28.0,1746,0.0697897513790071,0.2520045819014891,4
g223s__tu_binned,0.010190068633842,0.0,16.0,19349,0.7734031497321928,0.2713835340327665,1
g223s__tu_binned,-0.0344322392006282,17.0,28.0,5669,0.2265968502678071,0.2802963485623567,2
g224a__tu_binned,-0.1202648806611388,0.0,1.0,4548,0.1817891118394755,0.2979331574318382,1
g224a__tu_binned,-0.0649889050239525,2.0,4.0,7801,0.3118154928451515,0.2865017305473657,2
g224a__tu_binned,0.0301315859214649,5.0,5.0,2105,0.0841394196178751,0.267458432304038,3
g224a__tu_binned,0.054496574107318,6.0,6.0,1770,0.070749060676313,0.2627118644067797,4
g224a__tu_binned,0.0561765024182236,7.0,7.0,1433,0.0572787592933088,0.2623866015352407,5
g224a__tu_binned,0.0737857097114061,8.0,8.0,1251,0.0500039971220721,0.2589928057553957,6
g224a__tu_binned,0.0900823666716998,9.0,10.0,1829,0.0731073626988568,0.2558775287042099,7
g224a__tu_binned,0.1275170836576377,11.0,12.0,1266,0.0506035654328883,0.2488151658767772,8
g224a__tu_binned,0.1376266749491499,13.0,16.0,1466,0.0585978095771044,0.2469304229195088,9
g224a__tu_binned,0.1567974426268276,17.0,55.0,1549,0.0619154208969541,0.2433828276307295,10
g224b__tu_binned,-0.0267354835388823,0.0,5.0,20994,0.8391558078183707,0.2787463084690864,1
g224b__tu_binned,-0.0022018298116294,6.0,8.0,2286,0.0913742105683907,0.273840769903762,2
g224b__tu_binned,0.3578674666053984,9.0,44.0,1738,0.0694699816132384,0.2082853855005753,3
g224c__tu_binned,-0.0330710325155743,0.0,0.0,3664,0.1464545527220401,0.2800218340611353,1
g224c__tu_binned,-0.0263478198881654,1.0,8.0,18714,0.7480214245743065,0.2786683766164369,2
g224c__tu_binned,0.103796205894121,9.0,11.0,1374,0.054920457270765,0.2532751091703056,3
g224c__tu_binned,0.4197666122819842,12.0,51.0,1266,0.0506035654328883,0.1982622432859399,4
g225s__tu_binned,0.1984764454851298,0.0,28.0,3677,0.1469741785914141,0.2357900462333424,1
g225s__tu_binned,-0.0323862283460328,29.0,386364.0,21341,0.8530258214085858,0.2798837917623354,2
g232s__tu_binned,0.3026478078024636,0.0,2.0,1779,0.0711088016628027,0.2175379426644182,1
g232s__tu_binned,0.2122995185222963,3.0,3.0,1333,0.0532816372212007,0.2333083270817704,2
g232s__tu_binned,0.136742908161184,4.0,4.0,1635,0.0653529458789671,0.2470948012232416,3
g232s__tu_binned,0.1109356545818729,5.0,6.0,3243,0.1296266687984651,0.251927227875424,4
g232s__tu_binned,0.020564533232433,7.0,7.0,1448,0.057878327604125,0.2693370165745856,5
g232s__tu_binned,0.0101409838316051,8.0,12.0,6065,0.2424254536733552,0.2713932399010717,6
g232s__tu_binned,-0.1185718226349914,13.0,31.0,8055,0.321968182908306,0.2975791433891993,7
g232s__tu_binned,-0.2883839414548278,32.0,383.0,1460,0.058357982252778,0.3342465753424657,8
g234s__tu_binned,0.0300532674696866,0.0,2.0,20402,0.8154928451514909,0.2674737770806784,1
g234s__tu_binned,-0.0340420621409439,3.0,3.0,2573,0.1028459509153409,0.2802176447726389,2
g234s__tu_binned,-0.2421267425898356,4.0,21.0,2043,0.0816612039331681,0.3240332843857073,3
g235s__tu_binned,0.0064538978794036,0.0,15.0,20759,0.8297625709489168,0.2721229346307625,1
g235s__tu_binned,-0.031191746930273,16.0,23.0,4259,0.1702374290510832,0.279643108710965,2
g237s__tu_binned,0.2445875423001056,0.0,1.0,1907,0.0762251179151011,0.2275825904562139,1
g237s__tu_binned,0.1467035218435697,2.0,2.0,2577,0.1030058357982252,0.2452464105549088,2
g237s__tu_binned,0.1207280727643601,3.0,3.0,2899,0.1158765688704133,0.2500862366333218,3
g237s__tu_binned,0.0389887223054282,4.0,4.0,2766,0.1105603965145095,0.2657266811279826,4
g237s__tu_binned,-0.0240902382041987,5.0,7.0,6229,0.2489807338716124,0.2782148017338257,5
g237s__tu_binned,-0.0396749116458275,8.0,11.0,4457,0.1781517307538572,0.2813551716401167,6
g237s__tu_binned,-0.1505040166045052,12.0,14.0,1699,0.0679111040051163,0.3042966450853443,7
g237s__tu_binned,-0.2514873366791835,15.0,94.0,2484,0.0992885122711647,0.3260869565217391,8
g238s__tu_binned,0.2628774079954367,0.0,2.0,2879,0.1150771444559916,0.2243834664814171,1
g238s__tu_binned,0.1647142136558811,3.0,3.0,2137,0.0854184986809497,0.2419279363593823,2
g238s__tu_binned,0.0678110100652667,4.0,4.0,2268,0.0906547285954113,0.2601410934744268,3
g238s__tu_binned,0.0343433633772339,5.0,5.0,2044,0.0817011751538892,0.2666340508806262,4
g238s__tu_binned,0.0021402106183945,6.0,7.0,3623,0.1448157326724758,0.272978194866133,5
g238s__tu_binned,-0.0193233381279493,8.0,11.0,5136,0.2052921896234711,0.2772585669781931,6
g238s__tu_binned,-0.0810694191446085,12.0,15.0,2902,0.1159964825325765,0.2898001378359752,7
g238s__tu_binned,-0.1701934722718018,16.0,21.0,2146,0.0857782396674394,0.3084808946877912,8
g238s__tu_binned,-0.2802915025719706,22.0,141.0,1883,0.0752658086177952,0.3324482209240573,9
g250a__tu_binned,-0.1257096887163268,0.0,1.0,3561,0.1423375169877688,0.2990732940185341,1
g250a__tu_binned,-0.0998826108579059,2.0,2.0,2598,0.1038452314333679,0.2936874518860662,2
g250a__tu_binned,-0.0756245564601904,3.0,3.0,2456,0.0981693180909745,0.2886807817589576,3
g250a__tu_binned,-0.0516548642334206,4.0,4.0,2294,0.0916939803341594,0.2837837837837837,4
g250a__tu_binned,-0.0086625564505109,5.0,5.0,2159,0.0862978655368135,0.2751273737841593,5
g250a__tu_binned,0.0184966433031934,6.0,6.0,1798,0.0718682548565033,0.2697441601779755,6
g250a__tu_binned,0.0446381339586423,7.0,8.0,2940,0.1175153889199776,0.2646258503401361,7
g250a__tu_binned,0.1209182250709767,9.0,15.0,4943,0.1975777440243025,0.2500505765729314,8
g250a__tu_binned,0.1406748362794869,16.0,57.0,2269,0.0906946998161323,0.2463640370207139,9
g250b__tu_binned,-0.0226334643155683,0.0,4.0,18444,0.7372291949796147,0.2779223595749295,1
g250b__tu_binned,-0.0137945282328724,5.0,6.0,2973,0.1188344392037732,0.2761520349815001,2
g250b__tu_binned,0.0027178637985682,7.0,9.0,2001,0.0799824126628827,0.272863568215892,3
g250b__tu_binned,0.3065468348870895,10.0,45.0,1600,0.0639539531537293,0.216875,4
g250c__tu_binned,-0.0280472435634895,0.0,1.0,6627,0.2648892797186026,0.2790101101554247,1
g250c__tu_binned,-0.0266823794337185,2.0,3.0,6960,0.2781996962187225,0.278735632183908,2
g250c__tu_binned,-0.0185666581153233,4.0,8.0,8199,0.3277240386921417,0.2771069642639346,3
g250c__tu_binned,0.0395566782473159,9.0,11.0,1713,0.0684707010952114,0.2656158785755984,4
g250c__tu_binned,0.327733608511162,12.0,53.0,1519,0.0607162842753217,0.2132982225148123,5
g251a__tu_binned,-0.125693951713124,0.0,1.0,4086,0.1633224078663362,0.2990699951052374,1
g251a__tu_binned,-0.069700141939207,2.0,4.0,7667,0.3064593492685266,0.2874657623581583,2
g251a__tu_binned,0.033219175660033,5.0,5.0,2136,0.0853785274602286,0.2668539325842696,3
g251a__tu_binned,0.0478690694746697,6.0,7.0,3322,0.1327843952354304,0.2639975918121613,4
g251a__tu_binned,0.0771848861584491,8.0,10.0,3267,0.130585978095771,0.2583409856137129,5
g251a__tu_binned,0.1277669197040325,11.0,16.0,2842,0.1135982092893116,0.2487684729064039,6
g251a__tu_binned,0.1480670371572324,17.0,56.0,1698,0.0678711327843952,0.2449941107184923,7
g251b__tu_binned,-0.0236264391426341,0.0,5.0,20678,0.8265249020705092,0.2781216752103685,1
g251b__tu_binned,-0.0001044222838103,6.0,9.0,2871,0.114757374690223,0.2734238941135493,2
g251b__tu_binned,0.3660243245314595,10.0,44.0,1469,0.0587177232392677,0.2069434989788972,3
g251c__tu_binned,-0.0240616603218901,0.0,8.0,22156,0.8856023662962667,0.2782090630077631,1
g251c__tu_binned,0.0543792789338797,9.0,11.0,1492,0.0596370613158525,0.2627345844504021,2
g251c__tu_binned,0.3638579222705551,12.0,51.0,1370,0.0547605723878807,0.2072992700729927,3
g300s__tu_binned,-0.0614288547209624,0.0,0.0,9483,0.3790470860980094,0.2857745439207002,1
g300s__tu_binned,-0.0607888400411258,1.0,9.0,12183,0.4869693820449277,0.2856439300664861,2
g300s__tu_binned,0.4473508155683418,10.0,10.0,3352,0.1339835318570629,0.1939140811455847,3
g301s__tu_binned,-0.0959226618901502,0.0,0.0,8229,0.3289231753137741,0.2928666909709563,1
g301s__tu_binned,-0.0701491959941659,1.0,5.0,6277,0.2508993524662243,0.2875577505177633,2
g301s__tu_binned,-0.0453032873658391,9.0,9.0,6478,0.2589335678311615,0.2824945970978697,3
g301s__tu_binned,0.4272534644548776,10.0,10.0,4034,0.16124390438884,0.1970748636588993,4
g302s__tu_binned,-0.1164868170566363,0.0,0.0,8787,0.3512271164761372,0.2971435074541937,1
g302s__tu_binned,-0.035405436653121,1.0,9.0,12421,0.4964825325765449,0.2804927139521778,2
g302s__tu_binned,0.4369942899286326,10.0,10.0,3810,0.1522903509473179,0.1955380577427821,3
g303s__tu_binned,-0.1715798537804936,0.0,0.0,6597,0.2636901430969702,0.3087767166894042,1
g303s__tu_binned,-0.041381911651428,1.0,9.0,13667,0.5462866735950116,0.2817004463305773,2
g303s__tu_binned,0.4059802252729272,10.0,10.0,4754,0.1900231833080182,0.200462768195204,3
g304s__tu_binned,-0.0680564345756036,0.0,9.0,20294,0.8111759533136143,0.2871292007489898,1
g304s__tu_binned,0.3209608167497945,10.0,10.0,4724,0.1888240466863858,0.214436917866215,2
g305s__tu_binned,-0.1374966972919257,0.0,0.0,2129,0.085098728915181,0.3015500234852043,1
g305s__tu_binned,-0.0827145027811987,1.0,9.0,16854,0.6736749540330962,0.2901388394446422,2
g305s__tu_binned,0.3073671587139727,10.0,10.0,6035,0.2412263170517227,0.2167357083678542,3
g306s__tu_binned,-0.0600127412669537,0.0,0.0,11244,0.4494364057878328,0.2854855923159018,1
g306s__tu_binned,-0.0189875430471283,1.0,9.0,10325,0.4127028539451595,0.2771912832929782,2
g306s__tu_binned,0.2727310650261677,10.0,10.0,3449,0.1378607402670077,0.2226732386198898,3
g307s__tu_binned,0.1064488160337069,0.0,1.0,4146,0.1657206811096011,0.2527737578388808,1
g307s__tu_binned,0.0912424999071103,2.0,5.0,3845,0.1536893436725557,0.2556566970091027,2
g307s__tu_binned,-0.0450032281300699,8.0,10.0,17027,0.6805899752178431,0.2824337816409232,3
g310s__tu_binned,-0.091638312199021,0.0,9.0,19402,0.7755216244304101,0.2919802082259561,1
g310s__tu_binned,0.3521870886517235,10.0,10.0,5616,0.2244783755695898,0.2092236467236467,2
g311s__tu_binned,-0.1074190399920152,0.0,9.0,18286,0.7309137421056839,0.2952531991687629,1
g311s__tu_binned,0.32324560684249,10.0,10.0,6732,0.2690862578943161,0.2140522875816993,2
g960s__tu_binned,0.1818504958988683,1.0,1.0,2165,0.0865376928611399,0.2387990762124711,1
g960s__tu_binned,0.1742469880079396,2.0,2.0,2827,0.1129986409784954,0.2401839405730456,2
g960s__tu_binned,0.0461203755725675,3.0,3.0,3034,0.1212726836677592,0.2643375082399473,3
g960s__tu_binned,0.0231867396300875,4.0,4.0,2630,0.1051243104964425,0.2688212927756654,4
g960s__tu_binned,-0.0308721836512433,5.0,7.0,6077,0.2429051083220081,0.2795787395096265,5
g960s__tu_binned,-0.0381943172417114,8.0,9.0,2576,0.1029658645775042,0.281055900621118,6
g960s__tu_binned,-0.1182387894815216,10.0,18.0,4457,0.1781517307538572,0.2975095355620372,7
g960s__tu_binned,-0.1693768009645151,19.0,80.0,1252,0.0500439683427931,0.3083067092651757,8
g980s__tu_binned,0.1163802470378867,0.0,1.0,7202,0.2878727316332241,0.2509025270758123,1
g980s__tu_binned,0.0186688361558081,2.0,2.0,5936,0.2372691662003357,0.269710242587601,2
g980s__tu_binned,-0.0472046652511893,3.0,5.0,8569,0.3425133903589415,0.2828801493756564,3
g980s__tu_binned,-0.1500727438572949,6.0,7.0,1831,0.0731873051402989,0.304205352266521,4
g980s__tu_binned,-0.1525489437307482,8.0,38.0,1480,0.0591574066671996,0.3047297297297297,5
g990s__tu_binned,0.1710066789514738,0.0,1.0,4228,0.1689983212087297,0.2407757805108798,1
g990s__tu_binned,0.0682655471516476,2.0,2.0,4476,0.1789111839475577,0.260053619302949,2
g990s__tu_binned,-0.0137874875907662,3.0,3.0,3824,0.152849948037413,0.2761506276150627,3
g990s__tu_binned,-0.021283436348352,4.0,5.0,5280,0.2110480454073067,0.2776515151515151,4
g990s__tu_binned,-0.0913059793230487,6.0,11.0,5786,0.2312734830921736,0.2919115105426892,5
g990s__tu_binned,-0.1954962826329055,12.0,52.0,1424,0.056919018306819,0.3139044943820224,6
in01s__tu_binned,-0.1483486422779302,0.0,0.0,2057,0.0822208010232632,0.3038405444822557,1
in01s__tu_binned,-0.1017503692544463,1.0,2.0,6903,0.2759213366376209,0.2940750398377517,2
in01s__tu_binned,-0.0641321111842211,3.0,3.0,2333,0.0932528579422815,0.2863266180882983,3
in01s__tu_binned,-0.0031550179641262,4.0,5.0,3558,0.1422176033256055,0.2740303541315346,4
in01s__tu_binned,0.0920840379399847,6.0,9.0,3957,0.1581661203933168,0.2554965883244882,5
in01s__tu_binned,0.1123147759255035,10.0,13.0,2249,0.0898952754017107,0.2516674077367719,6
in01s__tu_binned,0.1554809032360046,14.0,124.0,3961,0.1583260052762011,0.243625347134562,7
in02s__tu_binned,-0.0164572598966301,0.0,0.0,10774,0.4306499320489247,0.2766846111007982,1
in02s__tu_binned,0.0032145201687258,1.0,4.0,12036,0.4810936125989287,0.2727650382186773,2
in02s__tu_binned,0.0640295347660415,5.0,38.0,2208,0.0882564553521464,0.2608695652173913,3
in03s__tu_binned,-0.0430309240581897,0.0,0.0,12034,0.4810136701574866,0.2820342363303972,1
in03s__tu_binned,0.0331798110055509,1.0,4.0,10942,0.4373650971300663,0.2668616340705538,2
in03s__tu_binned,0.0811050134024873,5.0,34.0,2042,0.081621232712447,0.257590597453477,3
in09s__tu_binned,0.1288623730066227,0.0,0.0,9748,0.3896394595890958,0.2485638079606073,1
in09s__tu_binned,-0.0650204625739393,1.0,10.0,12956,0.5178671356623231,0.2865081815375115,2
in09s__tu_binned,-0.152253995882005,11.0,41.0,2314,0.092493404748581,0.30466724286949,3
in12s__tu_binned,-0.0143647238421714,0.0,0.0,10841,0.4333280038372372,0.2762660271192694,1
in12s__tu_binned,0.0021812970122929,1.0,4.0,11983,0.4789751379007115,0.2729700408912626,2
in12s__tu_binned,0.0601276918447438,5.0,38.0,2194,0.0876968582620513,0.2616226071103008,3
in20s__tu_binned,-0.2925012121206153,0.0,19.0,3825,0.1528899192581341,0.3351633986928105,1
in20s__tu_binned,-0.2402063804175935,20.0,42.0,2469,0.0986889439603485,0.3236127987039287,2
in20s__tu_binned,-0.1154311380728002,43.0,53.0,1300,0.051962586937405,0.2969230769230769,3
in20s__tu_binned,-0.0925944806859681,54.0,63.0,1304,0.0521224718202893,0.2921779141104294,4
in20s__tu_binned,-0.0074867079055828,64.0,86.0,3736,0.1493324806139579,0.2748929336188437,5
in20s__tu_binned,0.085194345958085,87.0,115.0,4112,0.1643616596050843,0.2568093385214007,6
in20s__tu_binned,0.1881707691649173,116.0,123.0,1397,0.0558397953473499,0.2376521116678597,7
in20s__tu_binned,0.2096956598565576,124.0,153.0,3174,0.1268686545687105,0.2337744171392564,8
in20s__tu_binned,0.2115428236459464,154.0,199.0,2416,0.0965704692621312,0.2334437086092715,9
in20s__tu_binned,0.3421150232093081,200.0,506.0,1285,0.0513630186265888,0.2108949416342412,10
in21s__tu_binned,-0.1411231540635564,0.0,0.0,2074,0.0829003117755216,0.3023143683702989,1
in21s__tu_binned,-0.0833589050432656,1.0,16.0,10752,0.429770565193061,0.2902715773809524,2
in21s__tu_binned,0.0056174096435946,17.0,33.0,4767,0.1905428091773922,0.2722886511432767,3
in21s__tu_binned,0.0769546936291645,34.0,41.0,1610,0.0643536653609401,0.2583850931677018,4
in21s__tu_binned,0.1539777714289811,42.0,83.0,4510,0.1802702054520745,0.2439024390243902,5
in21s__tu_binned,0.3293517561758016,84.0,456.0,1305,0.0521624430410104,0.2130268199233716,6
in24s__tu_binned,-0.0622886036712728,0.0,0.0,13936,0.5570389319689824,0.2859500574052813,1
in24s__tu_binned,0.0809252450167002,1.0,34.0,11082,0.4429610680310176,0.2576249774408951,2
in25s__tu_binned,-0.0522740934401085,0.0,0.0,15674,0.6265089135822208,0.2839096593084088,1
in25s__tu_binned,0.0905993275801307,1.0,34.0,9344,0.3734910864177792,0.2557791095890411,2
in27s__tu_binned,-0.0483395810594556,0.0,0.0,17721,0.7083300023982733,0.2831104339484228,1
in27s__tu_binned,0.1221017748598416,1.0,33.0,7297,0.2916699976017267,0.2498286967246814,2
in28s__tu_binned,-0.0518611825255069,10.0,13268.0,16112,0.6440163082580542,0.283825719960278,1
in28s__tu_binned,0.0485871357428396,13272.0,19903.0,2706,0.1081621232712447,0.2638580931263858,2
in28s__tu_binned,0.067664670157425,19912.0,41011.0,3663,0.146414581501319,0.2601692601692602,3
in28s__tu_binned,0.0759408829593894,41044.0,60027.0,1253,0.0500839395635142,0.2585794094173982,4
in28s__tu_binned,0.3178982428520444,60040.0,442929.0,1284,0.0513230474058677,0.2149532710280373,5
in29s__tu_binned,-0.0056931638755053,1.0,4.0,22824,0.9123031417379488,0.2745355765860497,1
in29s__tu_binned,0.0601276918447438,5.0,38.0,2194,0.0876968582620513,0.2616226071103008,2
in30s__tu_binned,0.2637365348807015,0.0,97.0,2872,0.1147973459109441,0.224233983286908,1
in30s__tu_binned,-0.0318694333858883,100.0,100.0,22146,0.8852026540890559,0.2797796441795358,2
in31s__tu_binned,0.2603458438471072,0.0,20.0,2562,0.102406267487409,0.2248243559718969,1
in31s__tu_binned,0.1847521992621739,25.0,95.0,2963,0.1184347269965624,0.23827202159973,2
in31s__tu_binned,-0.0582590104485199,96.0,100.0,19493,0.7791590055160285,0.2851279946647514,3
in32s__tu_binned,-0.0385903546292263,1.0,3329.0,13698,0.5475257814373651,0.2811359322528836,1
in32s__tu_binned,-0.0037071696881426,3330.0,8514.0,3024,0.1208729714605484,0.2741402116402116,2
in32s__tu_binned,0.0365383224189353,8515.0,31021.0,6788,0.2713246462546966,0.266205067766647,3
in32s__tu_binned,0.2079632259604778,31029.0,405900.0,1508,0.0602766008473898,0.2340848806366047,4
in33s__tu_binned,-0.0371481077043206,1.0,1607.0,12409,0.4960028779278919,0.2808445483117092,1
in33s__tu_binned,0.0031561257857412,1608.0,57942.0,11053,0.4418019026301063,0.2727766217316565,2
in33s__tu_binned,0.2969521048537855,57948.0,498700.0,1556,0.0621952194420017,0.2185089974293059,3
in34s__tu_binned,0.3244064161469399,0.0,56.0,1833,0.0732672475817411,0.2138570649208947,1
in34s__tu_binned,0.1848899995985954,57.0,71.0,1255,0.0501638820049564,0.2382470119521912,2
