accountid,request_datetime,pd_gen12,lgd_gen12,ecnl_gen12,pd_gen13,lgd_gen13,ecnl_gen13,intopenbktype__app,ENG-loan_to_value,strdealershiptrackertype__app,fltgrossmonthly__income_sum,miles_odometer__app,ENG-bk,tier_gen12,tier_gen13,approved_gen12,approved_gen13,declined_gen12,declined_gen13,approved_both,declined_both,approved_gen12_declined_gen13,declined_gen12_approved_gen13
8560466,2025-01-14 04:10:47+00:00,0.07032193880572361,0.6073635228699942,0.10079791395189816,0.40982762486460783,0.39004257415648635,0.45382756760184895,,1.2950247116968698,Franchise,10218.0,15112,0,A,Decline,1,0,0,1,0,0,1,0
8467233,2024-12-06 20:12:17+00:00,0.07800293795611794,0.5477346371783547,0.10083078977176634,0.38857499501403814,0.3372811670434425,0.3720870646527683,,1.07968,Franchise,5000.0,12,0,A,Decline,1,0,0,1,0,0,1,0
8512457,2024-12-28 03:54:37+00:00,0.07726160467430873,0.5530667384702493,0.10084474394662657,0.2953463917143054,0.39004257415648635,0.32705539211995976,,1.447365718571511,Franchise,11431.14,63147,0,A,D,1,1,0,0,1,0,0,0
8477351,2025-01-03 22:50:12+00:00,0.06237541558038175,0.6852453866162497,0.10087221920475793,0.3533104738371334,0.2899966430839025,0.22632750434249083,13.0,1.190630376670717,Franchise,9676.99,76107,1,A,B,1,1,0,0,1,0,0,0
8460133,2024-12-04 00:08:26+00:00,0.06324412404390702,0.6778156240429623,0.10116813875785638,0.1438562136779502,0.31672530923551634,0.10064663189543133,13.0,1.2732619730743764,Independent,8810.62,24676,1,A,A,1,1,0,0,1,0,0,0
8529051,2024-12-29 06:07:54+00:00,0.0750228560213351,0.5716980923983834,0.101221399869875,0.2365313960620635,0.3372811670434425,0.1762254948380443,,1.0429495598034924,Franchise,8000.0,105959,0,A,B,1,1,0,0,1,0,0,0
8510628,2024-12-20 06:14:15+00:00,0.06335534605992915,0.6783512064211333,0.10142613402183595,0.19235909827340597,0.19939686644815996,0.08472643112352324,,0.6230529595015576,Independent,8000.0,47984,0,A,A,1,1,0,0,1,0,0,0
8433248,2024-11-30 06:24:20+00:00,0.07357900157317962,0.584585548497087,0.10151120154235954,0.17889106040970648,0.27775640912627786,0.10975911056275783,,0.8474396728882863,Franchise,9174.310000000001,12610,0,A,A,1,1,0,0,1,0,0,0
8581303,2025-01-21 02:29:31+00:00,0.07659003675021371,0.5624679911625192,0.1016674881089367,0.1080412955216814,0.3372811670434425,0.08049515236977621,,1.1277227440121043,Franchise,11880.79,21000,0,A,A,1,1,0,0,1,0,0,0
8581705,2025-01-21 03:46:52+00:00,0.06991020863491547,0.6167498295773084,0.10175637785666372,0.4411248012541606,0.27775640912627786,0.27065335585770217,,0.9779726352353115,Franchise,4920.0,58119,0,A,C,1,1,0,0,1,0,0,0
8434815,2024-12-01 01:39:35+00:00,0.06271284995739315,0.6883276402972319,0.1018740917448688,0.34394035468712025,0.3372811670434425,0.25624953054268745,,1.0938354253835425,Franchise,4313.0,61778,0,A,B,1,1,0,0,1,0,0,0
8466889,2024-12-06 06:59:28+00:00,0.07455448235939316,0.5809146400843072,0.10221110507608973,0.17501133580089737,0.19939686644815996,0.07708544083261873,,0.7994620351239669,Franchise,6000.0,2080,0,A,A,1,1,0,0,1,0,0,0
8428284,2024-11-27 22:55:50+00:00,0.06942495830210638,0.6249176158926721,0.10238831544441716,0.346003074879141,0.3372811670434425,0.25778634084611074,,1.0493159609120521,Independent,4750.0,20859,0,A,B,1,1,0,0,1,0,0,0
8502976,2024-12-17 07:00:09+00:00,0.07391611541244948,0.5880509291790716,0.10258079922505225,0.24343648347566155,0.3372811670434425,0.18137006535434894,,1.1057523450550393,Franchise,8580.0,30045,0,A,B,1,1,0,0,1,0,0,0
8507194,2024-12-19 03:21:20+00:00,0.07214454895149752,0.6026220053723873,0.1026031069273772,0.13916552455315262,0.19939686644815996,0.07878211218242476,,0.6319215153477938,Franchise,16400.0,54225,0,A,A,1,1,0,0,1,0,0,0
8526415,2024-12-28 09:21:08+00:00,0.09039517425599441,0.48097638222467853,0.10260794756675351,0.31984040770295324,0.3501845945669622,0.24741055221883773,,1.142936328143828,Franchise,7500.0,7500,0,A,B,1,1,0,0,1,0,0,0
8545633,2025-01-07 01:14:06+00:00,0.08493648885737598,0.5138429371135548,0.10299987517010482,0.17642772241059243,0.27775640912627786,0.10824772264220453,,0.9168003667201466,Franchise,11000.0,55,0,A,A,1,1,0,0,1,0,0,0
8525725,2024-12-28 05:30:41+00:00,0.06816299509944802,0.6404021247487683,0.10301807546258629,0.23171776615721543,0.3372811670434425,0.17263914509305536,,1.1396066089693155,Independent,4800.0,75858,0,A,B,1,1,0,0,1,0,0,0
8558665,2025-01-12 00:31:48+00:00,0.06991484021309746,0.6250318099051383,0.10312963791758521,0.2934642862229366,0.3501845945669622,0.22700746798183052,,1.2274157303370787,Franchise,9000.0,84522,0,A,B,1,1,0,0,1,0,0,0
8474434,2024-12-10 01:51:25+00:00,0.06715526862992152,0.6508254564482293,0.10314700572717422,0.21009333415444661,0.19939686644815996,0.11893460448110897,,0.5438854073410923,Independent,21664.0,103500,0,A,A,1,1,0,0,1,0,0,0
8562890,2025-01-14 03:29:04+00:00,0.06890957114321859,0.6344357860666296,0.10317612712839885,0.5184906523754632,0.3501845945669622,0.4010752098079391,,1.2138666666666666,Franchise,3500.0,56795,0,A,Decline,1,0,0,1,0,0,1,0
8510652,2024-12-20 06:21:19+00:00,0.0813424417333139,0.5385990854977901,0.10339387676213954,0.08953241468869987,0.19939686644815996,0.03943542070291351,,0.7826765774021655,Franchise,5000.0,30000,0,A,A1,1,1,0,0,1,0,0,0
8517382,2025-01-07 06:40:02+00:00,0.06937017061508376,0.6316005333008732,0.10340159874335633,0.38474443741474695,0.39004257415648635,0.3314913614040258,,1.4015951156812338,Independent,6250.0,37788,0,A,D,1,1,0,0,1,0,0,0
8563848,2025-01-14 06:29:27+00:00,0.07261834113821854,0.6035604862992733,0.1034377646482461,0.11878941118936472,0.27775640912627786,0.07288357554903811,,1.0032166018158235,Independent,6000.0,91724,0,A,A1,1,1,0,0,1,0,0,0
8559049,2025-01-12 01:40:19+00:00,0.07573025795253888,0.5795869965060271,0.10358576369315928,0.27744881116910636,0.3501845945669622,0.21461879715823912,,1.1521052631578947,Independent,10305.0,68677,0,A,B,1,1,0,0,1,0,0,0
8342471,2024-11-28 03:59:50+00:00,0.06085309277085938,0.7244364100334687,0.10403870271659779,0.24620794395607684,0.39086345320128246,0.21257636563370716,13.0,1.5422386324786326,Independent,6585.26,93972,1,A,B,1,1,0,0,1,0,0,0
8464549,2024-12-05 08:54:15+00:00,0.06350307560601633,0.6944388059720042,0.10407363999856485,0.14509119813055235,0.19939686644815996,0.0639068259072685,,0.766161369193154,Franchise,8500.0,127150,0,A,A1,1,1,0,0,1,0,0,0
8574834,2025-01-18 03:10:20+00:00,0.07395703610950018,0.5975213490742339,0.1042905428556457,0.17344889532252789,0.3372811670434425,0.12922647021160938,,1.1036831483350151,Franchise,6590.16,93639,0,A,A,1,1,0,0,1,0,0,0
8432296,2024-11-30 03:31:14+00:00,0.0862174089009256,0.5128796651336043,0.10435720770167325,0.35478822884567224,0.27775640912627786,0.27977629949413785,,1.0164444444444445,Franchise,4000.0,54654,0,A,C,1,1,0,0,1,0,0,0
8505635,2024-12-18 07:33:55+00:00,0.0784046257255035,0.5643189444319268,0.10441870888207155,0.1738870233934785,0.27775640912627786,0.10668886965263966,,0.9475841739210539,Franchise,6650.85,43110,0,A,A,1,1,0,0,1,0,0,0
8425108,2024-11-26 07:10:23+00:00,0.07058720799739397,0.6268954025907469,0.10443187897366808,0.3830106737381268,0.27775640912627786,0.2349972703457597,,0.821968085106383,Franchise,14500.0,37000,0,A,B,1,1,0,0,1,0,0,0
8505691,2024-12-18 07:57:48+00:00,0.07674637425474566,0.5766689249307968,0.10444710795581698,0.24795517320251412,0.3372811670434425,0.18473667269016847,,1.0803247051114024,Franchise,5500.0,10,0,A,B,1,1,0,0,1,0,0,0
8555179,2025-01-10 08:23:58+00:00,0.07564969140811095,0.5855028075201582,0.10453173182965882,0.23174427184298454,0.39004257415648635,0.19966818672417563,,1.2874693912015536,Franchise,4752.0,54176,0,A,B,1,1,0,0,1,0,0,0
8536551,2025-01-03 00:28:55+00:00,0.0726579333501724,0.6102369867104133,0.10463899760738797,0.2569236137626396,0.39004257415648635,0.22136241676500215,,1.2761886429258902,Franchise,13000.0,37000,0,A,B,1,1,0,0,1,0,0,0
8472937,2024-12-08 08:32:29+00:00,0.07226034204958849,0.615551071473498,0.10497263709785094,0.5646057457400556,0.27775640912627786,0.3464154347854077,,0.9822854018589393,Franchise,8582.94,99490,0,A,D,1,1,0,0,1,0,0,0
8532984,2025-01-11 00:18:13+00:00,0.07334821624398784,0.6065027659321561,0.10498671462647771,0.17175123376902593,0.2596410016840132,0.09850561644265227,7.0,1.1527764127764129,Franchise,7199.57,34122,1,A,A,1,1,0,0,1,0,0,0
8568491,2025-01-16 02:03:46+00:00,0.07201415954352972,0.6191295638459353,0.10522318464584447,0.33629441542670974,0.3372811670434425,0.2505529953169201,,1.1094692144373672,Independent,5600.0,59093,0,A,B,1,1,0,0,1,0,0,0
8385941,2024-12-04 07:39:01+00:00,0.07195550935257047,0.6236396567504257,0.10590336960329626,0.2454523762185329,0.2938038635922092,0.15929883332785524,13.0,1.2190110236220473,Franchise,5791.79,5793,1,A,B,1,1,0,0,1,0,0,0
8544346,2025-01-05 07:47:28+00:00,0.07418057557349686,0.6051451293240048,0.10594043303705676,0.13567521555124437,0.3501845945669622,0.10495071664965633,,1.171720540966705,Franchise,15583.0,1027,0,A,A,1,1,0,0,1,0,0,0
8481551,2024-12-18 02:31:14+00:00,0.06852469218417907,0.6558397261124499,0.10606126823546817,0.3018236772029036,0.27775640912627786,0.18518476150065985,,0.9641423030540073,Franchise,6220.23,57333,0,A,B,1,1,0,0,1,0,0,0
8467315,2024-12-06 21:58:43+00:00,0.08165646933566605,0.5529017246233437,0.10654928642472934,0.24245429398602628,0.27775640912627786,0.1487585103418825,,0.9753074433656957,Independent,9000.0,21577,0,A,B,1,1,0,0,1,0,0,0
8510245,2024-12-20 04:42:11+00:00,0.07687868000506105,0.5874177746497977,0.106577371378745,0.34650784556945774,0.19939686644815996,0.1526227424380682,,0.8099640207268157,Franchise,8087.0,50,0,A,B,1,1,0,0,1,0,0,0
8515856,2024-12-22 04:42:58+00:00,0.07614422647631452,0.593327164355501,0.10662111362627402,0.18981720602263685,0.3372811670434425,0.14142152634712846,,1.1301513636363638,Franchise,3839.0,39697,0,A,B,1,1,0,0,1,0,0,0
8563434,2025-01-14 05:06:47+00:00,0.07464384482335107,0.6059833252957173,0.10674970370543183,0.0702273297503586,0.19939686644815996,0.030932308741776455,,0.7342413451301443,Franchise,6500.0,3000,0,A,A1,1,1,0,0,1,0,0,0
8438375,2024-12-03 03:49:03+00:00,0.0668050680659255,0.6773285361206886,0.1067875903421456,0.3754978178592337,0.39004257415648635,0.41581204140437295,,1.3514942528735632,Franchise,6000.0,82196,0,A,Decline,1,0,0,1,0,0,1,0
8506072,2024-12-18 22:57:19+00:00,0.07310188432293074,0.6194418142058646,0.10686637867859779,0.2383367824460377,0.2596410016840132,0.13669486477970935,13.0,1.0762633996937212,Franchise,4934.0,12,1,A,B,1,1,0,0,1,0,0,0
8437567,2024-12-03 00:51:35+00:00,0.07160209849370427,0.6324875436127402,0.10687834752936917,0.24356964594736755,0.27775640912627786,0.14944283765796454,,0.9051806144748682,Franchise,7280.0,22,0,A,B,1,1,0,0,1,0,0,0
8513156,2024-12-21 05:29:35+00:00,0.06504891562346081,0.6970384264618378,0.10700616134257329,0.5961585462530445,0.27775640912627786,0.470114334190702,,0.9137078651685393,Independent,3500.0,66822,0,A,Decline,1,0,0,1,0,0,1,0
8529472,2024-12-29 23:37:40+00:00,0.0731412382104622,0.6210439256405726,0.10720045522247296,0.16328862893765164,0.27775640912627786,0.1287649494524791,,0.9858737373737374,Franchise,5740.92,30412,0,A,A,1,1,0,0,1,0,0,0
8430278,2024-11-28 10:32:52+00:00,0.06950315386043948,0.653767746280733,0.10723585181063242,0.17247263607476013,0.19939686644815996,0.07596724590749929,,0.7896202766688329,Franchise,10000.0,70659,0,A,A1,1,1,0,0,1,0,0,0
8559972,2025-01-12 04:33:13+00:00,0.07649724851148626,0.5942482260230859,0.10728171596769095,0.2175954441411893,0.27775640912627786,0.17158981950070953,,1.0127556495875878,Franchise,8808.55,37000,0,A,B,1,1,0,0,1,0,0,0
8488152,2024-12-15 01:09:07+00:00,0.07976075877538691,0.5702129661737413,0.10733426047557265,0.04054184881321896,0.01,0.0008955532235444815,,0.47440903556283326,Franchise,6250.0,2,0,A,A1,1,1,0,0,1,0,0,0
8480074,2024-12-12 06:01:20+00:00,0.06572177736836998,0.6926041573293317,0.10742525590847776,0.25467252417670616,0.3372811670434425,0.18974137193574855,,1.1017953321364453,Independent,7218.46,69886,0,A,B,1,1,0,0,1,0,0,0
8482547,2025-01-01 06:51:39+00:00,0.07271566299059619,0.6265684517634896,0.10752476329437755,0.35287919691884245,0.3904153872148606,0.3911385420757538,,1.4703004172461753,Independent,16751.53,41624,0,A,Decline,1,0,0,1,0,0,1,0
8511453,2024-12-20 23:24:18+00:00,0.07215387478880168,0.6318566788623358,0.10759454215099848,0.3925517444745086,0.27775640912627786,0.24085122098724634,,0.8557032457496137,Franchise,4550.0,24893,0,A,B,1,1,0,0,1,0,0,0
8510213,2024-12-20 04:37:09+00:00,0.08208951251936243,0.5561864266668173,0.10775069141851774,0.1610381889957427,0.27775640912627786,0.12699031402776503,,0.92,Franchise,4166.67,15505,0,A,A,1,1,0,0,1,0,0,0
8517841,2024-12-24 02:12:12+00:00,0.0691900529326821,0.664116375344753,0.10844258330601206,0.1823973937844327,0.31672530923551634,0.12761133413399187,13.0,1.27,Franchise,10450.0,0,1,A,A,1,1,0,0,1,0,0,0
8469802,2024-12-07 07:20:57+00:00,0.08816432007101659,0.5213389270828498,0.10847384119743808,0.14088088678058552,0.27775640912627786,0.08643786219901375,,0.831218441273326,Franchise,4875.0,26128,0,A,A,1,1,0,0,1,0,0,0
8524120,2024-12-28 00:30:25+00:00,0.06977511464290849,0.6588893867487139,0.10849883469383374,0.17603109079788853,0.27775640912627786,0.1080043682066517,,0.9896214219759926,Franchise,15769.82,44634,0,A,A,1,1,0,0,1,0,0,0
8468685,2024-12-07 03:21:19+00:00,0.07631994235055918,0.6037364810806399,0.10874203489716922,0.1892687996571238,0.3372811670434425,0.1812377867809735,,1.0989846517119244,Franchise,4870.0,23050,0,A,B,1,1,0,0,1,0,0,0
8510550,2024-12-20 06:41:40+00:00,0.06790917390299266,0.6797622174619264,0.10894253390640186,0.28588948502918177,0.1617987878136479,0.10217891756430968,7.0,0.8908923357664233,Franchise,3769.67,12,1,A,A,1,1,0,0,1,0,0,0
8475980,2025-01-03 06:11:20+00:00,0.07830716921541994,0.5904802943882769,0.10912366318123971,0.3186970366394995,0.2596410016840132,0.23492483555572924,7.0,1.0766650022023014,Franchise,5833.34,10,1,A,B,1,1,0,0,1,0,0,0
8519842,2024-12-25 01:16:03+00:00,0.07506098909539623,0.6172355007828617,0.10933952497678699,0.2524071299480233,0.3372811670434425,0.24169704506178236,,1.0930799541809852,Franchise,4500.0,80731,0,A,B,1,1,0,0,1,0,0,0
8472749,2024-12-08 06:41:05+00:00,0.08241766905387617,0.5645108461246037,0.10980057670000203,0.06621468226494998,0.27775640912627786,0.040626203539470926,,0.9538436437797417,Franchise,5422.88,12,0,A,A1,1,1,0,0,1,0,0,0
8513810,2024-12-21 22:27:37+00:00,0.07321388741789008,0.635485853247549,0.10980227972817376,0.3013057732300257,0.31672530923551634,0.2709367096589979,7.0,1.2521914032982175,Franchise,7522.5,10957,1,A,C,1,1,0,0,1,0,0,0
