accountid,pd_gen12,ecnl_gen12,pd_gen13,ecnl_gen13,intopenbktype__app,ENG-loan_to_value,strdealershiptrackertype__app,fltgrossmonthly__income_sum,tier_gen12,tier_gen13,approved_gen12,approved_gen13,declined_gen12,declined_gen13,approved_both,declined_both,approved_gen12_declined_gen13,declined_gen12_approved_gen13
8466763,0.4318979802189766,0.7250358858793049,0.23312064383391395,0.45052049310847864,,1.2414986619090098,Franchise,6600.0,Decline,Decline,0,0,1,1,0,1,0,0
8466770,0.2306607015471985,0.3685279109638187,0.2373716881251614,0.4657435070098214,,0.864812834224599,Independent,8600.0,Decline,Decline,0,0,1,1,0,1,0,0
8466779,0.3777268971931067,0.6683008545201278,0.20825999450142485,0.3825109585545904,,1.1250374812593704,Independent,3500.0,Decline,Decline,0,0,1,1,0,1,0,0
8466785,0.2600589769698546,0.4423495671148487,0.23572351805337038,0.46180516884513795,7.0,,Franchise,3625.0,Decline,Decline,0,0,1,1,0,1,0,0
8466850,0.1934514782373455,0.2923421048647278,0.1218589659966501,0.19262675736309853,,,Independent,3753.11,C,B,1,1,0,0,1,0,0,0
8466856,0.13963232480046406,0.23306040675497128,0.2642046344779384,0.5233073917725681,,1.0582663847780127,Independent,2952.33,B,Decline,1,0,0,1,0,0,1,0
8466865,0.17061273316739375,0.24717167830264147,0.14291088512845976,0.23605000561672454,7.0,,Franchise,5152.89,B,B,1,1,0,0,1,0,0,0
8466866,0.30702195319937825,0.43020286905975474,0.1395721835750634,0.23078339187675384,,1.2690752688172042,Independent,5000.0,Decline,B,0,1,1,0,0,0,0,1
8466870,0.2854735108458544,0.41985728316929477,0.42797831456458896,0.9631253885905321,,1.0729056368732481,Franchise,7100.0,Decline,Decline,0,0,1,1,0,1,0,0
8466872,0.2671669825196632,0.39058844746613064,0.11541900676509297,0.17323367509218848,,1.1988248095756258,Franchise,8112.0,Decline,B,0,1,1,0,0,0,0,1
8466901,0.30847749578085454,0.49487008946251565,0.25040281217559157,0.49012863596165795,,1.1124315068493151,Independent,4522.0,Decline,Decline,0,0,1,1,0,1,0,0
8466936,0.5516004420026579,0.9293862606338019,0.32571593500004953,0.7120009619192063,,0.9186226932092041,Franchise,5000.0,Decline,Decline,0,0,1,1,0,1,0,0
8466945,0.10085359664254442,0.1272605650145275,0.06853610037987931,0.08058626758228353,,0.9254947916666667,Franchise,5800.0,A,A,1,1,0,0,1,0,0,0
8466949,0.2517486210906642,0.36622752923867813,0.08832043417180624,0.11657502392487747,,1.350594938830233,Franchise,8000.0,Decline,A,0,1,1,0,0,0,0,1
8466951,0.41331835085648594,0.6930428837404958,0.1978164893345301,0.36204036409445106,,1.2301732283464566,Independent,5193.0,Decline,Decline,0,0,1,1,0,1,0,0
8466968,0.13679922853968868,0.22087279606000104,0.2196781415884014,0.409413160120204,,1.207370786516854,Franchise,3813.0,B,Decline,1,0,0,1,0,0,1,0
8466985,0.28462802519908803,0.4764701947634735,0.21319518071567703,0.39715876236114644,,1.1575,Franchise,7677.0,Decline,Decline,0,0,1,1,0,1,0,0
8466993,0.18505732959282115,0.2372520670810222,0.16120589467584392,0.274928871570452,,1.1224167694204685,Franchise,4200.0,B,C,1,1,0,0,1,0,0,0
8467061,0.3649509031024611,0.549186607957978,0.0796134887625411,0.10297647210144484,,0.9626253087316577,Franchise,5595.0,Decline,A,0,1,1,0,0,0,0,1
8467116,0.18621077965714694,0.26893541252538294,0.19598912626252762,0.35878019960332713,,1.199128049377878,Franchise,5000.0,C,Decline,1,0,0,1,0,0,1,0
8467132,0.2291680763247053,0.32019921029826776,0.10803003358620682,0.15315390827327308,,1.1737370939309997,Franchise,3466.67,C,B,1,1,0,0,1,0,0,0
8467143,0.114489595307577,0.15619120322242672,0.10731826048775858,0.15186858674954162,,1.0126874885077097,Independent,11000.0,B,B,1,1,0,0,1,0,0,0
8467161,0.1614111307585852,0.25151360784149646,0.2540958304078837,0.5013130414657495,,1.1386355475763017,Franchise,6800.0,B,Decline,1,0,0,1,0,0,1,0
8467272,0.23591666181722312,0.3463875346447264,0.11257217638472661,0.16543663795139182,,,Independent,3803.01,D,B,1,1,0,0,1,0,0,0
8467376,0.2407209193287022,0.3461573031044941,0.38717296915699034,0.8335626311281016,,1.1480492091388401,Independent,3955.0,D,Decline,1,0,0,1,0,0,1,0
8467387,0.32494211455680544,0.45619109175210787,0.2663264888437349,0.5287607852391853,,1.0968695652173912,Independent,3700.0,Decline,Decline,0,0,1,1,0,1,0,0
8467393,0.1934481494415699,0.28773957107743864,0.22452945480123807,0.4254664059943593,,1.0218332666205743,Franchise,6666.66,C,Decline,1,0,0,1,0,0,1,0
8467399,0.19559194628476567,0.30693883766411645,0.22874230063850245,0.43915991406993155,,1.1560797768479776,Franchise,4656.0,C,Decline,1,0,0,1,0,0,1,0
8467426,0.19666192628275406,0.2728679806335152,0.22512302319609656,0.4278870143958832,,0.9667606249999999,Independent,3555.0,C,Decline,1,0,0,1,0,0,1,0
8467446,0.28760733473954103,0.4781110660318899,0.42066490107772847,0.9297325848635244,7.0,1.2277685950413224,Franchise,4833.0,Decline,Decline,0,0,1,1,0,1,0,0
8467486,0.2267513572792623,0.3529925085778568,0.09849743447809312,0.13695175460418887,,1.0552281453701224,Franchise,4988.0,Decline,B,0,1,1,0,0,0,0,1
8467521,0.40487958063033236,0.614973054760737,0.1940046923906904,0.35168824223367007,,1.0507511737089201,Franchise,4000.0,Decline,Decline,0,0,1,1,0,1,0,0
8467525,0.21408361714243263,0.3097517520055072,0.17397007465853428,0.309817503045731,,0.9670784641068447,Independent,4004.12,C,C,1,1,0,0,1,0,0,0
8467529,0.33926231901804893,0.5044935150044304,0.2633886762734129,0.5213064304336303,,1.0078756476683939,Franchise,4427.0,Decline,Decline,0,0,1,1,0,1,0,0
8467536,0.15196815927122842,0.24265764864122555,0.1373692299480646,0.2262184064340053,,1.0576546391752577,Independent,6903.0,B,B,1,1,0,0,1,0,0,0
8467540,0.5396956718631669,0.8935178373517315,0.2272727296312218,0.4364354477497705,,1.2432902467685076,Franchise,5333.0,Decline,Decline,0,0,1,1,0,1,0,0
8467563,0.491447410952264,0.7863868169019059,0.27903586603855357,0.5712340392829818,,1.25,Independent,6000.0,Decline,Decline,0,0,1,1,0,1,0,0
8467609,0.1843351138186502,0.2544827521021727,0.2709934637958696,0.5491233839579654,,1.2198809523809524,Franchise,5850.0,B,Decline,1,0,0,1,0,0,1,0
8467613,0.27129197992566834,0.4268797756802679,0.23762734028414007,0.46635439339334567,,1.187919876733436,Franchise,4984.0,Decline,Decline,0,0,1,1,0,1,0,0
8467615,0.38382229709543536,0.5786019327192243,0.25072077154756517,0.4918240793357839,,1.1801181970538943,Franchise,3750.0,Decline,Decline,0,0,1,1,0,1,0,0
8467631,0.12246991097310073,0.19789917367005386,0.17308261134301453,0.3076523405977832,7.0,0.0,Independent,7642.57,B,C,1,1,0,0,1,0,0,0
8467673,0.24426852117246423,0.3696262911609498,0.23158723242381507,0.44648760403177584,,1.2071704890853827,Franchise,4620.0,Decline,Decline,0,0,1,1,0,1,0,0
8467693,0.272786079459124,0.43903187838400165,0.18891223162795265,0.3403915960840588,,0.999,Independent,9289.0,Decline,D,0,1,1,0,0,0,0,1
8467706,0.45096086643610467,0.7649810836349593,0.26153136756387935,0.5175742416696839,,1.2865684210526316,Independent,3983.0,Decline,Decline,0,0,1,1,0,1,0,0
8467720,0.17727448936169504,0.265391957337912,0.1150334994479995,0.17223955050234552,,0.9984575835475579,Franchise,9408.33,C,B,1,1,0,0,1,0,0,0
8467721,0.3207026367880314,0.448630400871026,0.16387376886214183,0.28485365674473523,,1.290944741532977,Franchise,5500.0,Decline,C,0,1,1,0,0,0,0,1
8467722,0.16973010159033025,0.27346364387467104,0.2668700001783928,0.5309418416747589,,1.3452503253796095,Franchise,4044.69,C,Decline,1,0,0,1,0,0,1,0
8467725,0.2096059297659486,0.3343985275459101,0.16927028054444718,0.30079004427746575,,0.838542234332425,Independent,3500.0,D,C,1,1,0,0,1,0,0,0
8467726,0.2649261436733262,0.47847757922060635,0.26394286597412564,0.5226654610303121,13.0,,Franchise,6000.0,Decline,Decline,0,0,1,1,0,1,0,0
8467765,0.23556236867923755,0.38110143219711856,0.18993724942951967,0.3424953155160519,,0.9948008385744235,Independent,3678.89,Decline,D,0,1,1,0,0,0,0,1
8467795,0.34752111113576306,0.5469100439514846,0.43941947570965834,1.00490338310577,,1.210308943089431,Independent,4950.0,Decline,Decline,0,0,1,1,0,1,0,0
8467815,0.3396208720783441,0.5282076724358773,0.237246907785911,0.4654453416804765,,0.8871552795031056,Franchise,4500.0,Decline,Decline,0,0,1,1,0,1,0,0
8467847,0.15432153066141482,0.21717902824021854,0.34570495714256977,0.7440674223087322,,1.1589324360699864,Franchise,4749.61,B,Decline,1,0,0,1,0,0,1,0
8467900,0.3584910054744882,0.6098558326650154,0.2291484792442957,0.4397233484740438,,1.146923076923077,Independent,5003.0,Decline,Decline,0,0,1,1,0,1,0,0
8467902,0.1901331088849309,0.25475894978098296,0.07863962834431572,0.10088220294349315,,1.0692371772805507,Franchise,4950.0,B,A,1,1,0,0,1,0,0,0
8467905,0.2899391620181759,0.4448555078950547,0.20309189556888957,0.3714236890340402,,1.0404460518384568,Independent,4852.0,Decline,Decline,0,0,1,1,0,1,0,0
8467908,0.3325060210250342,0.48178826409734193,0.24476009496429074,0.47582811391104607,,1.2484210526315789,Franchise,7243.0,Decline,Decline,0,0,1,1,0,1,0,0
8467917,0.6540612790370707,1.0777960179104928,0.41311162631566717,0.8952445824992619,,1.1986292834890966,Franchise,4068.0,Decline,Decline,0,0,1,1,0,1,0,0
8467920,0.16394581928896018,0.24131117978304506,0.2722670263809017,0.5532658096922936,,0.3765142857142857,Independent,7000.0,B,Decline,1,0,0,1,0,0,1,0
8467936,0.16546601434898095,0.258718245909261,0.14204098320237477,0.2347489945785602,13.0,inf,Franchise,4395.0,B,B,1,1,0,0,1,0,0,0
8467969,0.07091424330154905,0.10323752530046308,0.2103146960290926,0.38763477015103426,,0.8399432624113475,Franchise,13916.0,A,Decline,1,0,0,1,0,0,1,0
8467977,0.3661910278045218,0.6304828502667736,0.10348096359800689,0.14484927703842798,,1.1735119047619047,Independent,4000.0,Decline,B,0,1,1,0,0,0,0,1
8467991,0.20871259452909283,0.37297422105833866,0.21480274444525516,0.4034594754022936,,1.2542702702702702,Franchise,5602.0,Decline,Decline,0,0,1,1,0,1,0,0
8467998,0.33760285228292075,0.5140845800741782,0.1779269145652973,0.31618848977482533,,1.3051101321585903,Independent,6920.0,Decline,C,0,1,1,0,0,0,0,1
8468042,0.26625440250555465,0.4409252651130671,0.3370972041272472,0.7331755742555504,,1.1011717999615804,Franchise,3500.0,Decline,Decline,0,0,1,1,0,1,0,0
8468056,0.04657767723237392,0.06330957708432447,0.051514909376260215,0.04184904699764823,,1.0839442658092175,Independent,8000.0,A1,A1,1,1,0,0,1,0,0,0
8468100,0.181634327989755,0.26757325321022196,0.09975305078391526,0.13883790198871027,,1.0267460317460317,Franchise,10937.33,C,B,1,1,0,0,1,0,0,0
8468104,0.31115595963177983,0.5036394701396516,0.2243155250047087,0.4245939871336167,,1.0541276595744682,Independent,3700.0,Decline,Decline,0,0,1,1,0,1,0,0
8468112,0.3384689233356963,0.5779428609786887,0.27812820797198873,0.5681308295666812,,1.242846153846154,Franchise,4000.0,Decline,Decline,0,0,1,1,0,1,0,0
8468116,0.2447952765893284,0.3474433284236505,0.16673029624126873,0.29360652069594956,,1.098678232135481,Franchise,8000.0,D,C,1,1,0,0,1,0,0,0
8468129,0.2999899282658318,0.5188903007143586,0.15134962991461556,0.2516891313731034,,1.2542176870748298,Franchise,3779.0,Decline,B,0,1,1,0,0,0,0,1
8468179,0.1935646781779154,0.26251688087814185,0.39830225415899245,0.8587129664560421,,1.1597993671312192,Franchise,4928.0,B,Decline,1,0,0,1,0,0,1,0
8468181,0.4519614356484525,0.7663959590129681,0.258155401628158,0.5121077162471134,,1.1832676056338027,Franchise,6800.0,Decline,Decline,0,0,1,1,0,1,0,0
8468188,0.2907750657868703,0.4453776920082406,0.2057572246288969,0.37772216723329693,,1.1559935379644588,Franchise,6668.0,Decline,Decline,0,0,1,1,0,1,0,0
8468190,0.4737533050140048,0.7258777999608498,0.15307445562936162,0.25496734589463727,,1.1497604035308953,Franchise,4876.0,Decline,B,0,1,1,0,0,0,0,1
8468203,0.358051879850545,0.5552229445111203,0.18184209211543598,0.3260809723094902,,0.8868679245283019,Franchise,8000.0,Decline,D,0,1,1,0,0,0,0,1
8468230,0.31734709074970185,0.5160172491586205,0.2701217690667485,0.5450777367677083,,1.3503498727735368,Franchise,5000.0,Decline,Decline,0,0,1,1,0,1,0,0
8468271,0.05220561650877153,0.08310586270822154,0.16008477477568506,0.2712327948973907,,0.5096878402903812,Franchise,4263.76,A,C,1,1,0,0,1,0,0,0
8468278,0.21823137051750408,0.32025014907877897,0.11508635455576686,0.1723758502818841,,0.9443505477308294,Independent,5000.0,C,B,1,1,0,0,1,0,0,0
8468284,0.4584623574976266,0.7417053129397035,0.13180128437747016,0.2130334361072788,,0.11630550621669627,Independent,4400.0,Decline,B,0,1,1,0,0,0,0,1
8468294,0.2089723168485637,0.312284301111918,0.21407352874836688,0.4005034392227899,,1.0591865566213101,Franchise,4400.0,C,Decline,1,0,0,1,0,0,1,0
8468321,0.2006092809340969,0.2929877783515741,0.18159252792834246,0.32534549496879794,,0.6428836741969987,Franchise,4606.0,C,D,1,1,0,0,1,0,0,0
8468327,0.36372817686771625,0.5709775632251953,0.46045375461113675,1.0309482969619628,,1.5870344827586207,Franchise,5377.0,Decline,Decline,0,0,1,1,0,1,0,0
8468341,0.12815944700688567,0.1736236126363163,0.12415828711944962,0.19880151878966443,,,Independent,5479.0,B,B,1,1,0,0,1,0,0,0
8468402,0.4988204011938276,0.8383656259884564,0.23255206627144234,0.44912763904209885,,1.0753673102993442,Franchise,4329.0,Decline,Decline,0,0,1,1,0,1,0,0
8468411,0.09354271745897422,0.11473657722354323,0.0488235503917937,0.039135948806774,,1.0510294117647059,Franchise,29166.67,A,A1,1,1,0,0,1,0,0,0
8468443,0.40343767365599065,0.6783949524968277,0.3347408735473002,0.730193404590444,,1.0844741235392321,Franchise,6849.0,Decline,Decline,0,0,1,1,0,1,0,0
8468451,0.08687363916540114,0.12285747720257119,0.14089791670030657,0.23303944308550908,,,Franchise,5600.0,A,B,1,1,0,0,1,0,0,0
8468467,0.2437188533013717,0.38023628394858083,0.2693232427109792,0.5413716733952456,,1.055054347826087,Franchise,4000.0,Decline,Decline,0,0,1,1,0,1,0,0
8468468,0.35681659161622714,0.570040357756822,0.2317356730619958,0.4470914872268041,,1.052512315270936,Independent,5000.0,Decline,Decline,0,0,1,1,0,1,0,0
8468470,0.2583729735251258,0.40654863724828993,0.2187575272060784,0.4079601990644759,,1.5527896296296295,Independent,3863.19,Decline,Decline,0,0,1,1,0,1,0,0
8468521,0.11803025292696524,0.16533459043784463,0.11658092334205143,0.17649255203644676,,1.2126315789473685,Independent,68000.0,B,B,1,1,0,0,1,0,0,0
8468524,0.23435317176743156,0.34375479770496914,0.24704821662570436,0.47935218158870674,,0.12229755660739414,Independent,3712.0,D,Decline,1,0,0,1,0,0,1,0
8468534,0.22465756033037718,0.32143225910711126,0.15499715107166248,0.2601252744755821,,0.4464342657431855,Franchise,10333.0,C,B,1,1,0,0,1,0,0,0
8468535,0.39960202586762633,0.6613421273812301,0.31344337592228494,0.674032419887102,,1.0826173541963016,Franchise,3507.0,Decline,Decline,0,0,1,1,0,1,0,0
8468556,0.33627026911528246,0.5364690426851009,0.1938404627154238,0.35048079736095555,,0.9258344283837057,Independent,3500.0,Decline,Decline,0,0,1,1,0,1,0,0
8468578,0.22183613568060426,0.3501245733760333,0.28565352365693353,0.5913295954635729,,0.8152,Independent,10100.0,Decline,Decline,0,0,1,1,0,1,0,0
8468588,0.6322492465763484,1.0098352327594249,0.4065755748792563,0.8786275163099956,,0.9372789115646258,Independent,3500.0,Decline,Decline,0,0,1,1,0,1,0,0
8468657,0.2765146772260139,0.4130314460694448,0.14894221707591887,0.2468474039593715,,1.2499019607843138,Franchise,7284.0,Decline,B,0,1,1,0,0,0,0,1
8468660,0.3288608912063628,0.5310798183019599,0.4368509911193078,1.001723052550586,,1.159858906525573,Franchise,3583.33,Decline,Decline,0,0,1,1,0,1,0,0
8468683,0.3474330580633044,0.55754225024472,0.2934878288534596,0.5992601323758351,,1.1560727272727274,Independent,4473.0,Decline,Decline,0,0,1,1,0,1,0,0
8468692,0.10733351804152892,0.15263823354988834,0.13370497405445325,0.21713957287977806,,1.0071942446043165,Franchise,15000.0,B,B,1,1,0,0,1,0,0,0
8468707,0.4231647682885806,0.6596033759403185,0.2662658495766427,0.5285174459465041,,1.0960737453055651,Franchise,3520.0,Decline,Decline,0,0,1,1,0,1,0,0
8468709,0.21423126699305825,0.31235149539517115,0.16645846054511743,0.2927154633168612,,0.7938560735196027,Franchise,4104.84,C,C,1,1,0,0,1,0,0,0
8468710,0.4389275334601671,0.7540088970237815,0.3849176410603673,0.8285188299494285,,1.2464367816091955,Independent,10936.0,Decline,Decline,0,0,1,1,0,1,0,0
8468726,0.279996121264393,0.4493333328034815,0.22436185276631151,0.42478291459325057,,0.941037037037037,Independent,3800.0,Decline,Decline,0,0,1,1,0,1,0,0
8468743,0.33668267369954996,0.595754915461655,0.29518523679433034,0.6033802674168112,,1.1625561312607944,Franchise,3520.0,Decline,Decline,0,0,1,1,0,1,0,0
8468760,0.15894117987547332,0.22790936557371552,0.1572131807343941,0.26408221956628525,,0.9469463367993307,Franchise,3600.0,B,B,1,1,0,0,1,0,0,0
8468768,0.23536085810199442,0.3856933699567116,0.18300849002333913,0.32869033755541527,,1.2269816272965879,Independent,6098.0,Decline,D,0,1,1,0,0,0,0,1
8468776,0.3066397009439523,0.46180516884513806,0.25492967077939094,0.5033593032224952,,1.149967845659164,Independent,4460.0,Decline,Decline,0,0,1,1,0,1,0,0
8468818,0.25713355492006296,0.44012606042698876,0.14258408146593918,0.23556124342468604,,0.7923076923076923,Franchise,3750.0,Decline,B,0,1,1,0,0,0,0,1
8468840,0.19795812766198173,0.2784504983565283,0.16569553451540509,0.28979156291442776,,1.0493159609120521,Independent,4000.0,C,C,1,1,0,0,1,0,0,0
8468863,0.3655114088066639,0.5708535515828922,0.25009730101477795,0.4886292020705007,,1.1163879598662207,Franchise,4200.0,Decline,Decline,0,0,1,1,0,1,0,0
8468873,0.4642551699358591,0.7293605052443365,0.5321650350863354,1.1197421239926837,,,Franchise,4662.0,Decline,Decline,0,0,1,1,0,1,0,0
8468914,0.47898996285058787,0.8030828081381958,0.22155417029715588,0.41525364111223834,,0.8539634146341464,Independent,11133.0,Decline,Decline,0,0,1,1,0,1,0,0
8468937,0.2704722853331232,0.44290290103758384,0.33656705834566414,0.7325047525801655,,1.1452261306532663,Independent,4850.0,Decline,Decline,0,0,1,1,0,1,0,0
8468966,0.35560157702295275,0.595382828548833,0.32290446930756184,0.7013811417224519,,1.1858351893095769,Independent,4000.0,Decline,Decline,0,0,1,1,0,1,0,0
8469014,0.3475910874804619,0.5608995889201818,0.3708388029953731,0.791412908781174,,1.1500361010830324,Independent,6256.0,Decline,Decline,0,0,1,1,0,1,0,0
8469028,0.2508659832022172,0.38613076642024097,0.38332328821605566,0.8249532295530156,,1.2053195164075994,Independent,9014.0,Decline,Decline,0,0,1,1,0,1,0,0
8469047,0.1387725159827456,0.20974775013936692,0.11463645238954316,0.17121566787642756,,1.1454075032341526,Franchise,5335.22,B,B,1,1,0,0,1,0,0,0
8469052,0.4146709117719098,0.6831194881479411,0.3312378624948527,0.7257478097248403,,1.1994915254237288,Franchise,5159.0,Decline,Decline,0,0,1,1,0,1,0,0
8469056,0.37588748617351825,0.6039451479473267,0.33565918856356874,0.7313559766219037,,1.1984158415841584,Franchise,5817.0,Decline,Decline,0,0,1,1,0,1,0,0
8469058,0.19537897575209415,0.31478933524243635,0.158555547559817,0.2671973853953047,,0.9597452703016781,Franchise,6100.0,C,C,1,1,0,0,1,0,0,0
8469091,0.47282045262976413,0.7906233076373702,0.22540474655424156,0.4290358995682379,,1.2132096474953618,Independent,6700.0,Decline,Decline,0,0,1,1,0,1,0,0
8469102,0.18495887728536856,0.30275789346218795,0.2316671030654723,0.446812532157012,,0.906553911205074,Independent,3336.67,C,Decline,1,0,0,1,0,0,1,0
8469104,0.1952000866217427,0.2958620513092468,0.16536217673598103,0.2885139751700696,,1.121902604756512,Franchise,9714.0,C,C,1,1,0,0,1,0,0,0
8469110,0.5690905815838556,0.952609735821545,0.22693511427979368,0.43510347205301264,,0.7634586466165414,Independent,3700.0,Decline,Decline,0,0,1,1,0,1,0,0
8469121,0.2751601757997369,0.401688941715123,0.17034192858034067,0.30343571407151243,,1.1947577700235332,Franchise,6000.0,Decline,C,0,1,1,0,0,0,0,1
8469137,0.14104101529060484,0.21982770473030702,0.3734331790232564,0.7990553484737536,,1.1720860215053763,Franchise,5633.33,B,Decline,1,0,0,1,0,0,1,0
8469166,0.3871368036293806,0.6628609096079353,0.2290189733015848,0.43954370310961643,,1.7055837563451777,Independent,3500.0,Decline,Decline,0,0,1,1,0,1,0,0
8469172,0.5632087768500393,0.8893757980288232,0.37772333662261426,0.8116931736665437,,1.0297317386309885,Franchise,7965.0,Decline,Decline,0,0,1,1,0,1,0,0
8469187,0.33980289140349645,0.547319532048137,0.2933647001839507,0.5991471495628874,,1.1728012131237937,Independent,3715.0,Decline,Decline,0,0,1,1,0,1,0,0
8469199,0.32591851695682383,0.5031233114793329,0.24178820379258187,0.4708881360144645,,1.23575,Franchise,4000.0,Decline,Decline,0,0,1,1,0,1,0,0
8469261,0.48952338058046313,0.7556004259059148,0.2425293841795312,0.47173341333030994,,0.8157113496232017,Franchise,5525.0,Decline,Decline,0,0,1,1,0,1,0,0
8469274,0.14674763336910185,0.2222700392038489,0.10203514339986271,0.1422659898518943,,1.0421295380703488,Franchise,5416.67,B,B,1,1,0,0,1,0,0,0
8469296,0.37641705453407814,0.5782152203178625,0.2667779115665623,0.5305722993181079,,1.1535162094763092,Franchise,3600.0,Decline,Decline,0,0,1,1,0,1,0,0
8469300,0.18429792045543675,0.28848851314618323,0.16600308541795714,0.2909702462634279,,0.8539634146341464,Independent,4372.0,C,C,1,1,0,0,1,0,0,0
8469313,0.34656469672243617,0.516484572961353,0.13309685283149975,0.21582789432948837,,1.1826525198938993,Franchise,4250.0,Decline,B,0,1,1,0,0,0,0,1
8469326,0.22388426125041033,0.3582726491413374,0.2288428527570916,0.4392993958698379,,0.3669142857142857,Independent,8000.0,Decline,Decline,0,0,1,1,0,1,0,0
8469332,0.2991397955142885,0.47124234040364077,0.2111648559848547,0.3901836590392326,,1.6489507981108387,Franchise,5220.0,Decline,Decline,0,0,1,1,0,1,0,0
8469333,0.16462424199203837,0.2517902138841138,0.13730961214066875,0.2260095820817457,,0.8379695431472082,Independent,5554.73,B,B,1,1,0,0,1,0,0,0
8469338,0.39415367379540195,0.6269524531325459,0.27960239334893305,0.5731709504600871,,1.104360902255639,Franchise,5536.0,Decline,Decline,0,0,1,1,0,1,0,0
8469345,0.49595528198798505,0.8360096713783326,0.2817962526926971,0.580251012810117,,1.1782597730138713,Independent,8639.0,Decline,Decline,0,0,1,1,0,1,0,0
8469381,0.207684637479637,0.333328848889814,0.20920302491756482,0.3843018371843617,,1.0467557715674363,Franchise,4250.0,D,Decline,1,0,0,1,0,0,1,0
8469398,0.11298654060427514,0.16074953637180436,0.08444049121203019,0.11047328300918009,,0.7713498622589532,Franchise,6029.0,B,A,1,1,0,0,1,0,0,0
8469414,0.3217843171516183,0.5037777735175137,0.2670956498483547,0.5318473511526159,,1.152017937219731,Franchise,5000.0,Decline,Decline,0,0,1,1,0,1,0,0
8469419,0.20749423385327123,0.31457615245355836,0.15109585118119426,0.2511323531361915,,1.3606593406593406,Franchise,8000.0,C,B,1,1,0,0,1,0,0,0
8469433,0.26784839822369,0.4293653120387814,0.16964060425589422,0.3018815826966705,,1.2105777777777778,Franchise,6066.67,Decline,C,0,1,1,0,0,0,0,1
8469446,0.4028491242899176,0.680323534006922,0.35774834758728835,0.767844742666601,7.0,1.1758,Independent,7000.0,Decline,Decline,0,0,1,1,0,1,0,0
8469451,0.04816931093504812,0.0660258454031566,0.06667048350706763,0.07711137609563098,,0.9511147274206672,Franchise,5416.67,A1,A,1,1,0,0,1,0,0,0
8469463,0.17691327852366542,0.2425025797145601,0.11410924001980603,0.1698561222657849,,1.2546544651309561,Franchise,6250.0,B,B,1,1,0,0,1,0,0,0
8469468,0.3273589000420769,0.47497673083052666,0.15950018236741134,0.26965931442447105,,1.1560951188986233,Franchise,6780.0,Decline,C,0,1,1,0,0,0,0,1
8469495,0.10212263129414886,0.15088905641075673,0.13756416416738906,0.22690120598437064,,0.3669142857142857,Independent,4500.0,B,B,1,1,0,0,1,0,0,0
8469511,0.13887546301570786,0.22945930095793446,0.1809345812012561,0.3234064951676233,,0.8349795361527967,Independent,4603.73,B,D,1,1,0,0,1,0,0,0
8469524,0.2483959909459001,0.397368109672313,0.16970656406743523,0.30207600089403397,,1.2409254498714652,Franchise,5200.0,Decline,C,0,1,1,0,0,0,0,1
8469575,0.25711224562363755,0.4212436155708465,0.14893950233511727,0.24684345964636992,,,Franchise,6093.0,Decline,B,0,1,1,0,0,0,0,1
8469584,0.28016819683463967,0.44917125300991584,0.24536044064939383,0.4768788327227256,,1.1748717948717948,Independent,7000.0,Decline,Decline,0,0,1,1,0,1,0,0
8469597,0.17545486346416897,0.3082818415982921,0.321475703288495,0.697456064306747,,0.8864661654135338,Independent,4339.94,C,Decline,1,0,0,1,0,0,1,0
8469602,0.058735269626126525,0.08503555898185962,0.05680221392804202,0.050159572554931205,,0.9333969769291965,Franchise,4660.93,A,A1,1,1,0,0,1,0,0,0
8469608,0.207795207363467,0.3320792348093547,0.18226609659571097,0.32730012341821074,,0.9339112697603263,Independent,3500.0,D,D,1,1,0,0,1,0,0,0
8469610,0.31381990703439266,0.4969091704402236,0.1502296045457299,0.24923185001710613,,1.1971995820271681,Independent,12423.67,Decline,B,0,1,1,0,0,0,0,1
8469612,0.26016523652466617,0.42810683268753136,0.15561350396194076,0.2612258348987314,,1.1653811659192825,Franchise,8500.0,Decline,B,0,1,1,0,0,0,0,1
8469613,0.44998423649157504,0.719761303118714,0.22461197167242533,0.42580291486746225,,1.2495712309820193,Franchise,5809.0,Decline,Decline,0,0,1,1,0,1,0,0
8469637,0.22596869943979192,0.3397127251242078,0.1376386405250083,0.22715107928349612,,1.0385756676557865,Franchise,9088.0,D,B,1,1,0,0,1,0,0,0
8469677,0.10253222296654238,0.1354791616719328,0.11203703614081369,0.16338880177278003,,0.826343989769821,Franchise,6500.0,B,B,1,1,0,0,1,0,0,0
8469694,0.21941476284538514,0.37355067503660583,0.16533971287171237,0.28842788281089277,,1.0273638344226579,Independent,4000.0,Decline,C,0,1,1,0,0,0,0,1
8469708,0.4159982327459694,0.7343377466684202,0.2507011013403888,0.49171919259438096,,1.1102528735632184,Independent,3800.0,Decline,Decline,0,0,1,1,0,1,0,0
8469714,0.08073781815730412,0.11767395811247254,0.040350562067488466,0.030594520693077838,,0.9986666666666667,Independent,3543.91,A,A1,1,1,0,0,1,0,0,0
8469716,0.19906398949534465,0.3110165618272954,0.16166041176075496,0.27656274329646496,,1.09778763714851,Franchise,10601.0,C,C,1,1,0,0,1,0,0,0
8469735,0.17332525573184374,0.26483495275897995,0.35155850983936854,0.7560504146015338,,1.2555269398793427,Franchise,4680.0,B,Decline,1,0,0,1,0,0,1,0
