,No,Yes,description
agg307__tu,3065.4216817584474,2474.216520861373,Aggregate non-mortgage amount past due for month 7
agg308__tu,3034.2481021831686,2475.3594896691884,Aggregate non-mortgage amount past due for month 8
agg309__tu,2997.7810665939855,2441.613688040018,Aggregate non-mortgage amount past due for month 9
agg224__tu,24624.286180096482,22830.428594403344,Aggregate non-mortgage credit line for month 24
agg117__tu,22828.64459247649,20738.161098286964,Aggregate non-mortgage balances for month 17
agg118__tu,22794.893150530777,20814.295748727072,Aggregate non-mortgage balances for month 18
agg119__tu,22808.7908885116,20828.995366652252,Aggregate non-mortgage balances for month 19
agg120__tu,22762.466766512476,20935.303212851406,Aggregate non-mortgage balances for month 20
agg121__tu,22681.35512630015,20850.727077409163,Aggregate non-mortgage balances for month 21
agg122__tu,22689.62850520993,20819.866428525867,Aggregate non-mortgage balances for month 22
ENG-has_auto,0.7229562345169281,0.7510183036865171,
agg124__tu,22378.202043705038,21012.294546649147,Aggregate non-mortgage balances for month 24
agg214__tu,24719.576856316296,22867.344945405926,Aggregate non-mortgage credit line for month 14
agg203__tu,23777.294881573252,21744.211146161935,Aggregate non-mortgage credit line for month 3
agg204__tu,23918.604373757455,21983.31597960051,Aggregate non-mortgage credit line for month 4
agg205__tu,23938.2738677263,22158.120082668185,Aggregate non-mortgage credit line for month 5
agg207__tu,24259.01220331863,22472.080473031438,Aggregate non-mortgage credit line for month 7
agg208__tu,24320.415858083023,22441.489985486212,Aggregate non-mortgage credit line for month 8
agg209__tu,24414.594710401892,22406.533338186055,Aggregate non-mortgage credit line for month 9
agg210__tu,24469.93583396801,22403.818713023153,Aggregate non-mortgage credit line for month 10
agg212__tu,24653.804547488653,22733.05460298771,Aggregate non-mortgage credit line for month 12
agg213__tu,24715.92155605429,22739.336094061968,Aggregate non-mortgage credit line for month 13
agg202__tu,24065.53764322422,21973.989637305698,Aggregate non-mortgage credit line for month 2
agg419__tu,595.7893139525597,613.2518933367276,Aggregate non-mortgage actual payment for month 19
agg420__tu,619.5112002406497,575.8256672713138,Aggregate non-mortgage actual payment for month 20
agg421__tu,590.9498961630744,606.4297558427993,Aggregate non-mortgage actual payment for month 21
agg422__tu,598.851626510911,581.8742408238711,Aggregate non-mortgage actual payment for month 22
agg423__tu,604.7494245381027,580.4510909701243,Aggregate non-mortgage actual payment for month 23
agg424__tu,617.3247435371359,586.4523339011926,Aggregate non-mortgage actual payment for month 24
agg501__tu,2466.3029597866444,1873.1228701703865,Aggregate bankcard balances for month 1
agg502__tu,2519.94335266323,1911.1048732301613,Aggregate bankcard balances for month 2
agg310__tu,2959.636559139785,2442.972265199702,Aggregate non-mortgage amount past due for month 10
agg504__tu,2503.7382677516443,1888.6366548350793,Aggregate bankcard balances for month 4
agg505__tu,2471.7873726739886,1871.1155106741076,Aggregate bankcard balances for month 5
agg506__tu,2445.8027935881055,1854.7727272727273,Aggregate bankcard balances for month 6
agg507__tu,2435.721193871225,1838.6925282041798,Aggregate bankcard balances for month 7
agg508__tu,2429.388397541598,1845.4411625931868,Aggregate bankcard balances for month 8
agg509__tu,2414.506033251269,1843.5866923818708,Aggregate bankcard balances for month 9
agg510__tu,2397.2859564239266,1830.0388713496448,Aggregate bankcard balances for month 10
agg511__tu,2370.5843627834247,1826.9676207876573,Aggregate bankcard balances for month 11
agg503__tu,2526.59203789393,1909.768661735037,Aggregate bankcard balances for month 3
agg311__tu,2939.676048858205,2415.1877525106775,Aggregate non-mortgage amount past due for month 11
agg312__tu,2920.003142920159,2421.495485524553,Aggregate non-mortgage amount past due for month 12
agg313__tu,2887.727891658518,2417.6341592296853,Aggregate non-mortgage amount past due for month 13
agg314__tu,2827.0193066646902,2377.8693467336684,Aggregate non-mortgage amount past due for month 14
agg315__tu,2826.075030201654,2374.2525089605733,Aggregate non-mortgage amount past due for month 15
agg316__tu,2785.9363554824727,2344.895093472079,Aggregate non-mortgage amount past due for month 16
agg317__tu,2754.996709969732,2338.8900012208524,Aggregate non-mortgage amount past due for month 17
agg318__tu,2755.400506396085,2338.300678593461,Aggregate non-mortgage amount past due for month 18
agg418__tu,611.5448966215814,610.4708293913592,Aggregate non-mortgage actual payment for month 18
agg320__tu,2673.0111911082254,2305.192006566486,Aggregate non-mortgage amount past due for month 20
agg321__tu,2634.7788098025294,2262.2009155645983,Aggregate non-mortgage amount past due for month 21
agg322__tu,2621.0012159110647,2276.1466623876763,Aggregate non-mortgage amount past due for month 22
agg323__tu,2578.1993484963064,2294.569629339598,Aggregate non-mortgage amount past due for month 23
agg324__tu,2559.2099363355856,2264.920513159635,Aggregate non-mortgage amount past due for month 24
agg405__tu,542.21006885653,707.764765326746,Aggregate non-mortgage actual payment for month 5
agg409__tu,542.1902372699592,657.3728156463372,Aggregate non-mortgage actual payment for month 9
agg412__tu,572.302175680384,634.356340956341,Aggregate non-mortgage actual payment for month 12
agg417__tu,609.4870412073802,628.4719416386083,Aggregate non-mortgage actual payment for month 17
agg319__tu,2711.292193972561,2282.9629767673005,Aggregate non-mortgage amount past due for month 19
bkc12__tu,15.824017544899531,15.091294160057679,Number of instances where a Bankcard trade was utilized more than 50% in the past 12 months
bkc13__tu,13.93346571039061,13.375,Number of instances where a Bankcard trade was utilized more than 75% in the past 12 months
bkc14__tu,11.214124829589236,10.955299206921413,Number of instances where a Bankcard trade was utilized more than 90% in the past 12 months
bkc51__tu,2.2944994369035623,2.354902667627974,Number of Bankcard trades utilized more than 25% in the past 12 months
bkc52__tu,2.2131171833323453,2.2846971881759193,Number of Bankcard trades utilized more than 50% in the past 12 months
bkc53__tu,2.103639381186652,2.1866438356164384,Number of Bankcard trades utilized more than 75% in the past 12 months
bkc81__tu,50.04294088003607,42.84827641366072,Months since a Bankcard trade last exceeded 25% utilization
bkc82__tu,74.39304564623505,63.885787411021354,Months since a Bankcard trade last exceeded 50% utilization
agg116__tu,22748.886037455963,20746.559020044544,Aggregate non-mortgage balances for month 16
bkc84__tu,143.44829323926479,119.63264816444054,Months since a Bankcard trade last exceeded 90% utilization
bkc92__tu,1.7817260387647442,1.7528839221341024,Number of months in the past 12 months where percentage of Bankcard trades utilized less than 25% was more than 25%
bkc102__tu,2.4576492205559837,2.393835616438356,Number of months in the past 12 months where percentage of Bankcard trades utilized less than 50% was more than 25%
bkc112__tu,3.4691482425463813,3.3092105263157894,Number of months in the past 12 months where percentage of Bankcard trades utilized less than 75% was more than 25%
bkc122__tu,6.74829589235967,6.195746214852199,Number of months in the past 12 months where percentage of Bankcard trades utilized less than 100% was more than 25%
bkc132__tu,6.9827811036690175,6.538121845710166,Number of months in the past 12 months where percentage of Bankcard trades utilized more than 25% was more than 90%
bkc142__tu,6.282911504949321,5.875811103100216,Number of months in the past 12 months where percentage of Bankcard trades utilized more than 50% was more than 90%
bkc152__tu,5.258905814711635,4.945746214852199,Number of months in the past 12 months where percentage of Bankcard trades utilized more than 75% was more than 90%
bkc83__tu,106.07280587751637,88.51595617051908,Months since a Bankcard trade last exceeded 75% utilization
rev12__tu,16.773148385115423,15.20877733049175,Number of instances where a Revolving trade was utilized more than 50% in the past 12 months
rev13__tu,14.35327839484056,13.21335543452522,Number of instances where a Revolving trade was utilized more than 75% in the past 12 months
rev14__tu,11.318267901929671,10.682453232299313,Number of instances where a Revolving trade was utilized more than 90% in the past 12 months
rev51__tu,2.5851461329784513,2.511011129528771,Number of Revolving trades utilized more than 25% in the past 12 months
rev52__tu,2.449838767466858,2.391506827689636,Number of Revolving trades utilized more than 50% in the past 12 months
rev53__tu,2.2788043200081898,2.2487173415423474,Number of Revolving trades utilized more than 75% in the past 12 months
rev54__tu,2.0832778829912475,2.0891940958244533,Number of Revolving trades utilized more than 90% in the past 12 months
rev81__tu,77.46258643116315,83.09409423637268,Months since a Revolving trade last exceeded 25% utilization
bkc11__tu,16.98447039298204,16.196827685652487,Number of instances where a Bankcard trade was utilized more than 25% in the past 12 months
rev83__tu,140.97423609684856,135.39947409565772,Months since a Revolving trade last exceeded 75% utilization
rev84__tu,180.9796672828096,166.94328761282068,Months since a Revolving trade last exceeded 90% utilization
rev92__tu,2.783692480933613,2.8895729733996367,Number of months in the past 12 months where percentage of Revolving trades utilized less than 25% was more than 25%
rev102__tu,3.5821006295746534,3.6140974031099535,Number of months in the past 12 months where percentage of Revolving trades utilized less than 50% was more than 25%
rev122__tu,7.366023442698469,6.840003157313126,Number of months in the past 12 months where percentage of Revolving trades utilized less than 100% was more than 25%
rev132__tu,5.887009264472539,5.334833057068435,Number of months in the past 12 months where percentage of Revolving trades utilized more than 25% was more than 90%
rev142__tu,5.092260838409173,4.6146499329070965,Number of months in the past 12 months where percentage of Revolving trades utilized more than 50% was more than 90%
rev152__tu,4.068485437887086,3.754124240271529,Number of months in the past 12 months where percentage of Revolving trades utilized more than 75% was more than 90%
rev162__tu,1.5859650918769514,1.649853974267898,Number of months in the past 12 months where percentage of Revolving trades utilized more than 100% was more than 90%
rev82__tu,105.38837543643459,106.84784308151518,Months since a Revolving trade last exceeded 50% utilization
aggs909__tu,1106.103038803179,761.6078737267138,Current Balance of top-of-wallet bankcard (highest annual spend).
aggs910__tu,1440.840961454636,1227.829362170088,Current High Credit of top-of-wallet bankcard (highest annual spend)
bc_trd__tu,2.5485968652373865,3.1180201082753287,Number of bankcard trades
inst_trd__tu,7.873670943780755,9.547048208301108,Number of installment trades
rev_trd__tu,4.324376868723435,4.9096158803815415,Number of revolving trades
agg101__tu,17715.32409679557,14665.27400120899,Aggregate non-mortgage balances for month 1
agg103__tu,22057.953171227,19277.663696620668,Aggregate non-mortgage balances for month 3
agg105__tu,22233.040930496052,19609.437900198718,Aggregate non-mortgage balances for month 5
bkc162__tu,2.102127911801316,2.1897981254506127,Number of months in the past 12 months where percentage of Bankcard trades utilized more than 100% was more than 90%
agg107__tu,22494.613192866982,19867.26212832551,Aggregate non-mortgage balances for month 7
agg108__tu,22537.917830154733,19857.443407365758,Aggregate non-mortgage balances for month 8
agg109__tu,22612.1420995671,19887.503198414946,Aggregate non-mortgage balances for month 9
agg110__tu,22653.773230568822,19942.681232173418,Aggregate non-mortgage balances for month 10
agg111__tu,22753.616247160382,20224.08568311032,Aggregate non-mortgage balances for month 11
agg112__tu,22770.2891410226,20394.665642927506,Aggregate non-mortgage balances for month 12
agg113__tu,22813.924815058963,20493.853662811078,Aggregate non-mortgage balances for month 13
agg114__tu,22766.465793973268,20594.246057895976,Aggregate non-mortgage balances for month 14
agg106__tu,22450.211832129,19746.70406350616,Aggregate non-mortgage balances for month 6
ret11__tu,8.053630754627433,5.790578070355894,Number of instances where a Retail trade was utilized more than 25% in the past 12 months
ret12__tu,6.566148552444234,4.717959267640404,Number of instances where a Retail trade was utilized more than 50% in the past 12 months
ret13__tu,4.7327361177028955,3.4373585681958443,Number of instances where a Retail trade was utilized more than 75% in the past 12 months
ret14__tu,3.171689606074988,2.3663855173832546,Number of instances where a Retail trade was utilized more than 90% in the past 12 months
ret51__tu,1.2925367821547225,1.006788726599465,Number of Retail trades utilized more than 25% in the past 12 months
ret52__tu,1.1480185097294733,0.8959061921415347,Number of Retail trades utilized more than 50% in the past 12 months
ret54__tu,0.80843616516374,0.6364945484468216,Number of Retail trades utilized more than 90% in the past 12 months
ret81__tu,201.05123436700916,284.8743842364532,Months since a Retail trade last exceeded 25% utilization
aggs907__tu,1429.1868797724674,1594.4355677154583,Annual Spend of top-of-wallet bankcard (highest annual spend).
ret83__tu,340.9934910967502,409.42725779967157,Months since a Retail trade last exceeded 75% utilization
ret84__tu,420.2333441815054,479.05073891625614,Months since a Retail trade last exceeded 90% utilization
ret92__tu,3.7232439487422875,3.2653774943427276,Number of months in the past 12 months where percentage of Retail trades utilized less than 25% was more than 25%
ret102__tu,4.630280018984338,4.014606048138243,Number of months in the past 12 months where percentage of Retail trades utilized less than 50% was more than 25%
ret112__tu,5.699928808732795,4.869368442707262,Number of months in the past 12 months where percentage of Retail trades utilized less than 75% was more than 25%
ret132__tu,4.29437588989084,3.6083110471096482,Number of months in the past 12 months where percentage of Retail trades utilized more than 25% was more than 90%
ret142__tu,3.404425723777883,2.865871219913598,Number of months in the past 12 months where percentage of Retail trades utilized more than 50% was more than 90%
ret152__tu,2.3593972472710014,2.01357745319893,Number of months in the past 12 months where percentage of Retail trades utilized more than 75% was more than 90%
ret162__tu,0.8461675367821547,0.7862579716107797,Number of months in the past 12 months where percentage of Retail trades utilized more than 100% was more than 90%
ret82__tu,257.38369984657584,335.336288998358,Months since a Retail trade last exceeded 50% utilization
inap01__tu,436.76525810266185,346.4706433479076,Total scheduled monthly payment for open installment trades verified in past 12 months
mtap01__tu,1137.4694178334562,1187.237894736842,Total scheduled monthly payment for open mortgage trades verified in past 12 months
reap01__tu,103.94429015774273,98.5777791145332,Total scheduled monthly payment for all revolving trades verified in past 12 months
s063s__tu,16271.825,1498.8333333333333,Total public record amount reported in past 12 months
s063a__tu,17420.26785714286,9199.261904761905,Total public record amount
s208s__tu,0.0,0.0,Number of tax liens
s207s__tu,22.227520295961362,18.032422360248447,Months since most recent public record bankruptcy
s207a__tu,23.03014798488665,17.5855108530347,Months since most recent tradeline bankruptcy
aggs124__tu,261.11804927099047,248.87591514923972,Aggregate Spend for Month M = 24
s209s__tu,16.58502959266566,13.910051977799313,Months since most recent third party collection
s209a__tu,18.120289734870475,14.865078599672099,Months since most recent non-medical third party collection
s204s__tu,3186.4127772939187,3259.327587867116,Total balance of third party collections verified in past 12 months
g242s__tu,5.244608178658185,5.973727761688043,Number of inquiries (includes duplicates) in past 3 months
g242f__tu,3.0310208126858273,3.3774240076927184,Number of finance inquiries (includes duplicates) in past 3 months
g243f__tu,3.5078012176129123,4.022116566055879,Number of finance inquiries (includes duplicates) in past 6 months
g244f__tu,4.3782103921846245,5.227576259415567,Number of finance inquiries (includes duplicates) in past 12 months
g242b__tu,1.100944211607769,1.2170661227265,Number of bank inquiries (includes duplicates) in past 3 months
g099a__tu,5.221937972292191,5.432047559795382,Number of tradeline bankruptcies verified in past 24 months
st24s__tu,4.802308967251529,5.3444571755943855,Number of currently open and satisfactory student loan trades 6 months or older
st25s__tu,4.7873515928059245,5.30398940085382,Number of currently open and satisfactory student loan trades 12 months or older
st27s__tu,4.732749518663437,5.218258295684686,Number of currently open and satisfactory student loan trades 24 months or older
st28s__tu,34589.477028238456,33312.91319005478,Total credit line of open student loan trades verified in past 12 months
st29s__tu,4.880602868668759,5.42044656649347,Number of open student loan trades with balance > $0 verified in past 12 months
st30s__tu,97.78185587806792,98.52711435796571,Percentage of open student loan trades > 50% of credit line verified in past 12 months
st31s__tu,95.50711644065898,96.88704692329306,Percentage of open student loan trades > 75% of credit line verified in past 12 months
st33s__tu,41288.801826535186,39184.78907456818,Total balance of open student loan trades verified in past 12 months
hrap01__tu,239.8465909090909,2162.3333333333335,Total scheduled monthly payment for all home equity line of credit trades verified in past 12 months
st36s__tu,449.6049563228733,477.0391014093462,Months since most recent student loan delinquency
st45s__tu,109.85977508100896,106.03674121405751,Months since oldest student loan in repayment trade opened
st50s__tu,34.46605181269449,29.355409558122286,Number of 90 or more days past due ratings on student loan trades
st57s__tu,53.061519497982964,34.79104058418761,Total past due amount of open student loan trades verified in past 12 months
st60s__tu,0.010605838540764526,0.0,Only trade(s) is student loan(s)
st99s__tu,18374.236591179975,16722.47226349678,Total balance of all student loan trades ever delinquent
st101s__tu,38647.26827094474,37248.087198756155,Total balance of all student loan trades verified in past 12 months
hiap01__tu,174.0648148148148,99.88235294117646,Total scheduled monthly payment for open home equity loan trades verified in past 12 months
st35s__tu,16994.357294935005,14604.769414408089,Average balance of open student loan trades verified in past 12 months
se25s__tu,0.90559186637618,0.8636755823986195,Number of currently open and satisfactory secured installment trades 12 months or older
se27s__tu,0.8422876949740035,0.7901785714285714,Number of currently open and satisfactory secured installment trades 24 months or older
se30s__tu,85.0917316258352,79.1454953830796,Percentage of open secured installment trades > 50% of credit line verified in past 12 months
se31s__tu,66.48246102449889,57.49737958572498,Percentage of open secured installment trades > 75% of credit line verified in past 12 months
se32s__tu,5314.470907572383,2239.9960069877716,Maximum balance owed on open secured installment trades verified in past 12 months
se34s__tu,78.82419265033407,74.22261043174444,Utilization for open secured installment trades verified in past 12 months
se57s__tu,73.91564587973274,36.956825555278265,Total past due amount of open secured installment trades verified in past 12 months
se101s__tu,4036.127938886005,1717.6813880126183,Total balance of all secured installment trades verified in past 12 months (BKAGBAL)
g243b__tu,1.494822328402994,1.7390787013428524,Number of bank inquiries (includes duplicates) in past 6 months
jt20s__tu,88.56182850487698,76.8110346764004,Months since oldest joint trade opened
jt21s__tu,55.22766050371233,54.83153165800927,Months since most recent joint trade opened
jt33s__tu,23017.07269630692,15617.736959429336,Total balance of joint trades in the last 12 months
jt34s__tu,73.82285847299813,68.53392929703372,Utilization of open joint trades verified in past 12 months
jt42s__tu,24.596259997746987,10.90483777520278,Ratio of open joint trades to open trades
jt44s__tu,1294.0317349404606,1291.0996771023445,Total past due amount of joint trades
jt51s__tu,343.5620869362681,352.99761336515513,Months since most recent 30+ days past due on a joint trade
jt53s__tu,0.9886086248982913,0.9799426934097422,Number of joint trades in collections or 3rd party non-medical collections with balance > $0 in past 24 months
jt02s__tu,0.49486126881532594,0.4238382703916889,Number of open joint trades
g244b__tu,2.2533389866440534,2.76712561618222,Number of bank inquiries (includes duplicates) in past 12 months
st102s__tu,2.630187830390282,2.8920207693122815,Number of student loans in repayment
at01a__tu,0.2714291460520494,0.3154421242588296,Number of authorized user trades
us03s__tu,1.1086523567160875,1.0721153846153846,Number of currently satisfactory open unsecured installment trades
us12s__tu,1.2902012829020129,1.3024839743589745,Number of open unsecured installment trades verified in past 12 months
us21s__tu,33.57301169214956,28.30826803882587,Months since most recent unsecured installment trade opened
us24s__tu,0.9470832580819939,0.8728070175438597,Number of currently open and satisfactory unsecured installment trades 6 months or older
us25s__tu,0.8570978910922253,0.7702888583218707,Number of currently open and satisfactory unsecured installment trades 12 months or older
se24s__tu,0.9543542280185108,0.9613215149073328,Number of currently open and satisfactory secured installment trades 6 months or older
us30s__tu,85.33041259982254,85.27871485943776,Percentage of open unsecured installment trades > 50% of credit line verified in past 12 months
us31s__tu,67.40117568766637,68.52369477911647,Percentage of open unsecured installment trades > 75% of credit line verified in past 12 months
us32s__tu,3206.0402572917824,2322.1678714859436,Maximum balance owed on open unsecured installment trades verified in past 12 months
us33s__tu,3691.166352445381,2671.2951807228915,Total balance of open unsecured installment trades verified in past 12 months
us36s__tu,360.0365837990621,273.3184422874518,Months since most recent unsecured installment delinquency
us57s__tu,130.8345347676611,132.13694779116466,Total past due amount of open unsecured installment trades verified in past 12 months
se02s__tu,0.29816096776449197,0.38765631302944736,Number of open secured installment trades
se03s__tu,1.0545833333333334,1.0670822942643392,Number of currently satisfactory open secured installment trades
se12s__tu,1.1803164908384232,1.1939741035856575,Number of open secured installment trades verified in past 12 months
us28s__tu,4510.624556344277,3227.470281124498,Total credit line of open unsecured installment trades verified in past 12 months
pb57s__tu,45.14747191011236,4.666666666666667,Total past due amount of open premium credit card trades verified in past 12 months
pb101s__tu,9508.43797856049,7028.245664739884,Total balance of all premium credit card trades verified in past 12 months
re01s__tu,4.324376868723435,4.9096158803815415,Number of revolving trades
re02s__tu,1.439428380411165,1.5680656829534363,Number of open revolving trades
re09s__tu,1.618972001671542,2.151690876729632,Number of revolving trades opened in past 24 months
re20s__tu,80.17985791893021,67.53177929609002,Months since oldest revolving trade opened
re21s__tu,26.223217718345172,16.87316989148533,Months since most recent revolving trade opened
re24s__tu,2.0713116840612384,1.9947306791569086,Number of currently open and satisfactory revolving trades 6 months or older
st20s__tu,142.31743710868668,135.33453427996184,Months since oldest student loan trade opened
re28s__tu,3086.028858413409,2564.50023999232,Total credit line of open revolving trades verified in past 12 months
re29s__tu,2.271240712531476,2.2238204833141544,Number of open revolving trades with balance > $0 verified in past 12 months
re32s__tu,1261.484378400224,896.9226121979286,Maximum balance owed on open revolving trades verified in past 12 months
re35s__tu,766.3544937358162,540.7857690832375,Average balance of open revolving trades verified in past 12 months
re36s__tu,140.55109476851078,100.75678934374461,Months since most recent revolving delinquency
re57s__tu,58.440109428917836,48.949079401611044,Total past due amount of open revolving trades verified in past 12 months
re101s__tu,2750.3137090713903,2127.3986928104573,Total balance of all revolving trades verified in past 12 months
rp01s__tu,0.11133904509070432,0.1357050786285125,Number of repossession trades
re27s__tu,1.6605448795913402,1.5811680572109654,Number of currently open and satisfactory revolving trades 24 months or older
pb02s__tu,0.3094890510948905,0.4373956594323873,Number of open premium credit card trades
pb03s__tu,1.088111888111888,1.1474654377880185,Number of currently satisfactory open premium credit card trades
pb06s__tu,0.015328467153284672,0.015025041736227046,Number of premium credit card trades opened in past 6 months
pb09s__tu,0.10766423357664233,0.11686143572621036,Number of premium credit card trades opened in past 24 months
pb12s__tu,1.0913978494623655,1.1066666666666667,Number of open premium credit card trades verified in past 12 months
pb20s__tu,124.60510948905109,116.20701168614357,Months since oldest premium credit card trade opened
pb21s__tu,105.20401459854014,98.97829716193657,Months since most recent premium credit card trade opened
pb24s__tu,1.0740203193033382,1.1421800947867298,Number of currently open and satisfactory premium credit card trades 6 months or older
pb36s__tu,504.62518248175184,765.5559265442404,Months since most recent premium credit card delinquency
pb27s__tu,1.0676818950930627,1.1306818181818181,Number of currently open and satisfactory premium credit card trades 24 months or older
pb28s__tu,19593.90168539326,20881.8544600939,Total credit line of open premium credit card trades verified in past 12 months
pb29s__tu,0.9424157303370787,0.9107981220657277,Number of open premium credit card trades with balance > $0 verified in past 12 months
pb30s__tu,41.29213483146067,26.760563380281692,Percentage of open premium credit card trades > 50% of credit line verified in past 12 months
pb31s__tu,35.1123595505618,21.12676056338028,Percentage of open premium credit card trades > 75% of credit line verified in past 12 months
pb32s__tu,7531.28511235955,5587.605633802817,Maximum balance owed on open premium redit card trades verified in past 12 months
pb33s__tu,8132.7191011235955,6001.319248826291,Total balance of open premium credit card trades verified in past 12 months
pb34s__tu,44.66994382022472,30.995305164319248,Utilization for open premium credit card trades verified in past 12 months
pb35s__tu,7308.810393258427,5163.769953051643,Average balance of open premium credit card trades verified in past 12 months
pb25s__tu,1.0688622754491017,1.1386138613861385,Number of currently open and satisfactory premium credit card trades 12 months or older
rt36s__tu,264.5866044274701,256.8665375473193,Months since most recent retail delinquency
rt57s__tu,36.21362098138748,29.559723023658396,Total past due amount of open retail trades verified in past 12 months
rt201s__tu,492.8998186528497,416.5246925629514,Highest balance of retail trades
s061s__tu,123.20377297775633,55.96710492394947,Months since most recent 60 or more days past due
s064a__tu,3090.143012923134,3201.522060766182,Total placement amount of third party collections
s068a__tu,1.9135810693776398,1.8955916473317866,Number of third party collections
s068b__tu,1.9185865757175007,2.3049757815940115,Number of non-medical third party collections
s071a__tu,2.3361870954270203,2.4426243945398505,Number of third party collections opened in past 36 months
rp02s__tu,0.08420081697193306,0.07951198990323938,Number of repossession trades in past 12 months
s073b__tu,2.103020621550973,2.345320842147678,Number of non-medical third party collections with balance > $100
st01s__tu,2.7142780526393415,4.019231760763083,Number of student loan trades
st02s__tu,3.2853072395306113,4.10617781074494,Number of open student loan trades
st03s__tu,4.805670506654737,5.36851696103168,Number of currently satisfactory open student loan trades
st05s__tu,0.7034146341463414,0.9146919431279621,Number of open co-borrower student loan trades
st06s__tu,0.09642709856409103,0.13881530147292573,Number of student loan trades opened in past 6 months
st09s__tu,0.45750384283732615,0.6246688566281657,Number of student loan trades opened in past 24 months
st12s__tu,4.839193467755374,5.39496855345912,Number of open student loan trades verified in past 12 months
s073a__tu,2.906570029189136,2.9295617381594865,Number of third party collections with balance > $100
rp03s__tu,0.2821188562392937,0.2864955826672276,Number of repossession trades in past 24 months
rp05s__tu,7307.95528235612,6966.651632302405,Total balance of repossession trades
rp06s__tu,10479.265372168285,9921.541899441341,Total balance of repossession trades in past 12 months
rp07s__tu,8437.336430317848,8375.020092735704,Total balance of repossession trades in past 24 months
rp08s__tu,0.23270523125576492,0.2625157761884729,Number of paid/redeemed repossession trades
rt01s__tu,1.8288483970878082,1.6435163701985047,Number of retail trades
rt02s__tu,0.49942240139566685,0.4615723215071749,Number of open retail trades
rt06s__tu,0.10857776101103461,0.14632857897517168,Number of retail trades opened in past 6 months
rt35s__tu,593.2104906937394,478.6442585112522,Average balance of open retail trades verified in past 12 months
rt21s__tu,45.22811940016976,37.60811762634267,Months since most recent retail trade opened
rt25s__tu,1.3143326296035656,1.1290793960058452,Number of currently open and satisfactory retail trades 12 months or older
rt27s__tu,1.2633966067528977,1.1283891547049443,Number of currently open and satisfactory retail trades 24 months or older
rt28s__tu,1907.9982227488151,1628.5557159353348,Total credit line of open retail trades verified in past 12 months
rt30s__tu,54.465978334461745,44.74220554272517,Percentage of open retail trades > 50% of credit line verified in past 12 months
rt31s__tu,40.924085985104945,33.272806004618936,Percentage of open retail trades > 75% of credit line verified in past 12 months
rt32s__tu,767.7225888324873,591.5259665320253,Maximum balance owed on open retail trades verified in past 12 months
rt33s__tu,949.8802030456853,688.1217541834968,Total balance of open retail trades verified in past 12 months
rt34s__tu,59.395649966147595,50.71709006928406,Utilization for open retail trades verified in past 12 months
rt12s__tu,1.4896434896434896,1.316472815796592,Number of open retail trades verified in past 12 months
revs904__tu,760.6697820121162,709.7405957990576,Max Aggregate Revolving Monthly Spend over last 12 Months
rvdex01__tu,186.88337027213603,212.6875521143538,Annual year-over-year revolving spend index
rvdex02__tu,191.206393129771,204.04720616570327,Most recent quarter year-over-year revolving spend index
rvdexq1__tu,27.896575018577316,30.00599379214385,Q1 (Jan - March) revolving spend indexed to annual revolving spend
rvdexq2__tu,32.56259618601539,33.79486906536087,Q2 (Apr - Jun) revolving spend indexed to revolving annual spend
rvdexq3__tu,30.763287318115523,31.58030862855901,Q3 (Jul - Sep) revolving spend indexed to revolving annual spend
rvdexq4__tu,29.718236350696444,29.8405987108052,Q4 (Oct - Dec) revolving spend indexed to revolving annual spend
walsrvs1__tu,79.95153701380175,80.379980444879,Spend on current dominant revolving trade relative to total spend over the past month
jt75s__tu,0.6266049436632021,0.5282886424259441,Number of joint trades 30 days past due or worse in the last 12 months
cv01__tu,26.375623186248976,22.575829383886255,Months since most recent charge-off occurrence
cv02__tu,36.22977346278317,37.05128205128205,Months since most recent foreclosure occurrence
cv03__tu,40.50994860983002,40.452250736222126,Months since most recent repossession occurrence
cv04__tu,25.197121968202392,19.146771209585058,Months since most recent third party collection occurrence
cv05__tu,18.344986328887895,14.999417362594679,Months since most recent non-medical third party collection occurrence
cv06__tu,0.013448104795999088,0.004898169631348285,Number of mortgage trades with a loan modification
cv07__tu,96263.01418439717,116411.6875,Total balance of mortgage trades with a loan modification updated in past 12 months
cv08__tu,162509.45344129554,172102.82105263157,Total credit line of mortgage trades with a loan modification
walsrvs2__tu,61.11823873550241,59.77953936797,Spend on current dominant revolving trade relative to total spend over the past year
revs107__tu,265.71812405028317,264.507519640853,Aggregate Revolving Spend for Month M = 07
revs108__tu,273.7064721651638,267.0785484611851,Aggregate Revolving Spend for Month M = 08
revs109__tu,275.4606643356643,283.17100501925995,Aggregate Revolving Spend for Month M = 09
revs110__tu,278.0540683712389,274.5525724423418,Aggregate Revolving Spend for Month M = 10
revs111__tu,275.4002560728385,282.0461779599711,Aggregate Revolving Spend for Month M = 11
revs112__tu,277.718683842262,269.20607613469986,Aggregate Revolving Spend for Month M = 12
revs113__tu,285.84753104244874,272.82716355082334,Aggregate Revolving Spend for Month M = 13
revs115__tu,283.16845509334115,283.39390432098764,Aggregate Revolving Spend for Month M = 15
revs903__tu,2480.1888365349764,2336.9075153741715,Aggregate Revolving Monthly Spend over last 12 Months
revs118__tu,275.9042299390313,246.87936124530327,Aggregate Revolving Spend for Month M = 18
