feature,bin,min,max,count,prop,target,bin_label
g043s__tu_binned,-0.0637745318876123,0.0,4.0,16374,0.6544887680869774,0.5017100280933187,1
g043s__tu_binned,0.0762062984656588,5.0,8.0,4799,0.1918218882404668,0.4667639091477391,2
g043s__tu_binned,0.1776860381624442,9.0,52.0,3845,0.1536893436725557,0.4416124837451235,3
g051s__tu_binned,0.1087404709892466,0.0,32.0,6449,0.2577744024302502,0.4586757636842921,1
g051s__tu_binned,0.0995108527387092,33.0,48.0,4317,0.1725557598529059,0.4609682649988418,2
g051s__tu_binned,-0.0178688567879351,49.0,59.0,4045,0.1616835878167719,0.4902348578491965,3
g051s__tu_binned,-0.0460843768209786,60.0,79.0,4977,0.1989367655288192,0.4972875226039783,4
g051s__tu_binned,-0.1579762934321517,80.0,100.0,5230,0.2090494843712527,0.5252390057361377,5
g057s__tu_binned,-0.0209697157572122,0.0,7.0,23470,0.9381245503237668,0.4910097997443545,1
g057s__tu_binned,0.3222204728102023,8.0,40.0,1548,0.0618754496762331,0.4063307493540051,2
g058s__tu_binned,0.0478877647917039,0.0,0.0,5882,0.2351107202813974,0.4738184291057463,1
g058s__tu_binned,-0.0147040375517029,1.0,40.0,19136,0.7648892797186027,0.4894439799331103,2
g059s__tu_binned,0.0420410323575765,0.0,0.0,5157,0.2061315852586138,0.4752763234438627,1
g059s__tu_binned,-0.0109064305586612,1.0,41.0,19861,0.7938684147413863,0.4884950405316953,2
g061s__tu_binned,0.0412832353004016,0.0,0.0,4137,0.1653609401231113,0.4754653130287648,1
g061s__tu_binned,-0.0081722787730883,1.0,50.0,20881,0.8346390598768887,0.4878118864039079,2
g063s__tu_binned,-0.0278318098573476,0.0,4.0,21168,0.8461108002238389,0.4927248677248677,1
g063s__tu_binned,0.0309357218530029,5.0,7.0,2232,0.0892157646494524,0.4780465949820788,2
g063s__tu_binned,0.3259192688765729,8.0,40.0,1618,0.0646734351267087,0.4054388133498146,3
g064s__tu_binned,0.0109162740631298,0.0,0.0,6045,0.2416260292589335,0.4830438378825475,1
g064s__tu_binned,-0.0034772979810913,1.0,41.0,18973,0.7583739707410664,0.4866389079217836,2
g066s__tu_binned,0.0085494568645803,0.0,0.0,4919,0.1966184347269965,0.4836348851392559,1
g066s__tu_binned,-0.0020920528459109,1.0,50.0,20099,0.8033815652730034,0.4862928503905667,2
g068s__tu_binned,-0.0310801364904967,0.0,4.0,21429,0.8565432888320409,0.493536795930748,1
g068s__tu_binned,0.0558062301104044,5.0,7.0,2060,0.0823407146854264,0.4718446601941747,2
g068s__tu_binned,0.3665492207657983,8.0,40.0,1529,0.0611159964825325,0.39568345323741,3
g069s__tu_binned,-0.0323560005723518,0.0,5.0,22053,0.8814853305619954,0.493855711241101,1
g069s__tu_binned,0.1212859962046958,6.0,8.0,1609,0.064313694140219,0.4555624611559975,2
g069s__tu_binned,0.3898818703203475,9.0,41.0,1356,0.0542009752977855,0.3901179941002949,3
g071s__tu_binned,-0.040292457303779,0.0,2.0,15263,0.6100807418658566,0.4958396121339186,1
g071s__tu_binned,-0.0210937286749931,3.0,3.0,2623,0.1048445119513949,0.4910407929851315,2
g071s__tu_binned,-0.0008679705890285,4.0,5.0,3247,0.1297865536813494,0.4859870649830612,3
g071s__tu_binned,0.0314842108988926,6.0,8.0,2105,0.0841394196178751,0.4779097387173396,4
g071s__tu_binned,0.3461904380424132,9.0,50.0,1780,0.0711487728835238,0.400561797752809,5
g093s__tu_binned,-0.111161342704841,0.0,0.0,16933,0.6768326804700615,0.5135534164058347,1
g093s__tu_binned,0.2347892555468985,1.0,9.0,8085,0.3231673195299384,0.4275819418676561,2
g095s__tu_binned,-0.1045894674004863,0.0,0.0,17630,0.7046926213126549,0.5119115144639819,1
g095s__tu_binned,0.2519409447531702,1.0,118.0,7388,0.2953073786873451,0.423389279913373,2
g102s__tu_binned,0.0013647196112419,0.0,0.0,23163,0.925853385562395,0.4854293485299831,1
g102s__tu_binned,-0.017036917970645,1.0,24.0,1855,0.0741466144376049,0.4900269541778976,2
g199s__tu_binned,-0.0229347346255779,0.0,153.0,13825,0.5526021264689424,0.491500904159132,1
g199s__tu_binned,-0.0012152837816192,154.0,517.0,5960,0.2382284754976417,0.4860738255033557,2
g199s__tu_binned,-0.0004502519692296,518.0,878.0,3223,0.1288272443840435,0.4858827179646292,3
g199s__tu_binned,0.1628515727743194,879.0,14502.0,2010,0.0803421536493724,0.445273631840796,4
g200s__tu_binned,0.0565475609119483,0.0,99.0,1482,0.0592373491086417,0.4716599190283401,1
g200s__tu_binned,-0.0035566651001602,100.0,100.0,23536,0.9407626508913582,0.4866587355540449,2
g201a__tu_binned,0.0033171258426452,0.0,1549.0,9430,0.3769286113997921,0.4849416755037115,1
g201a__tu_binned,-0.0020065504864049,1550.0,70749.0,15588,0.6230713886002078,0.4862714908904285,2
g202a__tu_binned,0.0049846114049763,0.0,1549.0,9467,0.3784075465664721,0.4845251927749023,1
g202a__tu_binned,-0.0030341373889062,1550.0,70749.0,15551,0.6215924534335279,0.4865281975435663,2
g205s__tu_binned,-0.0080265746958306,0.0,715.0,23232,0.9286113997921496,0.4877754820936639,1
g205s__tu_binned,0.1046705990415133,716.0,14502.0,1786,0.0713886002078503,0.4596864501679731,2
g206s__tu_binned,0.0706895326487854,0.0,3318.0,5304,0.2120073547046126,0.4681372549019608,1
g206s__tu_binned,-0.0189872610149087,7206.0,11623.0,19714,0.7879926452953874,0.4905143552805113,2
g207s__tu_binned,-0.0373259214566679,0.0,57.0,10812,0.4321688384363258,0.4950980392156863,1
g207s__tu_binned,-0.0047173108629299,58.0,153.0,2222,0.0888160524422415,0.4869486948694869,2
g207s__tu_binned,0.0048791022295451,154.0,980.0,10001,0.3997521784315293,0.4845515448455154,3
g207s__tu_binned,0.1852919728856059,981.0,14502.0,1983,0.0792629306899032,0.4397377710539586,4
g208s__tu_binned,0.0886682390912156,0.0,58.0,4018,0.1606043648573027,0.4636635141861622,1
g208s__tu_binned,-0.0169290582313451,59.0,100.0,21000,0.8393956351426972,0.49,2
g209s__tu_binned,-0.0441617486274934,2.0,44.0,18947,0.7573347190023183,0.4968068823560458,1
g209s__tu_binned,-0.0101913122973375,45.0,54.0,1669,0.0667119673834839,0.4883163571000599,2
g209s__tu_binned,0.1006234453038281,55.0,63.0,1272,0.0508433927572148,0.4606918238993711,3
g209s__tu_binned,0.1426046006997447,64.0,75.0,1428,0.0570789031897034,0.4502801120448179,4
g209s__tu_binned,0.3114532974802204,76.0,514.0,1702,0.0680310176672795,0.408930669800235,5
g211s__tu_binned,0.0968966449785337,0.0,23.0,2905,0.1161163961947397,0.461617900172117,1
g211s__tu_binned,-0.0126998038812318,27.0,220651.0,22113,0.8838836038052602,0.4889431556098222,2
g212s__tu_binned,0.0390402142843032,0.0,0.0,10344,0.41346230713886,0.4760247486465584,1
g212s__tu_binned,-0.027492440727232,1.0,14.0,14674,0.58653769286114,0.4926400436145564,2
g213a__tu_binned,0.1335975728804046,0.0,191.0,1653,0.0660724278519466,0.4525105868118572,1
g213a__tu_binned,-0.00941850005891,192.0,169597.0,23365,0.9339275721480534,0.4881232612882517,2
g216s__tu_binned,-0.0190379639442298,0.0,7.0,23699,0.9472779598688944,0.4905270264568125,1
g216s__tu_binned,0.3472672912163479,8.0,40.0,1319,0.0527220401311056,0.400303260045489,2
g217s__tu_binned,0.0943486731006124,0.0,16.0,8742,0.3494284115436885,0.4622512010981469,1
g217s__tu_binned,-0.0505445947462733,18.0,386364.0,16276,0.6505715884563115,0.4984025559105431,2
g218a__tu_binned,0.0156292662029962,0.0,0.0,20653,0.8255256215524822,0.4818670411078293,1
g218a__tu_binned,-0.0738878344051337,1.0,7.0,4365,0.1744743784475178,0.5042382588774341,2
g218b__tu_binned,-0.0252337679867146,0.0,4.0,21137,0.8448716923814853,0.4920755074040782,1
g218b__tu_binned,0.0154283217634571,5.0,7.0,2295,0.0917339515548804,0.481917211328976,2
g218b__tu_binned,0.3181459786364035,8.0,41.0,1586,0.0633943560636341,0.4073139974779319,3
g218c__tu_binned,0.0278819078671292,0.0,0.0,14605,0.5837796786313854,0.4788086271824717,1
g218c__tu_binned,-0.0390716303666911,1.0,5.0,10413,0.4162203213686146,0.4955344281186978,2
g218d__tu_binned,-0.023813315520015,0.0,1.0,20593,0.8231273483092174,0.4917204875443112,1
g218d__tu_binned,0.0433222108946059,2.0,2.0,2316,0.0925733471900231,0.4749568221070812,2
g218d__tu_binned,0.1860752395551441,3.0,18.0,2109,0.0842993045007594,0.4395448079658606,3
g219a__tu_binned,0.0092308796679884,0.0,0.0,21439,0.8569430010392517,0.4834647138392648,1
g219a__tu_binned,-0.0552579465177921,1.0,6.0,3579,0.1430569989607482,0.4995808885163453,2
g219b__tu_binned,-0.0299756951576797,0.0,5.0,22406,0.8955951714765369,0.493260733732036,1
g219b__tu_binned,0.2596184327050154,6.0,41.0,2612,0.1044048285234631,0.4215160796324655,2
g219d__tu_binned,-0.0272624534041859,0.0,0.0,15504,0.6197138060596371,0.4925825593395252,1
g219d__tu_binned,-0.0243750979927901,1.0,1.0,5406,0.2160844192181629,0.4918608953015168,2
g219d__tu_binned,0.0582410794042582,2.0,2.0,2173,0.0868574626269086,0.4712379199263691,3
g219d__tu_binned,0.2229139547009727,3.0,18.0,1935,0.0773443120952913,0.4304909560723514,4
g220b__tu_binned,-0.0316435466693542,0.0,5.0,22539,0.9009113438324406,0.4936776254492213,1
g220b__tu_binned,0.2910282449945237,6.0,41.0,2479,0.0990886561675593,0.4138765631302945,2
g220c__tu_binned,0.0311407456350347,0.0,0.0,14906,0.5958110160684307,0.477995438078626,1
g220c__tu_binned,-0.0458583302458375,1.0,7.0,10112,0.4041889839315692,0.4972310126582278,2
g220d__tu_binned,-0.032730513713225,0.0,0.0,15866,0.6341833879606683,0.493949325601916,1
g220d__tu_binned,-0.0228401815020682,1.0,1.0,5280,0.2110480454073067,0.4914772727272727,2
g220d__tu_binned,0.0769835230078941,2.0,2.0,2079,0.083100167879127,0.4665704665704666,3
g220d__tu_binned,0.2705571777041329,3.0,18.0,1793,0.0716683987528979,0.418851087562744,4
g221a__tu_binned,0.0139456624659078,0.0,0.0,21002,0.8394755775841394,0.4822874011998857,1
g221a__tu_binned,-0.0728709851078569,1.0,21.0,4016,0.1605244224158605,0.5039840637450199,2
g221b__tu_binned,-0.0338973433600453,0.0,3.0,20316,0.812055320169478,0.494240992321323,1
g221b__tu_binned,-0.0195874558979548,4.0,5.0,2303,0.0920537213206491,0.4906643508467216,2
g221b__tu_binned,0.3097715384911702,6.0,41.0,2399,0.0958909585098728,0.409337223843268,3
g221c__tu_binned,0.0427365159422717,0.0,0.0,14580,0.5827803981133584,0.4751028806584362,1
g221c__tu_binned,-0.0596169006808662,1.0,8.0,10438,0.4172196018866416,0.5006706265568116,2
g221d__tu_binned,-0.0364069006946195,0.0,0.0,16174,0.6464945239427612,0.4948683071596389,1
g221d__tu_binned,-0.0236237995239983,1.0,1.0,5164,0.2064113838036613,0.4916731216111541,2
g221d__tu_binned,0.0807328204969673,2.0,2.0,2008,0.0802622112079302,0.4656374501992031,3
g221d__tu_binned,0.3331036862442642,3.0,18.0,1672,0.0668318810456471,0.4037081339712918,4
g222s__tu_binned,0.0030772960683522,0.0,0.0,12668,0.5063554240946518,0.4850015787811809,1
g222s__tu_binned,-0.0031562534789405,1.0,28.0,12350,0.4936445759053481,0.4865587044534413,2
g223s__tu_binned,0.0291130580848228,0.0,0.0,14280,0.5707890318970341,0.4785014005602241,1
g223s__tu_binned,-0.0386809525356937,1.0,28.0,10738,0.4292109681029659,0.4954367666232073,2
g224a__tu_binned,-0.0739402282121386,0.0,4.0,12349,0.4936046046846271,0.5042513563851324,1
g224a__tu_binned,-0.0312797792184817,5.0,5.0,2105,0.0841394196178751,0.4935866983372922,2
g224a__tu_binned,0.0562051850483849,6.0,7.0,3203,0.1280278199696218,0.4717452388385888,3
g224a__tu_binned,0.079166594341109,8.0,8.0,1251,0.0500039971220721,0.4660271782573941,4
g224a__tu_binned,0.0909562208573671,9.0,10.0,1829,0.0731073626988568,0.4630945872061235,5
g224a__tu_binned,0.1253015145120028,11.0,55.0,4281,0.171116795906947,0.4545666900256949,6
g224b__tu_binned,-0.0258754039723386,0.0,5.0,20994,0.8391558078183707,0.4922358769172144,1
g224b__tu_binned,0.0025757270648653,6.0,8.0,2286,0.0913742105683907,0.4851268591426071,2
g224b__tu_binned,0.3131710831347047,9.0,44.0,1738,0.0694699816132384,0.4085155350978136,3
g224c__tu_binned,0.054229969632582,0.0,0.0,3638,0.145415300983292,0.4722374931280924,1
g224c__tu_binned,-0.0007019049971742,1.0,1.0,4447,0.1777520185466464,0.4859455812907578,2
g224c__tu_binned,-0.0114532184185997,2.0,51.0,16933,0.6768326804700615,0.4886316659776767,3
g225s__tu_binned,0.1287827529500484,0.0,24.0,3672,0.1467743224878087,0.4537037037037037,1
g225s__tu_binned,-0.022076558462549,25.0,386364.0,21346,0.8532256775121912,0.4912864236859365,2
g232s__tu_binned,0.3569695839089846,0.0,2.0,1779,0.0711088016628027,0.3979763912310287,1
g232s__tu_binned,0.2900927107175461,3.0,3.0,1333,0.0532816372212007,0.4141035258814703,2
g232s__tu_binned,0.2051052489933988,4.0,4.0,1635,0.0653529458789671,0.4348623853211009,3
g232s__tu_binned,0.1473352782241486,5.0,5.0,1572,0.062834758973539,0.4491094147582697,4
g232s__tu_binned,0.1363642225800611,6.0,6.0,1671,0.066791909824926,0.4518252543387193,5
g232s__tu_binned,0.0434843549020032,7.0,10.0,5382,0.2151251099208569,0.4749163879598662,6
g232s__tu_binned,-0.0559958662627801,11.0,12.0,2131,0.0851786713566232,0.4997653683716565,7
g232s__tu_binned,-0.1291979132001185,13.0,14.0,1689,0.0675113917979055,0.5180580224985198,8
g232s__tu_binned,-0.1550797846483553,15.0,20.0,3569,0.1426572867535374,0.5245166713365088,9
g232s__tu_binned,-0.1780787762041326,21.0,24.0,1405,0.0561595651131185,0.5302491103202847,10
g232s__tu_binned,-0.255209877581241,25.0,32.0,1518,0.0606763130546006,0.549407114624506,11
g232s__tu_binned,-0.3805694827055765,33.0,383.0,1334,0.0533216084419218,0.5802098950524738,12
g234s__tu_binned,0.0476373356837226,0.0,1.0,13917,0.5562794787752818,0.4738808651289789,1
g234s__tu_binned,0.0038398959626151,2.0,2.0,6485,0.2592133663762091,0.4848111025443331,2
g234s__tu_binned,-0.1059142563416123,3.0,3.0,2573,0.1028459509153409,0.5122425184609405,3
g234s__tu_binned,-0.2030577671669268,4.0,21.0,2043,0.0816612039331681,0.5364659813999021,4
g237s__tu_binned,0.280796497183365,0.0,1.0,1907,0.0762251179151011,0.4163607760880964,1
g237s__tu_binned,0.1840386816411293,2.0,2.0,2577,0.1030058357982252,0.440046565774156,2
g237s__tu_binned,0.1055469984106419,3.0,3.0,2899,0.1158765688704133,0.4594687823387375,3
g237s__tu_binned,0.0835710691155519,4.0,4.0,2766,0.1105603965145095,0.4649313087490961,4
g237s__tu_binned,-0.0301096494905282,5.0,5.0,2386,0.0953713326404988,0.4932942162615256,5
g237s__tu_binned,-0.0584956734119968,6.0,7.0,3843,0.1536094012311136,0.5003903200624512,6
g237s__tu_binned,-0.0717428303791733,8.0,11.0,4457,0.1781517307538572,0.5037020417321068,7
g237s__tu_binned,-0.166520091873213,12.0,14.0,1699,0.0679111040051163,0.5273690406121248,8
g237s__tu_binned,-0.2572797792607351,15.0,94.0,2484,0.0992885122711647,0.5499194847020934,9
g238s__tu_binned,0.2946815183812932,0.0,2.0,2879,0.1150771444559916,0.4129906217436609,1
g238s__tu_binned,0.2132990362717902,3.0,3.0,2137,0.0854184986809497,0.4328497894244267,2
g238s__tu_binned,0.0759137062783459,4.0,5.0,4312,0.1723559037493005,0.4668367346938775,3
g238s__tu_binned,0.0139572596111345,6.0,6.0,1891,0.0755855783835638,0.4822845055526176,4
g238s__tu_binned,0.0100652549403357,7.0,7.0,1732,0.0692301542889119,0.4832563510392609,5
g238s__tu_binned,-0.0600496601619935,8.0,11.0,5136,0.2052921896234711,0.5007788161993769,6
g238s__tu_binned,-0.1148416784855542,12.0,15.0,2902,0.1159964825325765,0.5144727773949,7
g238s__tu_binned,-0.2091126854450982,16.0,20.0,1883,0.0752658086177952,0.5379713223579394,8
g238s__tu_binned,-0.2928784546864804,21.0,141.0,2146,0.0857782396674394,0.5587138863000932,9
g250a__tu_binned,-0.0717847895085193,0.0,4.0,10909,0.4360460468462707,0.5037125309377578,1
g250a__tu_binned,-0.0671243837507944,5.0,5.0,2159,0.0862978655368135,0.5025474756831867,2
g250a__tu_binned,0.0362116537608641,6.0,7.0,3352,0.1339835318570629,0.4767303102625298,3
g250a__tu_binned,0.0528438312694822,8.0,8.0,1386,0.055400111919418,0.4725829725829726,4
g250a__tu_binned,0.1020239885503173,9.0,57.0,7212,0.2882724438404349,0.4603438713255685,5
g250b__tu_binned,0.1367187299584604,0.0,0.0,3885,0.155288192501399,0.4517374517374517,1
g250b__tu_binned,-0.0250384414758241,1.0,45.0,21133,0.844711807498601,0.4920266881181091,2
g250c__tu_binned,0.1465990437615802,0.0,0.0,2682,0.1072028139739387,0.4492915734526472,1
g250c__tu_binned,-0.0175310146076856,1.0,53.0,22336,0.8927971860260613,0.4901504297994269,2
g251a__tu_binned,-0.0693569128436012,0.0,4.0,11753,0.4697817571348629,0.5031055900621118,1
g251a__tu_binned,-0.0382072537943463,5.0,5.0,2136,0.0853785274602286,0.4953183520599251,2
g251a__tu_binned,0.0521431227344524,6.0,10.0,6589,0.2633703733312015,0.4727576263469418,3
g251a__tu_binned,0.1223993149946036,11.0,56.0,4540,0.1814693420737069,0.4552863436123348,4
g251b__tu_binned,0.0971482898380678,0.0,0.0,4552,0.1819489967223599,0.4615553602811951,1
g251b__tu_binned,-0.0215549577856825,1.0,44.0,20466,0.8180510032776401,0.4911560637154304,2
g251c__tu_binned,0.0885029004566487,0.0,0.0,3196,0.1277480214245743,0.4637046307884856,1
g251c__tu_binned,-0.0016142148168469,1.0,1.0,4231,0.1691182348708929,0.4861734814464665,2
g251c__tu_binned,-0.0156574287024116,2.0,51.0,17591,0.7031337437045327,0.4896822238644761,3
g300s__tu_binned,-0.0632115296751362,0.0,9.0,21666,0.8660164681429371,0.5015692790547401,1
g300s__tu_binned,0.4171433520369748,10.0,10.0,3352,0.1339835318570629,0.3836515513126491,2
g301s__tu_binned,-0.0740311831967748,0.0,5.0,14506,0.5798225277799984,0.5042740934785606,1
g301s__tu_binned,-0.0600217679432957,9.0,9.0,6478,0.2589335678311615,0.5007718431614696,2
g301s__tu_binned,0.3688170660920429,10.0,10.0,4034,0.16124390438884,0.3951412989588497,3
g302s__tu_binned,-0.0776475494379792,0.0,0.0,8787,0.3512271164761372,0.5051781040172982,1
g302s__tu_binned,-0.0677226787844677,1.0,9.0,12421,0.4964825325765449,0.5026970453264632,2
g302s__tu_binned,0.4079541357339207,10.0,10.0,3810,0.1522903509473179,0.3858267716535433,3
g303s__tu_binned,-0.1342807971907622,0.0,0.0,6597,0.2636901430969702,0.5193269668030923,1
g303s__tu_binned,-0.058544110028809,1.0,9.0,13667,0.5462866735950116,0.5004024292090437,2
g303s__tu_binned,0.3604648688376268,10.0,10.0,4754,0.1900231833080182,0.3971392511569205,3
g304s__tu_binned,-0.0673809252171989,0.0,9.0,20294,0.8111759533136143,0.5026116093426628,1
g304s__tu_binned,0.292907221141255,10.0,10.0,4724,0.1888240466863858,0.4134208298052498,2
g305s__tu_binned,-0.0789549844676378,0.0,9.0,18983,0.7587736829482773,0.5055049254596218,1
g305s__tu_binned,0.2506883267779975,10.0,10.0,6035,0.2412263170517227,0.4236951118475559,2
g306s__tu_binned,-0.0410779708683956,0.0,9.0,21569,0.8621392597329922,0.4960359775603876,1
g306s__tu_binned,0.2593912783854548,10.0,10.0,3449,0.1378607402670077,0.4215714699913018,2
g307s__tu_binned,-0.1223690287452637,0.0,0.0,7063,0.2823167319529938,0.5163528245787908,1
g307s__tu_binned,-0.0213412820565503,1.0,9.0,13150,0.5256215524822128,0.4911026615969582,2
g307s__tu_binned,0.2403450320193539,10.0,10.0,4805,0.1920617155647933,0.4262226847034339,3
g310s__tu_binned,-0.0909547853335967,0.0,9.0,19402,0.7755216244304101,0.5085042779094938,1
g310s__tu_binned,0.3184966507071994,10.0,10.0,5616,0.2244783755695898,0.4072293447293447,2
g311s__tu_binned,-0.0976268713308101,0.0,9.0,18286,0.7309137421056839,0.5101717160669365,1
g311s__tu_binned,0.2679370217044963,10.0,10.0,6732,0.2690862578943161,0.4194890077243018,2
g960s__tu_binned,0.2645118592099443,1.0,1.0,2165,0.0865376928611399,0.4203233256351039,1
g960s__tu_binned,0.2200259274125959,2.0,2.0,2827,0.1129986409784954,0.431199151043509,2
g960s__tu_binned,0.0830432228167327,3.0,3.0,3034,0.1212726836677592,0.4650626235992089,3
g960s__tu_binned,0.0801620659439744,4.0,4.0,2630,0.1051243104964425,0.4657794676806083,4
g960s__tu_binned,0.0002240209949046,5.0,5.0,2380,0.0951315053161723,0.4857142857142857,5
g960s__tu_binned,-0.0260961363293766,6.0,7.0,3697,0.1477736030058358,0.4922910467946984,6
g960s__tu_binned,-0.1457182961480933,8.0,10.0,3539,0.141458150131905,0.5221814071771687,7
g960s__tu_binned,-0.2182610444925888,11.0,80.0,4746,0.1897034135422496,0.540244416350611,8
g980s__tu_binned,0.1464856380563146,0.0,1.0,7202,0.2878727316332241,0.4493196334351569,1
g980s__tu_binned,0.0449055558863863,2.0,2.0,5936,0.2372691662003357,0.4745619946091644,2
g980s__tu_binned,-0.0748655735430563,3.0,3.0,4127,0.1649612279159005,0.5044826750666344,3
g980s__tu_binned,-0.0938588937379754,4.0,5.0,4442,0.177552162443041,0.5092300765420982,4
g980s__tu_binned,-0.1784973424267718,6.0,38.0,3311,0.1323447118074986,0.5303533675626699,5
g990s__tu_binned,0.2162756469982021,0.0,1.0,4228,0.1689983212087297,0.4321192052980132,1
g990s__tu_binned,0.1051712281120258,2.0,2.0,4476,0.1789111839475577,0.459562109025916,2
g990s__tu_binned,0.0236531255202574,3.0,3.0,3824,0.152849948037413,0.4798640167364016,3
g990s__tu_binned,-0.0529423715755069,4.0,4.0,3006,0.1201534894875689,0.499001996007984,4
g990s__tu_binned,-0.0586934082502237,5.0,5.0,2274,0.0908945559197377,0.5004397537379067,5
g990s__tu_binned,-0.1136477547019337,6.0,6.0,1799,0.0719082260772244,0.5141745414118954,6
g990s__tu_binned,-0.1412502731204636,7.0,9.0,3038,0.1214325685506435,0.5210664911125741,7
g990s__tu_binned,-0.2284450335347832,10.0,52.0,2373,0.0948517067711248,0.5427728613569321,8
in01s__tu_binned,-0.0872209546055428,0.0,3.0,11293,0.4513949956031657,0.5075710617196494,1
in01s__tu_binned,-0.0029583916432467,4.0,5.0,3558,0.1422176033256055,0.4865092748735244,2
in01s__tu_binned,0.0593937947941569,6.0,7.0,2272,0.0908146134782956,0.4709507042253521,3
in01s__tu_binned,0.0848358590909071,8.0,10.0,2374,0.0948916779918458,0.4646166807076664,4
in01s__tu_binned,0.1199426249036653,11.0,124.0,5521,0.2206811096010872,0.4558956710740808,5
in06s__tu_binned,0.029020810713273,0.0,0.0,17322,0.692381485330562,0.4785244198129546,1
in06s__tu_binned,-0.0466409411766964,1.0,1.0,3886,0.15532816372212,0.4974266598044261,2
in06s__tu_binned,-0.0842326758600934,2.0,10.0,3810,0.1522903509473179,0.5068241469816273,3
in09s__tu_binned,0.1410839460610254,0.0,0.0,9748,0.3896394595890958,0.4506565449322938,1
in09s__tu_binned,-0.0892165109684229,1.0,1.0,6072,0.2427052522184027,0.5080698287220027,2
in09s__tu_binned,-0.0899880650899884,2.0,41.0,9198,0.3676552881925014,0.5082626657969124,3
in20s__tu_binned,-0.2420466767419064,0.0,41.0,6176,0.2468622591733951,0.5461463730569949,1
in20s__tu_binned,-0.121101137150652,42.0,61.0,2432,0.0972100087936685,0.5160361842105263,2
in20s__tu_binned,0.0066737315235073,62.0,86.0,4026,0.1609241346230714,0.4841033283656234,3
in20s__tu_binned,0.0759307032528849,87.0,102.0,2412,0.0964105843792469,0.4668325041459369,4
in20s__tu_binned,0.108939750678273,103.0,116.0,1849,0.0739067871132784,0.4586262844780963,5
in20s__tu_binned,0.1585785465198763,117.0,199.0,6838,0.2733232072907506,0.4463293360631764,6
in20s__tu_binned,0.2330178281412759,200.0,506.0,1285,0.0513630186265888,0.4280155642023346,7
in21s__tu_binned,-0.0903072076607367,0.0,16.0,12826,0.5126708769685826,0.5083424294401996,1
in21s__tu_binned,-0.0863964255753605,17.0,24.0,2444,0.0976896634423215,0.5073649754500819,2
in21s__tu_binned,0.0499087027730048,25.0,39.0,3560,0.1422975457670477,0.473314606741573,3
in21s__tu_binned,0.1068925813127459,40.0,49.0,1664,0.0665121112798785,0.4591346153846153,4
in21s__tu_binned,0.1534294318227664,50.0,64.0,1689,0.0675113917979055,0.4476021314387211,5
in21s__tu_binned,0.2697498374100057,65.0,456.0,2835,0.1133184107442641,0.419047619047619,6
in24s__tu_binned,-0.0164581443338415,0.0,0.0,13936,0.5570389319689824,0.4898823191733639,1
in24s__tu_binned,0.0207079087883367,1.0,34.0,11082,0.4429610680310176,0.4805991698249413,2
in27s__tu_binned,0.0596942270433115,0.0,1.0,4704,0.1880246222719641,0.470875850340136,1
in27s__tu_binned,-0.0138047390110303,2.0,33.0,20314,0.8119753777280359,0.4892192576548193,2
in28s__tu_binned,-0.0096464723272637,10.0,15346.0,17090,0.6831081621232712,0.4881802223522528,1
in28s__tu_binned,-0.0050495574760326,15348.0,19931.0,1735,0.0693500679510752,0.4870317002881844,2
in28s__tu_binned,0.0077978650602197,19935.0,55701.0,4667,0.1865456871052841,0.4838225841011356,3
in28s__tu_binned,0.0901190251114524,55708.0,442929.0,1526,0.0609960828203693,0.463302752293578,4
in30s__tu_binned,0.220955679702119,0.0,50.0,1905,0.0761451754736589,0.4309711286089239,1
in30s__tu_binned,-0.0180769105493321,55.0,100.0,23113,0.923854824526341,0.4902868515554017,2
in31s__tu_binned,0.2364134171424138,0.0,43.0,2781,0.1111599648253257,0.4271844660194174,1
in31s__tu_binned,0.0738895108819734,44.0,60.0,1286,0.0514029898473099,0.4673405909797822,2
in31s__tu_binned,0.02816493767296,63.0,95.0,1458,0.0582780398113358,0.4787379972565158,3
in31s__tu_binned,-0.0404152668876468,96.0,100.0,19493,0.7791590055160285,0.495870312419843,4
in32s__tu_binned,-0.002807805829243,1.0,33742.0,23691,0.9469581901031258,0.4864716559030855,1
in32s__tu_binned,0.0501761829205674,33780.0,405900.0,1327,0.0530418098968742,0.4732479276563677,2
in33s__tu_binned,-0.0052435197502423,1.0,58526.0,23491,0.9389639459589096,0.4870801583585203,1
in33s__tu_binned,0.080807532315822,58552.0,498700.0,1527,0.0610360540410904,0.4656188605108055,2
in34s__tu_binned,0.2987949245456811,0.0,46.0,1284,0.0513230474058677,0.411993769470405,1
in34s__tu_binned,0.1657471579989473,47.0,80.0,2922,0.1167959069469981,0.4445585215605749,2
in34s__tu_binned,-0.0413661368398728,81.0,536.0,20812,0.831881045647134,0.4961080146069575,3
in35s__tu_binned,-0.0035930934205969,1.0,18428.0,22802,0.9114237748820848,0.4866678361547232,1
in35s__tu_binned,0.0369974269891595,18434.0,293988.0,2216,0.0885762251179151,0.4765342960288808,2
in36s__tu_binned,-0.037949728257777,0.0,5.0,15592,0.6232312734830922,0.4952539763981529,1
in36s__tu_binned,-0.0182341515980297,6.0,16.0,1809,0.0723079382844352,0.4903261470425649,2
in36s__tu_binned,0.0821894030783965,17.0,999.0,7617,0.3044607882324726,0.4652750426677169,3
